"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",0.165957446808511,0.687042558959068,0.157402899305283,0.99758064516129,2.53042931839863,43,"Ptprz1"
"KEGG_ABC_TRANSPORTERS",0.146,0.687042558959068,0.163180127180689,0.773333763951147,2.44642262323684,19,"Abca8b"
"KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC",0.10126582278481,0.687042558959068,0.204294756516886,0.998383838383838,2.35535744881292,53,"Itgb8,Cdh2"
"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",0.0785562632696391,0.687042558959068,0.234392647294686,0.998787388843977,2.29744410717927,55,"Itgb8"
"KEGG_ECM_RECEPTOR_INTERACTION",0.076271186440678,0.687042558959068,0.237793834423688,0.998787143723469,2.27744597589927,56,"Itgb8"
"KEGG_RENAL_CELL_CARCINOMA",0.254736842105263,0.687042558959068,0.123257226381337,0.996764408493428,2.26298794893115,58,"Epas1"
"KEGG_DILATED_CARDIOMYOPATHY",0.072463768115942,0.687042558959068,0.241339976815091,0.99878640776699,2.25479373487451,59,"Itgb8"
"KEGG_HUNTINGTONS_DISEASE",0.171548117154812,0.687042558959068,0.153158808683073,0.997773279352227,2.15690235956497,63,"Hap1"
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",0.083984375,0.687042558959068,0.216542836735348,0.506729421189665,1.60246219829883,10,"Echs1,Acaa2,Hadhb,Mmut,Hibadh,Aldh9a1,Aldh2"
"KEGG_RETINOL_METABOLISM",0.0907258064516129,0.687042558959068,0.211400189384923,0.457368152680653,1.47702613492622,11,"Adh5,Aldh1a2,Cyp3a13,Dgat1,Bco1,Cyp1a1,Cyp1a2,Cyp26a1,Cyp26b1,Cyp2a5"
"KEGG_LYSINE_DEGRADATION",0.15,0.687042558959068,0.160801401070022,0.466439976345358,1.47557156263699,19,"Setd1b,Echs1,Ehmt2,Ash1l,Plod3,Ogdh,Ehmt1,Aldh9a1,Suv39h1,Setdb1,Aldh2,Kmt5c,Ehhadh,Dot1l,Bbox1"
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.104803493449782,0.687042558959068,0.204294756516886,0.998767967145791,1.44507649804761,133,"Itgb8"
"KEGG_FOCAL_ADHESION",0.0942982456140351,0.687042558959068,0.216542836735348,0.998766447368421,1.4369999648572,139,"Itgb8"
"KEGG_STEROID_HORMONE_BIOSYNTHESIS",0.13184584178499,0.687042558959068,0.173747838999571,0.416444749878304,1.33633862962707,14,"Srd5a3,Cyp3a13,Hsd17b7,Cyp1b1,Cyp7b1,Cyp11a1,Cyp11b2,Cyp17a1,Cyp19a1,Cyp1a1,Cyp21a1,Cyp7a1,Hsd17b3"
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",0.120967741935484,0.687042558959068,0.181383128498408,0.406086101398601,1.31141571900139,11,"Gstk1,Adh5,Gstp1,Cyp3a13,Cyp1b1,Cyp2e1,Aldh3a1,Cyp1a1,Cyp1a2,Gsta1"
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",0.105263157894737,0.687042558959068,0.208955027549354,0.998542880932556,1.28673661588064,199,"Grik3"
"KEGG_GLYCEROLIPID_METABOLISM",0.150793650793651,0.687042558959068,0.159646701919906,0.394828931238159,1.24976071961822,18,"Agpat4,Akr1b3,Agpat3,Lpl,Aldh9a1,Lipg,Aldh2,Dgkg,Dgka,Gk,Gla,Dgkq,Mboat1,Dgat1"
