,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Rnf13,1.58296257562693e-118,1.45387506095738,0.235,0.086,7.91956176586154e-115,0.149
Lmna,7.03350082208908e-66,0.890618270735105,0.318,0.169,3.51886046129117e-62,0.149
Flot2,7.65984556155915e-204,2.03250061026331,0.194,0.046,3.83222073444804e-200,0.148
Cadm3,0,4.5749822932049,0.155,0.007,0,0.148
Sptan1,1.38316757468615e-51,0.650306885688912,0.363,0.215,6.91998737615481e-48,0.148
Erbb3,3.2704809824548e-76,0.988223127122716,0.285,0.137,1.63622163552214e-72,0.148
Dock7,6.31826124063881e-134,1.63587316517622,0.219,0.072,3.1610260986916e-130,0.147
Ndst1,1.28836289349699e-160,1.79813025632668,0.207,0.06,6.44567955616546e-157,0.147
Rara,3.21078392443906e-148,1.70195935773194,0.212,0.065,1.60635519739686e-144,0.147
Spred1,4.63247088239033e-118,1.45769388159751,0.226,0.081,2.31762518245988e-114,0.145
Vcl,2.91011972542653e-78,0.98681403141968,0.269,0.124,1.4559328986309e-74,0.145
Selenof,5.05294212555534e-64,0.881559259572622,0.302,0.158,2.52798694541534e-60,0.144
Itgb1,1.34314082722446e-30,0.307253430907019,0.487,0.343,6.71973355860399e-27,0.144
Rbp1,5.20531679025243e-292,2.40150047022564,0.173,0.03,2.60421999016329e-288,0.143
Atxn10,2.39699075918646e-189,1.97070451774329,0.188,0.046,1.19921447682099e-185,0.142
Grb10,6.36816361967356e-262,2.36341291274448,0.175,0.033,3.18599225892268e-258,0.142
Mmp14,2.90434207607464e-102,1.31306904921434,0.229,0.088,1.45304234066014e-98,0.141
C1ql1,0,6.54149614371804,0.143,0.002,0,0.141
Nfix,5.04766447542835e-112,1.42169393004932,0.219,0.079,2.5253465370568e-108,0.14
Rnd2,0,3.61579791855711,0.152,0.012,0,0.14
Capn2,5.44962202098544e-94,1.26653820820574,0.238,0.098,2.72644589709902e-90,0.14
Mapt,0,4.03307138937839,0.148,0.009,0,0.139
Myh11,6.76580973719898e-44,-0.545688338419226,0.297,0.158,3.38493461152065e-40,0.139
Ldlrad4,9.54745304109572e-250,2.33170153766902,0.17,0.032,4.77659075646019e-246,0.138
Prkca,1.7381102229107e-165,1.94008325268388,0.188,0.05,8.69576544522224e-162,0.138
Spsb1,1.0981957433797e-152,1.81381086460741,0.191,0.054,5.49427330412862e-149,0.137
Calb2,0,4.78955460909653,0.141,0.004,0,0.137
Fyn,1.18327337574128e-204,2.13145044670502,0.176,0.039,5.91991669883364e-201,0.137
Dmd,0,2.90084339953593,0.157,0.021,0,0.136
Myo5a,4.48269850504842e-227,2.25798550973322,0.169,0.034,2.24269406207572e-223,0.135
Eps15,1.92629949437271e-83,1.20520024380905,0.237,0.102,9.63727637034668e-80,0.135
C3,9.09550705912743e-83,0.783192389815004,0.232,0.097,4.55048218168146e-79,0.135
Map2,0,4.3083846753373,0.142,0.007,0,0.135
Lamb2,4.68348674466126e-161,1.81519900358071,0.181,0.047,2.34314841835403e-157,0.134
Ednrb,0,2.79473843842647,0.152,0.019,0,0.133
Itgb8,0,4.98794749493235,0.136,0.004,0,0.132
Snap25,0,4.35693279411136,0.138,0.006,0,0.132
Itpkb,9.88678990189288e-219,2.22112917463592,0.166,0.034,4.94636098791701e-215,0.132
Col15a1,1.12117332602812e-163,1.79718278711193,0.177,0.045,5.60923015011867e-160,0.132
Npc1,9.30443947638693e-135,1.71334725665905,0.189,0.057,4.65501107003638e-131,0.132
Fbxw7,1.01812669873854e-218,2.38300781125064,0.165,0.034,5.09368787378892e-215,0.131
Col14a1,3.510554220058e-162,1.73208208517425,0.174,0.044,1.75633027629502e-158,0.13
Sema6d,5.0739521818536e-132,1.74317768965229,0.187,0.057,2.53849827658136e-128,0.13
