,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Grb2,2.12943833959606e-10,0.523637890713241,0.125,0.096,1.06535800129991e-06,0.029
Dbnl,3.63462276321128e-10,0.474492609196383,0.12,0.091,1.81840176843461e-06,0.029
Srsf1,4.54246447155995e-07,0.310629695292876,0.19,0.161,0.00227259497512144,0.029
Serpina3n,6.73113076264459e-05,-0.528893430165705,0.17,0.142,0.336758472055109,0.028
Elf2,3.3616168629323e-10,0.474417370033219,0.114,0.086,1.68181691652503e-06,0.028
Lamtor4,7.56266594818351e-09,0.44036968326009,0.13,0.102,3.78360177387621e-05,0.028
Cct8,2.57796372869638e-06,0.287708565073079,0.219,0.191,0.012897552534668,0.028
Flna,0.211409999472747,-1.01412601188056,0.236,0.208,1,0.028
Ppp1cc,2.35432690630188e-08,0.401893220468106,0.143,0.115,0.000117786975122283,0.028
Dusp6,4.49978991091539e-08,0.341312838911525,0.144,0.116,0.000225124489243097,0.028
Rb1,1.7328378538287e-08,0.397388885269329,0.122,0.095,8.66938778270501e-05,0.027
Tnks2,4.87459598966834e-08,0.410149181794587,0.142,0.115,0.000243876037363107,0.027
Ppp3cb,9.37986171461935e-09,0.461740905336296,0.118,0.092,4.69274481582406e-05,0.026
Eif4g3,6.58352257977706e-09,0.472856378269324,0.107,0.082,3.29373634666246e-05,0.025
Nipbl,6.62743760639861e-08,0.419977361113629,0.111,0.087,0.000331570703448123,0.024
Ogt,6.3047711137415e-07,0.397283406483707,0.128,0.104,0.00315427698820487,0.024
Vps54,5.19996177922548e-08,0.45599576896733,0.104,0.08,0.000260154087814651,0.024
Ep400,2.89978572627049e-07,0.44565516279128,0.124,0.1,0.00145076279885313,0.024
Gmfb,3.34656780743901e-06,0.359106515967377,0.147,0.123,0.0167428787406174,0.024
Chd4,3.01730773812296e-05,0.310427492227017,0.17,0.147,0.150955906138292,0.023
Cpsf6,1.35011692061033e-06,0.343856700884724,0.118,0.095,0.00675463495381349,0.023
Ube2i,5.9134354541146e-06,0.323464095457265,0.152,0.129,0.0295849175769353,0.023
Pik3r1,2.53721391300848e-05,0.312302289752587,0.187,0.164,0.126936812067814,0.023
Sp3,3.89052809445508e-06,0.366804603856031,0.132,0.11,0.0194643120565588,0.022
Eps15,6.16076472990252e-06,0.3333308426933,0.124,0.102,0.0308223059437023,0.022
Ubtf,2.88951922747175e-05,0.331571093573482,0.131,0.11,0.144562646950412,0.021
Exoc4,2.75945156061922e-06,0.371656753673929,0.1,0.08,0.013805536157778,0.02
Baz1b,3.55816692388432e-06,0.377962534029232,0.1,0.08,0.0178015091201932,0.02
Elavl1,2.61673661502045e-05,0.371494331151189,0.126,0.106,0.130915332849473,0.02
Mapk1,6.15253906942903e-05,0.282113654820701,0.137,0.117,0.307811529643534,0.02
Fryl,2.57417724703812e-06,0.42114396029394,0.103,0.083,0.0128786087669317,0.02
Ube3a,0.000253829990956439,0.296587335506025,0.137,0.118,1,0.019
Mdm4,2.85546686170381e-05,0.33508212691642,0.118,0.099,0.142859007091041,0.019
Arf6,0.00134652141257114,0.190165227501972,0.235,0.216,1,0.019
Fubp1,2.80639464451784e-05,0.308902155754453,0.1,0.082,0.140403924065228,0.018
Tbl1xr1,0.000100039032569404,0.33777375316533,0.129,0.111,0.500495279944726,0.018
Crebbp,3.81542914888061e-05,0.338309325573745,0.103,0.085,0.190885920318497,0.018
Cul3,0.000792826650731783,0.244061648986841,0.143,0.125,1,0.018
Luc7l3,0.000855836084530977,0.21221110277385,0.155,0.137,1,0.018
Ppt1,0.000910587507950177,0.13792539303348,0.155,0.137,1,0.018
Smc1a,6.16912702056279e-05,0.360043531541877,0.101,0.084,0.308641424838756,0.017
Cflar,0.00013985820446358,0.381282317297137,0.103,0.086,0.69971059693129,0.017
Pltp,0.000328415493757233,0.203408983822839,0.103,0.087,1,0.016
Nr3c1,0.000630805613124773,0.290483485285372,0.1,0.084,1,0.016
Foxp1,0.000807146433933641,0.281731050680263,0.121,0.105,1,0.016
Rab8a,0.000980759758013576,0.291082441571549,0.124,0.108,1,0.016
Cct5,0.00306003713643049,0.2182775496929,0.218,0.202,1,0.016
Hnrnph1,0.00848646815832116,0.169075405602574,0.189,0.174,1,0.015
Cct3,0.00335842384082228,0.268414252747454,0.127,0.113,1,0.014
Bclaf1,0.0043401906473206,0.223806436255069,0.119,0.105,1,0.014
Mbd3,0.00685001725599212,0.243410532102635,0.127,0.113,1,0.014
Sumo1,0.00794873515241136,0.221081504636862,0.135,0.122,1,0.013
Capn2,0.00446747404790028,0.235133650289833,0.111,0.098,1,0.013
Brd2,0.0062841634847495,0.256294141370788,0.142,0.129,1,0.013
Cdc37,0.013770129659913,0.237392224007124,0.131,0.119,1,0.012
Tcp1,0.0174937003049193,0.221630582989279,0.161,0.149,1,0.012
