,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Mapkapk2,3.63092822861615e-195,1.21916686446255,0.205,0.096,1.81655339277666e-191,0.109
Rnaset2a,2.38081634415381e-90,0.574972937331344,0.412,0.303,1.19112241698015e-86,0.109
Sept9,2.32563863894917e-310,1.63982589030503,0.163,0.055,1.16351701106627e-306,0.108
Iqgap1,4.05564768673769e-151,0.998404672984903,0.224,0.118,2.02904053767487e-147,0.106
Tnfrsf1b,0,1.9105789397288,0.15,0.044,0,0.106
Prkcd,5.2983178416636e-109,0.766003669359213,0.294,0.188,2.6507484161843e-105,0.106
Sorl1,2.75800334327962e-160,1.10662840384454,0.217,0.112,1.37982907264279e-156,0.105
Cd300a,0,3.1972418053274,0.117,0.013,0,0.104
Nfkb2,1.06012865026752e-280,1.6607789829737,0.157,0.054,5.3038236372884e-277,0.103
Plcg2,0,2.66897744710359,0.122,0.019,0,0.103
Ptpn6,0,2.60363008325459,0.123,0.02,0,0.103
Il7r,0,3.23636232627372,0.115,0.013,0,0.102
Rp2,7.50713214338281e-179,1.17206313062236,0.19,0.088,3.75581821133442e-175,0.102
Sept6,0,2.07419800607442,0.134,0.033,0,0.101
Hif1a,1.66010787706048e-178,1.24463432070616,0.187,0.086,8.30551970893357e-175,0.101
Xcr1,0,4.71535919504792,0.106,0.005,0,0.101
Ikbkb,8.08014262507411e-205,1.28121604884278,0.175,0.074,4.04249535532458e-201,0.101
Rsrp1,3.1265138117359e-70,0.453870187703365,0.439,0.339,1.56419486001147e-66,0.1
Slc8b1,0,2.11290658781728,0.136,0.037,0,0.099
Rel,0,2.7442064636787,0.118,0.019,0,0.099
Picalm,6.79679061724529e-96,0.74934383118591,0.3,0.201,3.40043434580782e-92,0.099
Stk4,1.20616757899072e-239,1.49108958237526,0.156,0.058,6.03445639769055e-236,0.098
Flna,2.62425400964511e-42,-0.71556673226741,0.305,0.207,1.31291428102545e-38,0.098
Adgrg5,0,3.80453089956474,0.105,0.007,0,0.098
Clec9a,0,5.15476289844001,0.102,0.004,0,0.098
Itgal,0,2.53669128915222,0.119,0.021,0,0.098
Pik3cd,0,3.03015824091278,0.111,0.014,0,0.097
Cd274,0,3.05610078034013,0.111,0.015,0,0.096
Hic1,0,1.94989078409773,0.133,0.037,0,0.096
Twf2,0,2.31564234277988,0.119,0.024,0,0.095
Myd88,1.68395380621873e-240,1.5360901052283,0.148,0.053,8.42482089251229e-237,0.095
Tln1,7.39265343138977e-179,1.21125286556747,0.166,0.072,3.6985445117243e-175,0.094
Tmem173,0,2.37286637556481,0.117,0.023,0,0.094
Marcksl1,3.77923308623436e-151,1.27490980859475,0.187,0.093,1.89075031304305e-147,0.094
Rnf130,7.45237815163668e-173,1.22072119608327,0.172,0.078,3.72842478926383e-169,0.094
Cd84,4.6692749487357e-284,1.69628842843617,0.136,0.043,2.33603825685247e-280,0.093
Zyx,2.27288248380746e-204,1.36672640574143,0.154,0.061,1.13712310664887e-200,0.093
Clec4n,0,2.5171544776704,0.112,0.021,0,0.091
Lmnb1,8.38559316407418e-176,1.28278817994572,0.161,0.07,4.19531225998631e-172,0.091
Dbnl,1.80521089529231e-140,1.05150672859692,0.181,0.09,9.03147010914744e-137,0.091
Cyld,2.93174813104463e-129,0.997595672440639,0.189,0.098,1.46675358996163e-125,0.091
Plxnc1,0,3.18237727261403,0.102,0.012,0,0.09
Dek,2.59496910301821e-127,0.996965993809468,0.188,0.098,1.29826304224001e-123,0.09
Lmo4,2.31281697398991e-126,1.12749990434741,0.187,0.098,1.15710233208715e-122,0.089
Hnrnpm,7.5579446875991e-72,0.574330499453147,0.293,0.204,3.78123972720583e-68,0.089
Gbp2,4.20529935312287e-276,1.95265783498508,0.124,0.038,2.10391126636737e-272,0.086
Irf9,5.47577600020173e-137,1.10621975628669,0.166,0.081,2.73953073290093e-133,0.085
Cxcl13,0,2.81291301575105,0.103,0.018,0,0.085
Stat2,3.1553001419781e-195,1.43383918038016,0.138,0.054,1.57859666103165e-191,0.084
Mycbp2,5.79448006797639e-191,1.41279246686267,0.137,0.053,2.89897837800859e-187,0.084
Il1rn,2.56595749867917e-274,2.44564339687376,0.119,0.036,1.28374853658919e-270,0.083
Plin2,2.65699429261276e-94,0.871724644076482,0.196,0.114,1.32929424459417e-90,0.082
Myo5a,4.42866385467527e-273,1.77595387132004,0.114,0.033,2.21566052649404e-269,0.081
Entpd1,3.93603361092313e-197,1.45059412119671,0.127,0.047,1.96919761554484e-193,0.08
Ccnd2,8.1603541803879e-71,0.754010769593999,0.242,0.162,4.08262519644807e-67,0.08
Bcl6,1.58694104059036e-248,1.7457089144527,0.115,0.036,7.93946602607355e-245,0.079
Ncoa3,1.62232018991754e-178,1.40183171490335,0.129,0.05,8.11646791015746e-175,0.079
Rbms1,7.46481986344681e-135,1.10799805231944,0.148,0.069,3.73464937768244e-131,0.079
Rhog,1.89809078378405e-216,1.60926606193663,0.117,0.039,9.49614819127159e-213,0.078
Jak1,6.13854584299854e-81,0.778010149933539,0.198,0.12,3.07111448525217e-77,0.078
Pak1,6.88108168636631e-116,1.07163618338437,0.158,0.08,3.44260516768906e-112,0.078
Pitpnm1,3.70970350510501e-168,1.36147238421197,0.128,0.051,1.85596466360404e-164,0.077
Lpar6,1.40856003902119e-160,1.40965958360818,0.131,0.054,7.047025875223e-157,0.077
Clic4,1.56856060484217e-105,0.904786599308123,0.163,0.086,7.84750870602537e-102,0.077
Sf1,1.11600128412311e-58,0.561507325817601,0.256,0.179,5.58335442446791e-55,0.077
Adgre1,4.59750097248723e-273,1.81423835142997,0.106,0.029,2.30012973653536e-269,0.077
Dpysl2,2.42965808173618e-110,0.912015509123615,0.159,0.082,1.21555793829261e-106,0.077
Pip5k1c,9.42052150687382e-207,1.55463228402478,0.115,0.039,4.71308690988897e-203,0.076
Dusp6,3.91185405177432e-81,0.831913122031567,0.191,0.115,1.95710058210269e-77,0.076
Sdccag8,3.5762194679611e-241,1.75091510592062,0.107,0.032,1.78918259982094e-237,0.075
Khdrbs1,3.9015497462216e-81,0.781973759439918,0.181,0.106,1.95194533803467e-77,0.075
Sfpq,8.78745477625533e-46,0.429791541085619,0.309,0.234,4.39636362456054e-42,0.075
Sh3bp2,1.49399195731344e-270,1.90507068494297,0.101,0.027,7.47444176243916e-267,0.074
Bcl2l11,3.01515386426872e-206,1.70588648359012,0.111,0.037,1.50848147829364e-202,0.074
Rap1a,7.61031481384567e-97,0.915869350935553,0.161,0.087,3.80744050136699e-93,0.074
Shtn1,9.03626376945149e-168,1.4090422780848,0.121,0.047,4.52084276385658e-164,0.074
Birc3,1.67207604014948e-207,1.65785000237618,0.109,0.036,8.36539642886782e-204,0.073
Ets1,7.20450368232044e-184,1.55192253732639,0.114,0.041,3.60441319226491e-180,0.073
Tgfbr1,7.0197993166364e-128,1.225524478981,0.133,0.06,3.51200559811319e-124,0.073
Smap2,1.68995757964153e-143,1.29977701914992,0.122,0.051,8.45485777094655e-140,0.071
Rara,4.95470292324523e-115,1.14280193330212,0.135,0.064,2.47883787249959e-111,0.071
Atp6v1b2,2.32140101579213e-71,0.724720170969096,0.183,0.112,1.1613969282008e-67,0.071
Prkar1a,9.11961353032157e-63,0.634491469778043,0.204,0.133,4.56254264921988e-59,0.071
Tnfrsf14,5.89429144500243e-112,1.10028658281746,0.135,0.065,2.94891400993472e-108,0.07
Spop,1.80502421712986e-55,0.60212885862879,0.221,0.151,9.0305361583007e-52,0.07
Mknk1,3.87298529370918e-205,1.60427599285787,0.104,0.034,1.9376545424427e-201,0.07
Prkd3,1.78314981729985e-214,1.69571402921438,0.101,0.032,8.92109853595113e-211,0.069
Ywhag,1.68552590856417e-76,0.764886283182817,0.168,0.099,8.43268612054654e-73,0.069
Cybc1,3.70754059402204e-197,1.66040342327241,0.102,0.033,1.85488255918923e-193,0.069
Rab7,3.20925347091203e-42,0.455398910355957,0.283,0.214,1.60558951149729e-38,0.069
Etv6,1.8678028093803e-178,1.55073392213856,0.105,0.037,9.34461745532964e-175,0.068
Pkn1,2.12439117982108e-77,0.830220737023916,0.16,0.092,1.06283290726449e-73,0.068
Plekha1,3.59657535799802e-75,0.77649669935419,0.167,0.099,1.79936665160641e-71,0.068
Glud1,1.42122755393761e-48,0.521626914668041,0.228,0.16,7.11040145234986e-45,0.068
Cct8,4.21450730106847e-44,0.470462394565552,0.259,0.191,2.10851800272456e-40,0.068
Gramd1a,3.4294872308049e-157,1.39683418495237,0.106,0.039,1.71577246157169e-153,0.067
Itpr1,2.31471998429972e-146,1.30341589239667,0.111,0.044,1.15805440814515e-142,0.067
Ccl8,1.13212671874907e-109,0.996632597906222,0.127,0.06,5.66402997390159e-106,0.067
Ddx6,2.74489548734514e-43,0.505264582954197,0.273,0.207,1.37327121231878e-39,0.066
Aebp2,1.32141111380191e-97,1.08334015403039,0.132,0.066,6.61101980235095e-94,0.066
Ccnd1,1.80573751853416e-74,0.9040948763225,0.156,0.09,9.03410480522641e-71,0.066
Tpr,1.34099504625486e-53,0.614484624974038,0.201,0.135,6.70899821641309e-50,0.066
Rtn4,1.93661299021498e-50,0.579099872359333,0.219,0.153,9.68887479004557e-47,0.066
Igha,7.06104145077563e-43,-1.27902988958684,0.204,0.139,3.53263903782305e-39,0.065
Xpo1,2.05363317098849e-63,0.72139977925192,0.17,0.106,1.02743267544554e-59,0.064
Mllt6,4.38627889730595e-91,1.04589674012928,0.131,0.067,2.19445533232216e-87,0.064
Mta2,1.54139288895884e-53,0.637859329030944,0.188,0.124,7.71158862346107e-50,0.064
Cic,1.02090557317103e-87,0.993500263904154,0.131,0.068,5.10759058257466e-84,0.063
Mknk2,1.70810434901407e-48,0.596173291552377,0.202,0.139,8.54564605811741e-45,0.063
B4galnt1,8.29712129016873e-45,0.529322899746346,0.217,0.154,4.15104978147142e-41,0.063
Eps15,1.48187429791301e-59,0.713192478248972,0.164,0.102,7.41381711245879e-56,0.062
Nampt,5.29569202155276e-106,1.22718912604604,0.115,0.053,2.64943471838285e-102,0.062
Cd44,1.42967475987294e-101,1.08366030818549,0.117,0.055,7.15266282364431e-98,0.062
Ptk2b,3.66796642022396e-99,1.11956734461414,0.12,0.058,1.83508360003805e-95,0.062
Slc8a1,3.67465502497739e-39,0.429275368815789,0.217,0.156,1.83842990899619e-35,0.061
Mta3,6.29274243178624e-81,0.927954848630231,0.127,0.067,3.14825903862266e-77,0.06
Mafb,8.85035743864405e-123,1.38644513415903,0.101,0.042,4.42783382655362e-119,0.059
Rdx,8.80902621163137e-98,1.05876495817638,0.111,0.052,4.40715581367918e-94,0.059
Rab5c,2.48862761621028e-37,0.477668380710004,0.218,0.16,1.24506039639e-33,0.058
Pip4p1,2.51421207708043e-83,1.02597726447689,0.116,0.059,1.25786030216334e-79,0.057
Diaph1,2.97378944350592e-35,0.457607433806868,0.222,0.165,1.48778685858601e-31,0.057
Gabbr1,5.75895638007774e-60,0.837174132915605,0.141,0.084,2.8812058769529e-56,0.057
Axl,8.47407544799582e-60,0.742160660582722,0.141,0.084,4.23957994663231e-56,0.057
Tbl1xr1,1.82866856702053e-46,0.599075769431595,0.166,0.11,9.14882884080373e-43,0.056
Brd2,6.15085675346297e-40,0.541612472616884,0.184,0.128,3.07727363375752e-36,0.056
Pak2,2.22300435549668e-43,0.588881832270975,0.17,0.115,1.11216907905499e-39,0.055
Rbbp4,2.50070171938735e-34,0.498892267606966,0.203,0.149,1.25110107020949e-30,0.054
Ndst1,2.06632811347877e-74,1.00611181723976,0.114,0.06,1.03378395517343e-70,0.054
Hist2h2bb,3.94471703272162e-42,0.704855692626487,0.168,0.114,1.97354193147062e-38,0.054
Hsph1,6.14412919860322e-39,0.649902688454064,0.193,0.139,3.07390783806119e-35,0.054
Chd4,7.43483273302397e-33,0.464912307582176,0.2,0.147,3.71964681633189e-29,0.053
Eif4g3,1.12244636144457e-52,0.728368648826184,0.134,0.081,5.61559914630717e-49,0.053
Cct5,2.1136255913485e-25,0.346973617278176,0.253,0.201,1.05744688335166e-21,0.052
Socs3,2.24697323232392e-56,0.962571621432132,0.123,0.072,1.12416070813165e-52,0.051
Gtf2a1,4.70606017050427e-54,0.79109927790694,0.122,0.071,2.35444190330329e-50,0.051
Ckb,1.65302196877639e-33,0.114042015104793,0.157,0.106,8.27006890978826e-30,0.051
Arap1,3.18576117166388e-73,1.01806742968118,0.105,0.054,1.59383631418344e-69,0.051
Cbx3,6.42469907518258e-24,0.320245336322142,0.244,0.193,3.21427694731385e-20,0.051
Atg3,2.02749056164007e-75,1.0398116359149,0.1,0.05,1.01435352798853e-71,0.05
Mapk14,1.33730190514766e-74,1.02972337236279,0.1,0.05,6.69052143145373e-71,0.05
Arid1a,5.40510365778543e-54,0.796473402411802,0.123,0.073,2.70417335999005e-50,0.05
Itsn2,2.13525107063158e-38,0.591933885231796,0.161,0.111,1.06826611063698e-34,0.05
Rapgef1,5.05201727536518e-67,0.945606449560755,0.104,0.054,2.5275242428652e-63,0.05
Akr1b3,2.53048118396436e-53,0.78932792327882,0.119,0.069,1.26599973633737e-49,0.05
Irak1,7.76595271260715e-63,0.866257855332661,0.108,0.059,3.88530614211736e-59,0.049
Akt1,7.44876646522354e-35,0.527922666474996,0.166,0.117,3.72661786255133e-31,0.049
Apobec1,6.40968183528863e-64,0.963379252514494,0.107,0.058,3.2067638221949e-60,0.049
Vasp,2.31171144575353e-41,0.691928033035091,0.134,0.086,1.15654923631049e-37,0.048
Oasl2,3.56519003645624e-52,0.843080693998249,0.117,0.069,1.78366457523906e-48,0.048
Stip1,1.30204429241324e-49,0.789326039432086,0.119,0.071,6.51412759494343e-46,0.048
Furin,1.55292064529013e-36,0.669007813306874,0.155,0.107,7.76926198838652e-33,0.048
Mia2,1.41643002118005e-33,0.540573666052537,0.164,0.116,7.08639939596377e-30,0.048
Sept7,4.69775257291545e-33,0.505874979725146,0.159,0.111,2.3502856122296e-29,0.048
Cd14,1.74527443158784e-64,1.79209458204506,0.106,0.058,8.73160798123398e-61,0.048
Rnf13,5.68675881433242e-41,0.651541980846634,0.133,0.086,2.84508543481051e-37,0.047
Tgfbr2,4.06228838208063e-19,0.202233204420003,0.224,0.177,2.03236287755494e-15,0.047
Asap1,1.67473866219191e-60,0.924857155864459,0.1,0.053,8.37871752694615e-57,0.047
Zfp106,3.04576594775068e-33,0.524680787275399,0.154,0.107,1.52379670365966e-29,0.047
Ap1b1,6.59334179741524e-36,0.588894959921195,0.148,0.101,3.29864890124684e-32,0.047
Relb,8.94545532533052e-39,0.763192613692286,0.134,0.088,4.47541129926286e-35,0.046
Atf6b,3.4641794108599e-37,0.613685911483405,0.138,0.092,1.73312895925321e-33,0.046
Kmt2d,3.39422287275698e-30,0.499793710609843,0.165,0.119,1.69812970324032e-26,0.046
Nup98,3.26620729517796e-46,0.751649147326476,0.116,0.07,1.63408350977753e-42,0.046
Ranbp2,5.83185833713483e-35,0.617210506800175,0.136,0.091,2.91767872606856e-31,0.045
Abi1,2.50257078622504e-21,0.380030972052855,0.234,0.189,1.25203616434839e-17,0.045
Serpina3n,2.13485821675821e-16,-0.569333415993916,0.186,0.141,1.06806956584413e-12,0.045
Spag9,4.87357056090351e-52,0.83786514747556,0.104,0.059,2.43824735162003e-48,0.045
Ep300,6.91690244207584e-42,0.692926069088104,0.121,0.076,3.46052629177055e-38,0.045
Nek7,2.05837187732208e-29,0.483261809135348,0.161,0.116,1.02980345022424e-25,0.045
Irf1,2.10658441933581e-24,0.535496609894171,0.212,0.167,1.0539241849937e-20,0.045
Agps,8.44868674326547e-41,0.682533186095234,0.117,0.073,4.22687797765572e-37,0.044
Cdk9,3.11933911050623e-48,0.817644395817018,0.105,0.061,1.56060535698627e-44,0.044
Etv3,5.79262795395268e-41,0.913412849043725,0.122,0.078,2.89805176536253e-37,0.044
Dpp4,1.49125232181179e-35,0.378539588593125,0.123,0.079,7.46073536602437e-32,0.044
Ldb1,1.11459258752386e-34,0.603540907597232,0.129,0.086,5.5763067153819e-31,0.043
Bax,4.27395722777356e-43,0.758864576311662,0.109,0.066,2.13826080105511e-39,0.043
Spred1,7.56362968920892e-37,0.639352913477014,0.124,0.081,3.78408393351122e-33,0.043
Srsf1,1.30919678554744e-19,0.325718207713477,0.203,0.161,6.54991151809386e-16,0.042
Rnh1,1.57687567853963e-23,0.447281133846411,0.179,0.137,7.88910901973377e-20,0.042
Fam107b,9.2264300320375e-22,0.419183835173722,0.182,0.14,4.61598294502836e-18,0.042
Csde1,2.53219620493339e-14,0.21862975289377,0.304,0.262,1.26685776132817e-10,0.042
Supt20,8.34435277079581e-36,0.645490263345847,0.117,0.076,4.17467969122914e-32,0.041
Stat3,5.71934728112206e-29,0.518717173234195,0.139,0.098,2.86138944474537e-25,0.041
Rab21,1.50307393471528e-21,0.452948403034533,0.196,0.155,7.51987889538055e-18,0.041
Sirt7,2.94899018458964e-33,0.616791972549683,0.121,0.08,1.4753797893502e-29,0.041
Rab8a,8.75696677414236e-26,0.460742721608268,0.148,0.107,4.38111047710342e-22,0.041
Mki67,6.65724984057436e-42,0.816167180301918,0.101,0.061,3.33062209523935e-38,0.04
Cdc42,1.08305690290587e-35,0.662070212396899,0.111,0.071,5.41853368523807e-32,0.04
Otud5,3.95499701955845e-29,0.528741909103545,0.128,0.088,1.97868500888509e-25,0.04
Kmt2e,2.3124735856082e-22,0.437302032952938,0.161,0.121,1.15693053487978e-18,0.04
Cflar,4.71765663037597e-28,0.557710076447158,0.125,0.086,2.3602436121771e-24,0.039
Il6st,6.81019774650297e-27,0.39383304719156,0.127,0.088,3.40714193257543e-23,0.039
Got2,2.83403266982203e-29,0.567943150391233,0.122,0.083,1.41786654471196e-25,0.039
Dnajc7,2.67567050670194e-24,0.487291162693836,0.144,0.105,1.33863795450298e-20,0.039
Bach1,1.41958219200367e-29,0.622580052576606,0.117,0.079,7.10216970659435e-26,0.038
Mbd3,2.49961695563552e-21,0.435604669005107,0.151,0.113,1.25055836290445e-17,0.038
Cpsf6,6.75797550195301e-24,0.488205112956455,0.132,0.095,3.38101514362709e-20,0.037
Cdc37,2.14951855441094e-19,0.376064382495811,0.155,0.118,1.07540413277179e-15,0.037
Sept2,2.99784166778077e-14,0.253429384315803,0.228,0.191,1.49982018639072e-10,0.037
G3bp1,1.8614867962554e-27,0.559947936379112,0.109,0.073,9.31301844166577e-24,0.036
Washc2,2.08588474120933e-26,0.5651240381591,0.113,0.077,1.04356813602703e-22,0.036
Prpf8,1.8091840203231e-19,0.414557436459195,0.146,0.11,9.05134765367645e-16,0.036
Sept11,2.34405940106893e-25,0.560625778176295,0.115,0.08,1.17273291835479e-21,0.035
Plekha2,3.98443472003338e-27,0.624227628847132,0.105,0.07,1.9934126904327e-23,0.035
Elavl1,4.95788986262017e-19,0.4063793516064,0.141,0.106,2.48043229826887e-15,0.035
Caprin1,6.34844195912905e-09,0.135829140267582,0.359,0.324,3.17612551215226e-05,0.035
Top2b,4.01826810097094e-19,0.432506533546406,0.139,0.105,2.01033953091576e-15,0.034
Ptpa,3.91198820685149e-21,0.462170237015634,0.124,0.09,1.9571676998878e-17,0.034
