,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Muc2,0,3.58910997088586,0.618,0.198,0,0.42
Epcam,0,0.173987984609115,0.761,0.502,0,0.259
Cdx1,0,1.06139242267588,0.561,0.309,0,0.252
Klf5,0,1.16995790167122,0.49,0.253,0,0.237
Slc12a2,0,1.86116578844602,0.308,0.089,0,0.219
Cd177,0,3.04967516909501,0.247,0.036,0,0.211
Cd24a,0,1.49471462180703,0.344,0.136,0,0.208
Hnrnpa1,0,1.05154146617547,0.51,0.304,0,0.206
Atp2a3,0,1.46824237262208,0.354,0.162,0,0.192
Hspd1,0,1.2213992238928,0.366,0.18,0,0.186
Cldn2,0,1.81620172083843,0.249,0.075,0,0.174
Ppp1r1b,0,1.78712769338832,0.249,0.077,0,0.172
Tmprss2,0,1.72229879127504,0.241,0.077,0,0.164
Gmds,0,1.54638454674504,0.264,0.103,0,0.161
Rap1gap,0,3.25501073990656,0.183,0.024,0,0.159
Fam107b,0,1.437569197996,0.255,0.106,0,0.149
Sema4g,0,1.1447578831825,0.282,0.141,0,0.141
Srsf2,0,0.958189250794017,0.323,0.19,0,0.133
Acly,0,1.10803982733489,0.242,0.111,0,0.131
Spdef,0,3.71614607291961,0.141,0.013,0,0.128
Hoxb9,0,1.3811179271965,0.217,0.09,0,0.127
Mlec,0,0.870890764114299,0.307,0.186,0,0.121
Ptbp1,0,0.870703587044221,0.317,0.197,0,0.12
Tardbp,0,0.839303443483778,0.33,0.212,0,0.118
Gfpt1,0,1.13344031118432,0.264,0.147,0,0.117
Gpx2,0,1.63652634707897,0.177,0.06,0,0.117
Noxo1,0,1.30225508319538,0.205,0.091,0,0.114
B4galnt1,0,1.02634385858782,0.241,0.128,0,0.113
Odc1,0,0.948851867035858,0.245,0.136,0,0.109
Fermt1,0,1.6535537555046,0.158,0.054,0,0.104
Hist2h2bb,0,1.28354086600741,0.194,0.091,0,0.103
Myb,0,1.99124505422171,0.135,0.035,0,0.1
Hspa9,0,0.857789461805707,0.251,0.152,0,0.099
Pycard,0,1.12959306486272,0.192,0.094,0,0.098
Kcnq1,0,1.32158846055428,0.161,0.065,0,0.096
Gcnt3,0,0.876318152666295,0.218,0.124,0,0.094
Gpa33,1.9175810560637e-109,-0.155605453023789,0.499,0.405,9.59365802348668e-106,0.094
Ern2,0,3.32741066202443,0.104,0.011,0,0.093
Cbx3,0,0.730071169773851,0.264,0.172,0,0.092
Rab3d,0,1.73186853257725,0.135,0.045,0,0.09
Sox9,0,1.86964311155348,0.125,0.036,0,0.089
Srsf1,0,0.817237564641601,0.229,0.141,0,0.088
Hoxb5,0,1.0996813149593,0.176,0.09,0,0.086
Limk2,0,1.43121581452753,0.135,0.053,0,0.082
Sfpq,0,0.602260588693082,0.298,0.216,0,0.082
Slk,0,0.76065469586796,0.237,0.155,0,0.082
Foxa1,0,1.32056986357823,0.142,0.061,0,0.081
Cct5,0,0.655232639468301,0.263,0.183,0,0.08
Cdx2,0,0.632403131712085,0.253,0.173,0,0.08
Pdcd4,0,0.786018811045819,0.208,0.128,0,0.08
Cdh1,0,0.29787124700652,0.365,0.286,0,0.079
Appl2,0,1.34391304072313,0.14,0.062,0,0.078
Tcp1,0,0.779439264044191,0.209,0.132,0,0.077
Idi1,0,0.928728658116075,0.174,0.098,0,0.076
H2afz,0,0.732384748328484,0.218,0.143,0,0.075
Pdia3,0,0.525942300119467,0.493,0.418,0,0.075
Ybx3,0,0.602355197575624,0.259,0.185,0,0.074
Amd1,0,1.02407193508122,0.152,0.08,0,0.072
Tnfrsf11a,0,0.752999526201378,0.198,0.127,0,0.071
Hopx,0,1.28679499064447,0.121,0.05,0,0.071
Celsr1,0,1.53107241702098,0.11,0.04,0,0.07
Cftr,0,1.39535690769333,0.116,0.046,0,0.07
Phb2,0,0.797397471448165,0.186,0.116,0,0.07
Myo1d,0,0.478236459282591,0.304,0.234,0,0.07
Mki67,0,1.37207489879607,0.114,0.045,0,0.069
Xist,0,0.847388941628011,0.225,0.156,0,0.069
Ceacam1,3.53911615725262e-11,-0.655396705602395,0.487,0.419,1.77061981347349e-07,0.068
Cct8,0,0.583255576622712,0.243,0.176,0,0.067
Pick1,0,1.18333541970685,0.126,0.059,0,0.067
Rpn1,0,0.767353675364633,0.186,0.119,0,0.067
Ptprk,0,0.794164745382096,0.17,0.105,0,0.065
Hnrnpm,0,0.530219806804841,0.255,0.19,0,0.065
Satb2,0,1.03286256637383,0.134,0.069,0,0.065
Tfrc,0,0.957389096527983,0.141,0.076,0,0.065
Hnrnph1,0,0.584313992174916,0.222,0.159,0,0.063
Nlrp6,0,0.593833303822111,0.201,0.138,0,0.063
Trim2,0,0.702362252835297,0.182,0.119,0,0.063
Atp5f1,0,0.428879758299779,0.355,0.293,0,0.062
Ccnd2,0,0.557758526318993,0.211,0.149,0,0.062
Gna14,0,1.11514531378089,0.121,0.059,0,0.062
Tjp3,0,0.535426509371874,0.233,0.171,0,0.062
Ccnd1,0,0.897006437237638,0.138,0.077,0,0.061
Caprin1,0,0.421961619909186,0.371,0.31,0,0.061
Itga2,0,1.25399523684475,0.11,0.049,0,0.061
Hnrnpdl,0,0.720133419626003,0.18,0.12,0,0.06
Cgn,0,0.521236440683823,0.211,0.152,0,0.059
Mknk2,0,0.661022444991766,0.185,0.126,0,0.059
Fasn,0,0.426831832025874,0.125,0.067,0,0.058
Map7,0,0.826688853608728,0.146,0.088,0,0.058
Atp6ap2,0,0.73947719660532,0.166,0.109,0,0.057
Eif2b1,0,1.20131514655921,0.104,0.047,0,0.057
Nqo1,0,1.02669500785358,0.12,0.063,0,0.057
Ube2i,0,0.687922852985112,0.173,0.116,0,0.057
Kpna2,0,1.20642744344253,0.105,0.049,0,0.056
Preb,0,0.719666526715312,0.151,0.099,0,0.052
Foxd2,0,0.811310561055957,0.126,0.075,0,0.051
Ranbp1,0,0.830650944416879,0.126,0.075,0,0.051
Vipr1,0,0.921483403352327,0.113,0.062,0,0.051
Glud1,0,0.518628946533967,0.199,0.149,0,0.05
Atp5o,3.4337583659837e-296,0.38019570848625,0.299,0.249,1.71790931050164e-292,0.05
Sdhc,3.65062725175358e-313,0.426038697580082,0.253,0.204,1.82640881405232e-309,0.049
Eif4g1,0,0.491998681541915,0.201,0.153,0,0.048
Idh1,0,0.704001493468929,0.138,0.09,0,0.048
Tufm,0,0.760039912078477,0.124,0.077,0,0.047
Luc7l3,0,0.578252057921223,0.173,0.126,0,0.047
Foxp4,0,0.770280631077098,0.12,0.074,0,0.046
Lmnb1,0,0.874610121091847,0.107,0.061,0,0.046
Trim28,0,0.609704488644294,0.148,0.102,0,0.046
P4hb,1.49799727810803e-294,0.347634634390522,0.378,0.332,7.49448038237446e-291,0.046
Prpf19,0,0.664375983169578,0.135,0.09,0,0.045
Epb41,0,0.75941613128907,0.119,0.074,0,0.045
Eif3i,0,0.669226221089747,0.133,0.089,0,0.044
Dpy30,0,0.70518660950543,0.125,0.081,0,0.044
Lratd2,0,0.906869379139346,0.1,0.057,0,0.043
Lsr,0,0.801478102746083,0.105,0.062,0,0.043
Mdp1,0,0.574413927155129,0.153,0.11,0,0.043
Pa2g4,0,0.697973088286412,0.122,0.079,0,0.043
Taf15,0,0.593793102897004,0.147,0.104,0,0.043
Neat1,6.17404619536016e-219,0.301272926129603,0.35,0.307,3.08887531153869e-215,0.043
Hist1h4h,0,0.761165576422572,0.115,0.073,0,0.042
Ets2,0,0.571257166485553,0.147,0.105,0,0.042
Smarca4,0,0.594413644834022,0.14,0.099,0,0.041
Cct3,0,0.569225522911011,0.144,0.103,0,0.041
Ppargc1b,0,0.808659101159881,0.103,0.062,0,0.041
Blnk,3.00116873466879e-245,0.401038268130835,0.182,0.142,1.5014847179548e-241,0.04
Shroom3,5.19051782201726e-272,0.486706021620143,0.173,0.133,2.59681606635523e-268,0.04
Akap9,0,0.705689694980365,0.113,0.074,0,0.039
Fzd5,4.07277385241774e-261,0.507183302807338,0.165,0.126,2.03760875836459e-257,0.039
Fubp1,0,0.684060312914398,0.111,0.073,0,0.038
Immt,2.69079507754365e-263,0.504422664088747,0.156,0.118,1.34620477729509e-259,0.038
Atf4,2.10947423917995e-212,0.413058745233883,0.198,0.16,1.05536996186173e-208,0.038
Bdh1,0,0.744124258732234,0.103,0.065,0,0.038
Plp2,0,0.71190402249223,0.106,0.068,0,0.038
Rbbp7,8.28579657166202e-302,0.573363327122736,0.127,0.09,4.14538402480251e-298,0.037
Echs1,1.8118102544909e-288,0.552581121579765,0.137,0.1,9.06448670321799e-285,0.037
