,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Cd3g,0,5.56263222433917,0.553,0.016,0,0.537
Cd8a,0,6.86399595366252,0.482,0.007,0,0.475
Cd3e,0,5.45880362882512,0.423,0.011,0,0.412
Cd3d,0,5.09622260251956,0.414,0.014,0,0.4
Ptprc,0,3.06021550798661,0.45,0.062,0,0.388
Gzma,0,7.21654597206722,0.385,0.007,0,0.378
Igha,9.50425361543733e-289,1.11116939492431,0.502,0.139,4.7549780838033e-285,0.363
Gzmb,0,7.12186301617925,0.341,0.004,0,0.337
Igkc,1.27720687970724e-254,0.567711459794574,0.438,0.113,6.38986601917533e-251,0.325
Gimap4,0,4.12545467297076,0.332,0.021,0,0.311
Itgae,0,4.92253944131459,0.321,0.012,0,0.309
Lck,0,4.28116294323031,0.29,0.017,0,0.273
Jchain,6.02690642900706e-277,0.542059011533635,0.335,0.065,3.01526128643223e-273,0.27
Selplg,0,3.25907314017767,0.289,0.03,0,0.259
Dock2,0,2.98711540095612,0.297,0.039,0,0.258
Il2rb,0,4.89483305349186,0.264,0.01,0,0.254
Ikzf2,0,3.42595114536585,0.278,0.033,0,0.245
Mbnl1,4.39231474005317e-103,1.42875285469926,0.432,0.194,2.1974750644486e-99,0.238
Bcl2,0,3.32766299051121,0.262,0.031,0,0.231
Itgb7,0,3.46903687661062,0.254,0.024,0,0.23
Arhgef1,5.46995798176768e-178,2.05897861424292,0.311,0.081,2.73661997827837e-174,0.23
Ccnd2,6.04689239813574e-98,1.44990335620558,0.386,0.163,3.02526026678731e-94,0.223
Lat,0,3.81304421745118,0.222,0.016,0,0.206
Fyn,4.09587737947557e-279,2.76717088949241,0.245,0.039,2.04916745295163e-275,0.206
Cd96,0,5.68635467574557,0.204,0.004,0,0.2
Myh9,3.6169332544953e-57,0.962058486872397,0.488,0.293,1.809551707224e-53,0.195
Ets1,6.5943755735724e-223,2.51359072091798,0.232,0.042,3.29916609945827e-219,0.19
Gramd1a,1.40698827328984e-220,2.54719462546287,0.225,0.04,7.03916233126909e-217,0.185
Cd244a,0,4.31907094462247,0.191,0.01,0,0.181
Il2rg,6.89889987083511e-263,2.7574671444292,0.213,0.032,3.4515196053788e-259,0.181
Il21r,0,3.68490371711283,0.195,0.016,0,0.179
Cyfip2,2.21105086393696e-233,2.67300452722677,0.211,0.034,1.10618874722766e-229,0.177
Cd48,2.7213818145301e-275,2.94373604083495,0.204,0.028,1.36150732180941e-271,0.176
Sema4d,6.89749055273166e-183,2.4233833758659,0.217,0.043,3.45081452353165e-179,0.174
Lcp2,3.85396726161328e-247,2.773812483962,0.203,0.031,1.92813982098512e-243,0.172
Xcl1,0,5.40030619032661,0.154,0.003,0,0.151
Inpp4b,2.07568815229191e-205,2.7220861636393,0.172,0.026,1.03846678259164e-201,0.146
Evl,2.53613937576985e-156,2.52481788952286,0.182,0.036,1.26883052969766e-152,0.146
Itgb2,6.28402117973091e-154,2.37800014620908,0.181,0.035,3.14389579621938e-150,0.146
Itga1,1.93596260392485e-70,1.42699161315416,0.223,0.08,9.68562090743601e-67,0.143
Pdcd4,5.4348114941182e-43,1.01386868143436,0.289,0.146,2.71903619050733e-39,0.143
Mbd2,2.74214762932249e-32,0.834272007779175,0.357,0.218,1.37189645895004e-28,0.139
Cd53,3.29093677364079e-99,1.7735558529321,0.189,0.051,1.64645566785249e-95,0.138
Adgrg5,0,4.12479401103613,0.146,0.008,0,0.138
Cyld,7.86335238824785e-53,1.31677101145516,0.234,0.099,3.9340351998404e-49,0.135
Cd247,0,4.60189899440464,0.139,0.006,0,0.133
P2rx7,5.90435317111681e-212,2.88674900062326,0.154,0.021,2.95394789150974e-208,0.133
Cst7,0,5.03891129027881,0.136,0.004,0,0.132
Mta3,1.0938099011771e-71,1.68381489439521,0.199,0.067,5.47233093558901e-68,0.132
Tcf7,1.92294641723289e-259,3.19129384543093,0.147,0.016,9.62050092541615e-256,0.131
Cd160,0,5.99605410006288,0.132,0.002,0,0.13
Spn,0,3.90562333689502,0.138,0.009,0,0.129
Arrb2,3.04918702053914e-93,1.94279694834717,0.175,0.046,1.52550826637573e-89,0.129
Themis,0,4.99494867640804,0.131,0.004,0,0.127
Saraf,8.69341437632229e-32,0.998990757342717,0.28,0.157,4.34931521247404e-28,0.123
Zdhhc18,3.69334812296385e-86,1.93149002898096,0.17,0.047,1.84778206591882e-82,0.123
Sept6,1.24967424406598e-114,2.2242858681948,0.156,0.034,6.25212024306209e-111,0.122
Rnaset2a,1.94919410125162e-23,0.669801258661377,0.425,0.304,9.75181808856187e-20,0.121
Ighm,5.42459320653769e-82,1.2337280385261,0.164,0.045,2.7139239812308e-78,0.119
Zap70,0,4.35650044944184,0.125,0.006,0,0.119
Ikzf1,2.28326155663533e-134,2.48156516447741,0.146,0.027,1.14231575678465e-130,0.119
Id2,1.47560359019214e-71,1.76758602947667,0.169,0.052,7.38244476173129e-68,0.117
Pik3cd,1.40742809787194e-226,3.22290903291012,0.131,0.015,7.0413627736533e-223,0.116
Msn,7.3693363343115e-35,0.969059212966688,0.225,0.11,3.68687896805604e-31,0.115
Hic1,2.25799076197375e-89,2.00973033646103,0.153,0.038,1.12967277821547e-85,0.115
Itga4,3.15466608302028e-75,1.90934954673811,0.16,0.046,1.57827944133505e-71,0.114
Cd200r1,0,4.69208728857477,0.118,0.005,0,0.113
Prkacb,1.09852773243093e-55,1.53423766624211,0.171,0.06,5.49593424535194e-52,0.111
Fasl,0,5.7397163538062,0.112,0.002,0,0.11
Jaml,9.08162572889811e-162,2.80012362781372,0.124,0.017,4.54353735216772e-158,0.107
Rassf5,4.66375134044963e-148,2.70805079134026,0.126,0.019,2.33327479562695e-144,0.107
Grk2,8.95414113476999e-23,0.764262452911084,0.268,0.162,4.47975680972543e-19,0.106
Kif21b,1.29488253494083e-57,1.64625187091692,0.156,0.051,6.47829732230897e-54,0.105
Jak1,1.03157265450826e-26,0.928541826764069,0.224,0.121,5.16095799050484e-23,0.103
Itk,0,4.7293890516691,0.107,0.004,0,0.103
Ppp1r16b,9.86208583352625e-171,2.8937638994308,0.117,0.015,4.93400154251318e-167,0.102
Fli1,1.42652567746916e-85,2.06288266341604,0.133,0.031,7.13690796437819e-82,0.102
Rab8b,3.11322796985986e-62,1.76537661392874,0.147,0.045,1.55754795332089e-58,0.102
Rgs3,5.36655587296387e-85,2.169761156323,0.133,0.032,2.68488790324383e-81,0.101
Runx3,6.98414176376302e-180,3.07429693922513,0.11,0.013,3.49416612441064e-176,0.097
Lpar6,1.05200394295229e-46,1.60001696120069,0.152,0.055,5.26317572659029e-43,0.097
Stk4,1.10871452843606e-43,1.47550698232167,0.156,0.059,5.5468987857656e-40,0.097
Ptpn22,4.0304990612106e-207,3.31714643451598,0.107,0.011,2.01645868032367e-203,0.096
Jak3,9.18951192467453e-75,2.03484377445521,0.129,0.033,4.59751281591467e-71,0.096
Pde3b,5.70648948391842e-96,2.36300552648606,0.118,0.024,2.85495668880438e-92,0.094
Ptk2b,1.27285185842352e-41,1.41909562828769,0.153,0.059,6.36807784769288e-38,0.094
Apobec3,3.7741272083763e-40,1.33603610427106,0.155,0.061,1.88819584235066e-36,0.094
Lta4h,2.76760512304196e-21,0.84958553619054,0.224,0.13,1.38463284305789e-17,0.094
Rsrp1,1.32322194789045e-12,0.411021131506316,0.434,0.34,6.62007940529593e-09,0.094
Ncf1,9.54893179686822e-79,2.01771356387668,0.121,0.028,4.77733057797317e-75,0.093
Lfng,3.55209364397294e-73,2.03697980713406,0.124,0.031,1.77711245007966e-69,0.093
B4galnt1,1.68430797752483e-17,0.704042568414002,0.245,0.154,8.42659281155674e-14,0.091
Tpr,3.17901141283677e-18,0.728675274377191,0.225,0.136,1.59045940984224e-14,0.089
H2afy,3.35662210205027e-21,0.919496419915506,0.198,0.111,1.67931803765575e-17,0.087
Itgal,6.83588328093392e-87,2.39934350950236,0.109,0.022,3.41999240545124e-83,0.087
Tap1,2.46454638407804e-33,1.27743216519068,0.15,0.063,1.23301255595424e-29,0.087
Cd37,6.03880020805722e-132,2.55639296156331,0.1,0.014,3.02121174409103e-128,0.086
Dock8,1.50884150224762e-62,1.94285473948286,0.115,0.03,7.54873403574486e-59,0.085
Cd72,1.86195612482548e-78,1.99312393562049,0.109,0.024,9.31536649250188e-75,0.085
Ccnd3,6.84033113577134e-23,0.9704905571744,0.18,0.095,3.4222176672264e-19,0.085
Ldb1,8.03292293341183e-24,0.973165534510458,0.17,0.086,4.01887134358594e-20,0.084
Ifngr1,3.74214085468753e-14,0.659642130697446,0.281,0.197,1.87219306960017e-10,0.084
Fam49b,1.16568799481684e-21,0.909071756997891,0.182,0.098,5.83193703806866e-18,0.084
Mllt6,4.30250531130524e-29,1.2112474704518,0.151,0.068,2.15254340724601e-25,0.083
Prkar1a,8.50518190655495e-17,0.761160389236642,0.217,0.134,4.25514250784944e-13,0.083
Sfpq,2.13183067636457e-10,0.437288645595923,0.314,0.235,1.0665548873852e-06,0.079
Itpkb,6.61905950221692e-49,1.84013043297113,0.113,0.034,3.31151546895912e-45,0.079
Itpr2,3.47554963530932e-43,1.59886385144687,0.119,0.04,1.73881748254525e-39,0.079
Pik3r1,4.85411575208619e-13,0.60200363366574,0.242,0.164,2.42851411076872e-09,0.078
Sept9,1.15180127682699e-29,1.25261692851355,0.133,0.056,5.76246178796542e-26,0.077
Furin,5.60957471344698e-17,0.892746976338537,0.183,0.107,2.80647022913752e-13,0.076
Sorl1,2.0059218658597e-15,0.763367279767845,0.188,0.113,1.00356270948961e-11,0.075
Kmt2a,1.75611792115641e-23,1.09426843201395,0.145,0.07,8.78585795954553e-20,0.075
Cbx3,9.41057666173614e-10,0.41806858146172,0.267,0.193,4.70811150386659e-06,0.074
Epb41,1.61610034759541e-19,0.99182749940686,0.158,0.084,8.08535003901982e-16,0.074
Bcl2l11,2.33107268940176e-37,1.63880222384516,0.111,0.038,1.1662356665077e-33,0.073
Arid1a,6.26597401477237e-21,1.02325032872084,0.146,0.073,3.13486679959061e-17,0.073
Mknk2,1.23396719037146e-12,0.605558324208522,0.213,0.14,6.17353785342841e-09,0.073
Nt5e,2.71886314122807e-47,1.68170090867486,0.1,0.028,1.3602472295564e-43,0.072
Actr2,5.47305273227519e-08,0.373695408386508,0.353,0.282,0.000273816828195728,0.071
Apoa1,6.13673946905894e-10,-0.423177546950036,0.204,0.133,3.07021075637019e-06,0.071
Ldlrad4,3.96319302014603e-40,1.77318241216359,0.102,0.032,1.98278546797906e-36,0.07
Diaph1,1.18565282816593e-10,0.570999129289434,0.235,0.165,5.93182109931416e-07,0.07
Kif1c,1.14798694482014e-09,0.527972530016961,0.278,0.209,5.74337868493516e-06,0.069
Tnfrsf1b,4.04556826542565e-29,1.33995628635897,0.114,0.045,2.02399780319245e-25,0.069
Tgfbr2,2.0877376777948e-09,0.416119303933934,0.247,0.178,1.04449516020074e-05,0.069
Gabbr1,1.92926423218102e-17,0.917279404388859,0.154,0.085,9.65210895360163e-14,0.069
Hnrnpm,5.53376161080614e-09,0.493128489456739,0.273,0.205,2.76854093388631e-05,0.068
Sept11,1.48863977418507e-17,0.974521407777383,0.148,0.08,7.44766479024789e-14,0.068
Cbl,1.0229398062613e-16,0.933081250510044,0.146,0.079,5.11776785072531e-13,0.067
Map4k4,2.76865336809418e-16,0.894138013231323,0.149,0.083,1.38515728005752e-12,0.066
Ppm1h,4.71096299289992e-23,1.20256033317655,0.117,0.052,2.35689478534783e-19,0.065
Anxa6,2.93859327721119e-13,0.70617888663497,0.163,0.098,1.47017821658876e-09,0.065
Tardbp,4.66471444160692e-07,0.31593355021582,0.304,0.239,0.00233375663513594,0.065
Ncor1,3.57914204530031e-09,0.507348686543238,0.228,0.164,1.79064476526375e-05,0.064
Kmt2e,5.8616610704412e-11,0.694009681505226,0.184,0.122,2.93258903354173e-07,0.062
Cdkn1b,5.49266899676748e-08,0.451093050289605,0.256,0.194,0.000274798229908277,0.062
Elmo1,3.91646348048487e-14,0.802453187646788,0.145,0.083,1.95940667928658e-10,0.062
Utrn,1.49666107928268e-11,0.671681341825378,0.161,0.1,7.48779537965127e-08,0.061
Hsph1,1.21169511738292e-09,0.635292143156333,0.2,0.139,6.06211067226675e-06,0.061
Adamdec1,0.000189250113317453,-0.488492800560293,0.259,0.198,0.946818316927215,0.061
Iqgap1,6.18707075098901e-10,0.547461407763377,0.18,0.12,3.0953914967198e-06,0.06
Pkn1,6.42802117294451e-12,0.8202636194389,0.151,0.093,3.21593899282414e-08,0.058
Tgfb1,3.6740678862058e-21,1.27408842605506,0.101,0.044,1.83813616346876e-17,0.057
Mycbp2,2.44907755566512e-17,1.05108315902811,0.111,0.054,1.22527350109926e-13,0.057
Ctnnb1,3.90310749474199e-06,0.320746456446026,0.375,0.318,0.0195272467961942,0.057
Cyb5r3,2.28940617754812e-09,0.578891607764888,0.166,0.11,1.14538991062732e-05,0.056
Sf1,9.40323687961058e-07,0.422828626292981,0.236,0.18,0.00470443941086917,0.056
Kif5b,1.71455101513365e-06,0.387270677201786,0.251,0.195,0.00857789872871365,0.056
Hip1r,2.12341141200533e-15,0.962438745598128,0.113,0.058,1.06234272942627e-11,0.055
Adgre5,1.71246174477994e-14,1.03149922374364,0.114,0.06,8.56744610913404e-11,0.054
Gtf2i,5.37401481191361e-11,0.843305230293661,0.138,0.084,2.68861961040038e-07,0.054
Nfatc3,8.88458708830226e-12,0.772807148397922,0.128,0.075,4.44495892027762e-08,0.053
Ube2i,2.34654192680293e-07,0.435279824978006,0.182,0.129,0.00117397492597951,0.053
Khdrbs1,1.48510561001468e-08,0.628111444662491,0.159,0.107,7.42998336690345e-05,0.052
Stat1,3.62456782478324e-10,0.812401897457594,0.132,0.081,1.81337128273905e-06,0.051
Taf15,4.2505704582525e-08,0.566783841263779,0.165,0.114,0.000212656040026372,0.051
Kmt2d,1.23122423002144e-07,0.530362376392999,0.17,0.12,0.000615981482279725,0.05
Dsp,1.2406742295569e-06,0.462162729332614,0.194,0.144,0.00620709317047319,0.05
Pak2,8.90567063451e-08,0.56842885144437,0.166,0.116,0.000445550701844535,0.05
Rbpj,9.30590402504353e-11,0.855144568313512,0.122,0.073,4.65574378372928e-07,0.049
Ikbkb,4.41265383223858e-10,0.790002733055135,0.124,0.075,2.20765071226896e-06,0.049
Fam107b,5.9036187427476e-06,0.328355401058588,0.189,0.141,0.0295358045699662,0.048
Arf6,3.33049671851553e-05,0.36553514241955,0.264,0.216,0.166624750827332,0.048
Mxd4,2.38624040771836e-10,0.794991520972461,0.12,0.072,1.19383607598149e-06,0.048
Gm2a,7.93046737703324e-08,0.399933351299945,0.144,0.096,0.000396761282872973,0.048
Ppp2r5c,6.41506166857958e-05,0.336994010623323,0.26,0.213,0.320945535279036,0.047
Cbfb,7.30904529497036e-10,0.768732070890782,0.116,0.069,3.65671536107367e-06,0.047
Vps54,5.1602832532337e-09,0.696485258476184,0.127,0.08,2.58168971159282e-05,0.047
Cmip,7.32335902155127e-07,0.513243975609129,0.156,0.11,0.0036638765184821,0.046
Zfp106,7.51645164601487e-07,0.543278387776287,0.153,0.107,0.00376048075850124,0.046
Luc7l3,5.15005437148347e-06,0.420225892336309,0.183,0.137,0.0257657220205318,0.046
Cdc37,1.64189603160611e-06,0.530794987647527,0.164,0.119,0.00821440584612535,0.045
Rbbp4,2.3709522514175e-05,0.393322317527178,0.195,0.15,0.118618741138417,0.045
Lamtor4,5.42519355160824e-07,0.530266867316059,0.147,0.102,0.0027142243338696,0.045
Nek7,9.01595835886222e-07,0.595839415930527,0.161,0.116,0.00451068396693877,0.045
Srsf1,8.33114556020367e-05,0.274525483493857,0.206,0.161,0.41680721237699,0.045
Rab8a,1.1869004572576e-06,0.561908925877852,0.152,0.108,0.00593806298765978,0.044
Mta2,1.07511645374656e-05,0.447110370214287,0.168,0.125,0.0537880761809405,0.043
Aebp2,7.98007812808347e-09,0.722520150586982,0.11,0.067,3.99243308748016e-05,0.043
Kdm5a,1.46403025223596e-08,0.719989640130593,0.111,0.068,7.3245433519365e-05,0.043
Erbin,0.000827006338656479,0.232208482892041,0.288,0.245,1,0.043
Tln1,3.65945814885361e-08,0.769557769783081,0.116,0.074,0.000183082691187146,0.042
Ppp3cb,8.16691590873139e-07,0.569526511110603,0.134,0.092,0.00408590802913831,0.042
Ezr,0.000531148304915786,0.185857080138335,0.218,0.176,1,0.042
Hopx,1.6549846399591e-08,0.794847282719873,0.108,0.066,8.27988815371536e-05,0.042
Igf2r,4.56389550954555e-08,0.735676598666368,0.119,0.077,0.000228331692342564,0.042
Fryl,1.43285074405482e-07,0.651998724190977,0.125,0.083,0.000716855227250625,0.042
Jak2,3.16296802360015e-06,0.498818482942825,0.145,0.103,0.0158243290220715,0.042
Ubtf,9.60662487281278e-06,0.432864930984508,0.152,0.11,0.0480619442386823,0.042
Mcl1,0.000185554124468987,0.329567141248866,0.241,0.199,0.928327284718344,0.042
Nosip,4.99315052629178e-09,0.793708243148413,0.1,0.059,2.49807320830378e-05,0.041
Pltp,1.32947289512898e-06,0.387627730390418,0.128,0.087,0.00665135289433027,0.041
Ehmt2,0.000130396197275892,0.355341361126224,0.194,0.153,0.65237217497129,0.041
Prpf4b,4.06942188570387e-06,0.542420969848116,0.148,0.107,0.0203593176941765,0.041
