,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Jak1,0.0163611099220546,0.765426353570876,0.15,0.121,1,0.029
Hif1a,0.0172043352389053,0.80552026426889,0.114,0.088,1,0.026
Cux1,0.0171416165680486,0.602882681401377,0.103,0.077,1,0.026
Mbd2,0.0164264087557631,0.618308667397442,0.243,0.218,1,0.025
Cdkn1b,0.0371261401585597,0.568978518303328,0.219,0.194,1,0.025
Gm2a,0.0709866001268916,0.345638333919845,0.118,0.096,1,0.022
Stat3,0.0823672195564903,0.689114526677208,0.118,0.098,1,0.02
Riok3,0.099870374374025,0.573011773903993,0.152,0.133,1,0.019
Cd177,0.108745724888386,0.548377106501769,0.103,0.085,1,0.018
Cmip,0.233056450310861,0.508085890093431,0.124,0.11,1,0.014
Pak2,0.273401226803497,0.54393172385122,0.127,0.116,1,0.011
Hspa1b,0.220976447267368,1.83201864044689,0.11,0.101,1,0.00899999999999999
Eno1,0.435788799172673,0.418168884288416,0.101,0.093,1,0.00800000000000001
Zfp106,0.559002156129757,0.433298995082243,0.112,0.108,1,0.004
Ptp4a1,0.242158170299994,0.348651048587968,0.343,0.34,1,0.003
Cyld,0.867809271835231,0.36875873871372,0.099,0.1,1,-0.001
Rab8a,0.935349448010379,0.273298314467147,0.107,0.108,1,-0.001
Plin2,0.973346051427127,0.134106558568905,0.114,0.115,1,-0.001
Jak2,0.967097199891468,0.387324447880108,0.099,0.103,1,-0.00399999999999999
Atp6v1b2,0.832343584371218,0.267890488229827,0.109,0.113,1,-0.004
Lmo4,0.838522544834755,0.231634739536687,0.096,0.1,1,-0.004
Furin,0.851137222489766,0.46591480352766,0.101,0.108,1,-0.00699999999999999
Pten,0.809218005608736,0.437937011673524,0.125,0.134,1,-0.00900000000000001
Actr2,0.807651239775242,0.288819464206074,0.266,0.282,1,-0.016
Igkc,0.111607873256894,-2.31674454367039,0.096,0.114,1,-0.018
Ap1g1,0.192411724841125,0.106141131482374,0.088,0.108,1,-0.02
App,0.866414052794061,0.212141935784403,0.272,0.296,1,-0.024
Flna,0.0365260707538395,-1.18979789463998,0.184,0.209,1,-0.025
Pnpla2,0.0526377742617892,-0.24140140990626,0.082,0.11,1,-0.028
Tbl1xr1,0.0427910832825609,-0.270175439910379,0.082,0.111,1,-0.029
Nfkb1,0.0187728165012124,-0.248558057329032,0.073,0.106,1,-0.033
Rhoa,0.25916644006222,0.150708321962527,0.213,0.247,1,-0.034
Sept7,0.00726282580287794,-0.220873465784442,0.073,0.112,1,-0.039
Max,0.0174425079135283,-0.24293986005903,0.11,0.15,1,-0.04
Dusp6,0.00356890583191224,-0.434516785574858,0.075,0.116,1,-0.041
Ppp1r2,0.00426915711116404,-0.365712006505444,0.084,0.128,1,-0.044
Ywhag,0.000970419848075109,-0.64550438525101,0.056,0.1,1,-0.044
Tsc22d3,0.00545901918289703,-0.185349213752821,0.092,0.136,1,-0.044
Itsn2,0.000938318598412847,-0.55508196877162,0.066,0.111,1,-0.045
Preb,0.00106306143635817,-0.516782372404345,0.066,0.111,1,-0.045
Eps15,0.000475862005737253,-0.6404529701481,0.056,0.103,1,-0.047
Rheb,0.000538121346761021,-0.430621824727251,0.056,0.103,1,-0.047
Raf1,0.00463356839709875,-0.146092324682654,0.101,0.149,1,-0.048
Slc9a3r1,0.000376683664676313,-0.758053018261486,0.062,0.11,1,-0.048
Dnm2,0.0105927525111761,-0.201243833474784,0.144,0.193,1,-0.049
Mpc1,0.000488497073801001,-0.462749163116566,0.073,0.124,1,-0.051
Kmt2e,0.000304202578272843,-0.565593842063048,0.069,0.122,1,-0.053
Sf1,0.00309227442208421,-0.267264746978372,0.127,0.181,1,-0.054
Rab43,2.9971118837807e-05,-0.980193992133086,0.047,0.102,0.149945507545549,-0.055
Ogt,3.18770663534267e-05,-0.89134961038205,0.049,0.105,0.159480962966194,-0.056
Prkcd,0.00153908555445189,-0.362490145026038,0.133,0.189,1,-0.056
Kras,0.00196003307082712,-0.206436030690019,0.118,0.174,1,-0.056
Rab5c,0.000786746988142946,-0.412619652626211,0.105,0.161,1,-0.056
Cul3,0.000163179569443434,-0.512258701667757,0.069,0.126,0.816387385925498,-0.057
Rab1a,0.000428305602340705,-0.488459259658239,0.101,0.158,1,-0.057
Mia2,5.59727402162274e-05,-0.703855583277789,0.06,0.117,0.280031619301786,-0.057
Defa5,0.000271493328773776,-2.11068834975587,0.099,0.157,1,-0.058
Usp7,8.12918761016692e-06,-0.902592758402843,0.043,0.102,0.0406703256136651,-0.059
Sp3,1.08926612988431e-05,-1.10220046864695,0.051,0.11,0.0544959844781123,-0.059
Mark2,2.69691394639186e-05,-0.623889653292227,0.058,0.118,0.134926604737985,-0.06
