,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Sdc1,7.64938041424942e-82,-2.08980846572427,0.044,0.172,3.82698502124898e-78,-0.128
Erbb3,1.77407687117166e-100,-4.34185831187519,0.008,0.138,8.87570658647181e-97,-0.13
Chmp4c,7.44253980202334e-99,-3.76311189094966,0.012,0.143,3.72350266295228e-95,-0.131
Vdr,1.41980815823958e-98,-3.39710232752309,0.015,0.148,7.10330021567263e-95,-0.133
Hist1h2bc,8.39532588875741e-70,-1.33541188667373,0.135,0.268,4.20018154214533e-66,-0.133
Ctnnd1,9.06732015575863e-66,-1.07629122034487,0.172,0.305,4.53638027392604e-62,-0.133
Aldoa,1.25326569405575e-65,-1.00029482121311,0.218,0.352,6.2700882673609e-62,-0.134
Ldha,2.59530405469521e-68,-1.17794415393824,0.175,0.309,1.29843061856401e-64,-0.134
Slc25a20,1.61229049940383e-83,-1.9284125138973,0.071,0.208,8.06628936851736e-80,-0.137
Gcnt3,2.37160478887238e-106,-4.33124988271544,0.009,0.147,1.18651387587285e-102,-0.138
Cttn,1.80902366482336e-90,-2.0867446892858,0.048,0.188,9.05054539511127e-87,-0.14
Ywhaz,3.11996474455416e-103,-0.802294950374735,0.443,0.584,1.56091836170045e-99,-0.141
Nlrp6,1.75901661260353e-108,-3.78658312625616,0.012,0.154,8.80036011285548e-105,-0.142
Hadh,8.91483376205713e-93,-2.18250890587386,0.049,0.191,4.46009133115718e-89,-0.142
Flnb,8.42732912312292e-87,-1.7166039533791,0.085,0.23,4.2161927602984e-83,-0.145
Sept5,2.67873147814643e-108,-2.77984780583069,0.032,0.183,1.34016935851666e-104,-0.151
Cgn,2.11211161177462e-115,-3.73156511953994,0.015,0.166,1.05668943937084e-111,-0.151
Saa1,3.95311854896664e-117,-4.45204507409256,0.023,0.178,1.97774521004801e-113,-0.155
Mcu,2.06880664012684e-111,-2.48612025860746,0.04,0.199,1.03502396205546e-107,-0.159
Car4,1.13372853444397e-126,-5.203757837569,0.01,0.17,5.67204385782319e-123,-0.16
Atp2a3,8.99191996379625e-116,-2.68731337378214,0.044,0.208,4.49865755788726e-112,-0.164
Apob,1.16175299054897e-133,-7.24542847601655,0.003,0.167,5.81225021171652e-130,-0.164
Spink1,2.57031236876995e-128,-4.48032005749274,0.017,0.182,1.28592727809561e-124,-0.165
Tjp3,1.48003967203796e-125,-3.31600985719675,0.022,0.187,7.40463847920593e-122,-0.165
Sema4g,1.37203347783759e-133,-4.72273154316176,0.009,0.175,6.86428348962148e-130,-0.166
Cxadr,2.18311184835187e-134,-4.36874620688436,0.01,0.178,1.09221085773044e-130,-0.168
Cdx2,8.62146391274048e-129,-3.27180057463491,0.024,0.193,4.31331839554406e-125,-0.169
Slc6a14,2.02548090658716e-137,-5.20616003314603,0.009,0.179,1.01334809756556e-133,-0.17
Maoa,1.0948288463804e-126,-3.00231247707856,0.034,0.206,5.47742871844113e-123,-0.172
Ptp4a1,3.21426576310082e-106,-1.55754487323,0.169,0.341,1.60809716127934e-102,-0.172
Tmigd1,2.14083658954163e-142,-5.32181665860017,0.01,0.186,1.07106054574768e-138,-0.176
Mettl7b,1.78757357484633e-145,-4.36679608835173,0.014,0.194,8.9432305949562e-142,-0.18
Mep1a,7.11227703212316e-148,-5.03908937268594,0.008,0.189,3.55827219917122e-144,-0.181
Acox1,1.28784294033744e-123,-2.16831736187569,0.098,0.279,6.4430782305082e-120,-0.181
Fat1,1.05691598811944e-138,-2.97351281990651,0.033,0.216,5.28775068856154e-135,-0.183
Mep1b,5.5208652161052e-154,-5.18633105184732,0.011,0.198,2.76208886761743e-150,-0.187
Abcb1a,3.89968881692696e-150,-3.80896506454991,0.024,0.214,1.95101431510856e-146,-0.19
Muc2,9.44766483208367e-142,-3.82289123392356,0.105,0.297,4.72666671549146e-138,-0.192
Anxa2,3.25538864690397e-144,-1.43281098132829,0.227,0.433,1.62867094004605e-140,-0.206
Pls1,1.60312656018553e-169,-3.77220541536957,0.022,0.23,8.02044218060821e-166,-0.208
Plec,2.72300729385961e-145,-1.91494681554403,0.106,0.314,1.36232054911796e-141,-0.208
Prom1,1.33363934621905e-182,-4.64622887794215,0.015,0.231,6.6721976491339e-179,-0.216
Dsg2,9.90123266526426e-192,-4.57707603827523,0.014,0.238,4.95358670243171e-188,-0.224
Myo1d,2.98658029599352e-192,-3.77784085136926,0.023,0.251,1.49418612208556e-188,-0.228
Elf3,2.47536416260543e-200,-3.90795650696634,0.021,0.257,1.2384246905515e-196,-0.236
Misp,1.38666487370264e-205,-3.60509577259526,0.03,0.273,6.93748436313432e-202,-0.243
Hnf4a,3.46001259997704e-232,-3.65191339925768,0.03,0.295,1.73104430376851e-228,-0.265
Krt20,3.99321568164056e-240,-4.06456003888944,0.038,0.309,1.99780580552477e-236,-0.271
Klf5,7.28753405043872e-248,-3.68754948906213,0.032,0.31,3.64595328543449e-244,-0.278
B4galnt2,2.19004398081628e-258,-4.78866426603926,0.015,0.296,1.09567900360238e-254,-0.281
Cdh1,5.25220086216188e-258,-4.24883832908109,0.023,0.306,2.62767609133959e-254,-0.283
Cdx1,1.0773135454188e-294,-3.39055888965412,0.052,0.369,5.38979966773028e-291,-0.317
Vil1,7.36684950703631e-316,-4.06109165444552,0.037,0.366,3.68563480837027e-312,-0.329
Cldn7,0,-4.34468159703545,0.032,0.391,0,-0.359
Ceacam1,0,-4.87687167865161,0.04,0.437,0,-0.397
Gpa33,0,-4.86112405647288,0.03,0.43,0,-0.4
Epcam,0,-4.35353949493055,0.072,0.565,0,-0.493
