,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Rbpj,1.49548708207672e-94,0.499668418957751,0.103,0.071,7.48192187162984e-91,0.032
Col5a1,1.62916086295074e-84,0.294072862491328,0.108,0.076,8.15069179734253e-81,0.032
Mmp14,3.1110322931312e-75,0.347573208042214,0.119,0.087,1.55644945625354e-71,0.032
Psmb6,1.28424499578112e-73,0.417886341414202,0.122,0.09,6.42507771389296e-70,0.032
Spop,2.2068814676083e-49,0.305551405728345,0.182,0.15,1.10410279824443e-45,0.032
Zc3h11a,8.22096114281187e-55,0.330009469971062,0.149,0.118,4.11294685974878e-51,0.031
Itgb5,3.89914762779437e-74,0.408623502802734,0.111,0.081,1.95074355818552e-70,0.03
Cdc42bpb,8.56287816647576e-72,0.436112135400569,0.115,0.085,4.28400794668782e-68,0.03
Map4,2.96032632122725e-52,0.327324822364746,0.136,0.107,1.48105125851e-48,0.029
Cux1,2.37677457824387e-72,0.480923173041561,0.104,0.075,1.18910032149541e-68,0.029
Foxp4,6.84292831580911e-63,0.405154466310205,0.112,0.083,3.4235170363993e-59,0.029
Amfr,1.51308591860221e-35,0.204007427832628,0.209,0.18,7.56996885076688e-32,0.029
Mapre1,7.08494639642027e-61,0.421590999680525,0.114,0.086,3.54459868212906e-57,0.028
Pink1,2.99693692860231e-46,0.339026097789628,0.143,0.115,1.49936754537974e-42,0.028
Txnip,2.55580461807395e-21,0.101903468773017,0.309,0.281,1.2786690504224e-17,0.028
Ctbp2,7.02542116981952e-59,0.409096601028891,0.113,0.086,3.51481821126071e-55,0.027
Dek,5.17853480829725e-49,0.299137945409194,0.125,0.098,2.59082096459112e-45,0.027
Dctn1,2.37616151907009e-45,0.335385637938595,0.127,0.101,1.18879360799076e-41,0.026
Elavl1,2.24768363315981e-39,0.287695638149043,0.13,0.105,1.12451612166985e-35,0.025
Ash1l,1.81556915693958e-37,0.287647702066304,0.119,0.096,9.08329249216872e-34,0.023
Ranbp2,2.31723828443513e-36,0.306206911699681,0.112,0.09,1.15931431370289e-32,0.022
Top2b,1.87570280767114e-30,0.262033972892902,0.126,0.104,9.3841411467787e-27,0.022
Mpc1,3.42697063585758e-28,0.238525858486692,0.145,0.123,1.71451340911955e-24,0.022
Cops2,9.20836218265031e-29,0.253109224443413,0.127,0.106,4.60694359997995e-25,0.021
Prkaca,4.54161085404856e-32,0.280079484250648,0.12,0.099,2.2721679102805e-28,0.021
Nfat5,3.33186153310923e-32,0.285494301040197,0.101,0.081,1.66693032501455e-28,0.02
Nf1,1.43572092980865e-34,0.291083495099717,0.104,0.084,7.18291181183267e-31,0.02
Kif5b,4.12370744955026e-17,0.136113216828534,0.214,0.194,2.06309083701e-13,0.02
Cpeb4,1.72956828226581e-21,0.174310587238141,0.136,0.117,8.65303011617587e-18,0.019
Crebbp,5.00261744386164e-31,0.31367149388938,0.103,0.084,2.50280950716398e-27,0.019
Prpf19,8.0098123252542e-26,0.219461041098976,0.118,0.099,4.00730910632468e-22,0.019
Rab10,3.8311427988004e-17,0.158550397672438,0.175,0.156,1.91672074223984e-13,0.019
Raf1,2.39704376357496e-18,0.167871596884272,0.166,0.148,1.19924099491655e-14,0.018
Rad23b,1.36520580002399e-13,0.142077184458885,0.159,0.143,6.83012461752004e-10,0.016
Ube2r2,1.01040793685444e-16,0.19051298364133,0.123,0.107,5.05507090808276e-13,0.016
Gnai2,1.99524571781142e-11,0.102871956500097,0.214,0.198,9.98221432621054e-08,0.016
Arrb1,2.90328456275086e-18,0.183194926053657,0.103,0.088,1.45251326674425e-14,0.015
Amd1,5.15688654811615e-18,0.196434681945131,0.111,0.096,2.57999034002251e-14,0.015
Mapre2,5.29548082173268e-18,0.223519783343613,0.102,0.087,2.64932905511286e-14,0.015
Fbln1,8.32627834169888e-19,0.445897322100072,0.1,0.086,4.16563705435195e-15,0.014
Ddb1,9.15650525484092e-13,0.149927244738622,0.129,0.115,4.58099957899691e-09,0.014
Paip1,2.99624482613327e-09,0.125301348083499,0.153,0.14,1.49902128651448e-05,0.013
Camk2d,2.28688358433458e-09,0.117021487792906,0.135,0.123,1.14412785724259e-05,0.012
Cyb5r3,8.04589451891763e-08,0.121276995435224,0.12,0.11,0.000402536102781449,0.01
Ppt1,0.000119054586939489,-0.126448401965156,0.146,0.136,0.595630098458266,0.00999999999999998
Bclaf1,0.00603282008226868,-0.112930675881067,0.101,0.106,1,-0.00499999999999999
Kmt2e,0.000312692401802273,-0.124959979306693,0.116,0.122,1,-0.00599999999999999
Cdc37,0.000549523382999511,-0.10483803010638,0.113,0.119,1,-0.00599999999999999
Brd2,4.30033026586491e-05,-0.128131454944553,0.122,0.129,0.215145523201221,-0.00700000000000001
Slc12a2,2.26882835612976e-08,-0.385532596736083,0.132,0.14,0.000113509482657172,-0.00800000000000001
Hnrnpk,1.72280771571804e-05,-0.127463908800964,0.155,0.163,0.0861920700173736,-0.00800000000000001
Tcp1,4.18284157860304e-07,-0.165984071097143,0.14,0.15,0.0020926756417751,-0.00999999999999998
Rnf14,7.21082690900071e-09,-0.167879178083965,0.094,0.104,3.60757670257306e-05,-0.01
Akt1,8.43894927394773e-09,-0.183593194521834,0.107,0.118,4.22200632175605e-05,-0.011
Sumo3,2.78569342808336e-08,-0.171350995137888,0.11,0.121,0.000139368242207011,-0.011
