"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"HALLMARK_APICAL_SURFACE",0.104925053533191,0.661360718870347,0.20207170902116,0.995189416716777,3.00554630301799,14,"App"
"HALLMARK_PROTEIN_SECRETION",0.124444444444444,0.661360718870347,0.188204146308491,0.996587715776797,2.77544582887939,21,"Abca1"
"HALLMARK_BILE_ACID_METABOLISM",0.147268408551069,0.661360718870347,0.178219874951973,0.996577410912019,2.26746453153061,36,"Abca1"
"HALLMARK_FATTY_ACID_METABOLISM",0.207729468599034,0.661360718870347,0.149207542435322,0.995164215192424,2.16564909051503,40,"Cd36,Maoa"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.171497584541063,0.661360718870347,0.165656695205483,0.996170898831117,2.16008873203356,41,"Tubb2b"
"HALLMARK_UV_RESPONSE_UP",0.236641221374046,0.661360718870347,0.142901149386948,0.994952554007672,1.95463981642272,50,"Maoa"
"HALLMARK_ADIPOGENESIS",0.350877192982456,0.661360718870347,0.11331290842208,0.907815925445637,1.82139789976439,48,"Cd36,Abca1"
"HALLMARK_XENOBIOTIC_METABOLISM",0.360201511335013,0.661360718870347,0.111918316325105,0.918231833481249,1.73028809299075,54,"Cd36,Maoa"
"HALLMARK_MYOGENESIS",0.245945945945946,0.661360718870347,0.144630528034484,0.995336577453366,1.62089024586965,71,"Cd36,App"
"HALLMARK_COMPLEMENT",0.41688654353562,0.661360718870347,0.105520936843198,0.878310648253402,1.50194979025173,65,"Cd36,Lrp1"
"HALLMARK_KRAS_SIGNALING_UP",0.429708222811671,0.661360718870347,0.103958471559957,0.896950917851181,1.47154972020733,68,"F13a1,Ereg"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.480719794344473,0.661360718870347,0.0952879846194844,0.704562257585949,1.22113859142985,64,"Cd36,Cd14"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.523160762942779,0.661360718870347,0.0937465422491719,0.734105215672793,1.1771617694285,73,"Lrp1"
"HALLMARK_COAGULATION",0.436585365853659,0.661360718870347,0.0978773277424561,0.521456666947318,1.08498863129902,45,"Lrp1"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.335632183908046,0.661360718870347,0.110564716336619,0.394532035807685,0.949174605720515,32,"Sdhc,Glud1,Cpt1a,Idh1,Polr2f,Vdac1,Ogdh,Idh2,Cyb5r3,Atp5o,Vdac2,Hadhb,Ndufs4,Ndufs1,Aifm1,Bax,Ldhb,Hspa9,Fh1,Maob,Casp7"
"HALLMARK_PANCREAS_BETA_CELLS",0.254859611231102,0.661360718870347,0.125033367555272,0.289433944456242,0.851050208551725,17,"Pklr,Foxa2,Abcc8,G6pc2,Gck,Neurod1,Neurog3,Nkx2-2,Nkx6-1,Pak3,Pax4,Pax6,Pdx1,Slc2a2"
"HALLMARK_PEROXISOME",0.343457943925234,0.661360718870347,0.110122263835536,0.320634261542055,0.754711274811375,31,"Acsl4,Cat,Idh1,Idh2,Abcd3,Ehhadh,Ctbp1,Mlycd,Msh2,Ephx2,Gstk1,Aldh9a1,Slc25a17,Sema3c,Abcd2,Ercc1"
"HALLMARK_SPERMATOGENESIS",0.338565022421525,0.661360718870347,0.108394255853397,0.251306532663317,0.639720077006703,28,"Csnk2a2,Slc12a2,Parp2,Braf,Cdk1,Ace,Camk4,Cftr,Alox15,Ttk,Ccna1,Chrm4,Dcc,Gad1,Grm8,Il12rb2,Il13ra2,Mtnr1a,Nefh,Pgk2,Pomc"
"HALLMARK_TGF_BETA_SIGNALING",0.354401805869074,0.661360718870347,0.105920292736253,0.247736505691666,0.617891064589132,29,"Smurf2,Rhoa,Hdac1,Ctnnb1,Bmpr2,Smad1,Smad6,Bmpr1a,Id1,Apc,Cdkn1c,Cdh1,Bmp2,Nog"
"HALLMARK_MYC_TARGETS_V1",0.48711943793911,0.661360718870347,0.0891647117820678,0.189336134362312,0.438037238534789,37,"Ywhae,Canx,Pgk1,Hprt,Vdac1,Odc1,Psma4,Myc,Psmd1,Pcna,Eif4e,Apex1,Cdk4,Mad2l1,Psmd3"
"HALLMARK_ANDROGEN_RESPONSE",0.45985401459854,0.661360718870347,0.0787113806986485,-0.443713383584895,-0.812907244069422,22,"Ptk2b,Ccnd1,Itgav,Gucy1a1,Ccnd3,Pias1,Inpp4b,Cdk6,Actn1,Akt1,Srf,Hmgcr,Ube2i,Idi1,Xrcc6"
"HALLMARK_ANGIOGENESIS",0.38404452690167,0.661360718870347,0.0894366833718621,-0.533968587879545,-1.06163750925787,17,"Vav2"
"HALLMARK_APICAL_JUNCTION",0.511627906976744,0.661360718870347,0.0650877566917313,-0.986788617886179,-1.18226692545476,83,"Vav2"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",0.464454976303318,0.661360718870347,0.0707899094502623,-0.988242448814109,-1.20031508315502,70,"Ciita,Stat1,Stat4,Ccl7,Ccl2,Il10ra,Ifnar2"
"HALLMARK_IL2_STAT5_SIGNALING",0.40625,0.661360718870347,0.0770736734944102,-0.98904443091905,-1.20205791340135,74,"Il10ra,Cd79b"
"HALLMARK_HYPOXIA",0.479608482871126,0.661360718870347,0.0707899094502623,-0.987851791860701,-1.23464667246826,64,"Pdgfb,Tgfb3"
"HALLMARK_UV_RESPONSE_DN",0.523577235772358,0.661360718870347,0.0662842187012672,-0.986842105263158,-1.24342126344149,63,"Vav2"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.354098360655738,0.661360718870347,0.0870515867946735,-0.990285367334548,-1.25214477153763,62,"Grk2"
"HALLMARK_G2M_CHECKPOINT",0.497520661157025,0.661360718870347,0.0696133438850965,-0.987270155586987,-1.29480200206724,54,"Cdc27"
"HALLMARK_MITOTIC_SPINDLE",0.490968801313629,0.661360718870347,0.0699458736501659,-0.987280436099334,-1.31918290519914,50,"Cdc27"
"HALLMARK_KRAS_SIGNALING_DN",0.131795716639209,0.661360718870347,0.155241966228839,-0.99575928917609,-1.32257602645981,51,"Cd80"
"HALLMARK_E2F_TARGETS",0.475328947368421,0.661360718870347,0.0716527366829457,-0.987888574888979,-1.3315106769939,49,"Trp53"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.435008665511265,0.661360718870347,0.0789209638180035,-0.98792270531401,-1.5210865057729,35,"Trp53"
"HALLMARK_DNA_REPAIR",0.416376306620209,0.661360718870347,0.0815265143256594,-0.98793242156074,-1.5664759283531,31,"Trp53"
"HALLMARK_HEME_METABOLISM",0.416815742397138,0.661360718870347,0.0828962134571565,-0.987535182951347,-1.58969858667304,29,"C3,Cdc27"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.292639138240575,0.661360718870347,0.103576326612592,-0.989756979313115,-1.74341295596766,24,"Ccl2"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.386861313868613,0.661360718870347,0.0880945010398517,-0.985946597068862,-1.80630821758732,22,"Lpar6"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.0923913043478261,0.661360718870347,0.197822021315103,-0.995985547972702,-1.85319356167487,21,"Cxcl16"
"HALLMARK_GLYCOLYSIS",0.572890025575448,0.687468030690537,0.0850427463764322,0.270227257401038,0.484852295627669,60,"Ddit4,Sdhc,Vcan,Igfbp3,Egfr,Pgk1,Idh1,Aldoa,Cth,Pkm,Angptl4,Sdc1,Idua,Hk2,Mpi,Agl,Aldh9a1,Tgfa,Cdk1,Plod1,Pcx,Met,Me1,Pmm2,Sdc2,Tpi1,Eno2,Ak4"
"HALLMARK_NOTCH_SIGNALING",0.567567567567568,0.687468030690537,0.0673623868166279,-0.211619506321493,-0.40599525799687,20,"Lfng,Ccnd1,Cul1,Notch2,Fbxw11,Wnt5a,Kat2a,Tcf7l2,Hes1,Fzd1"
"HALLMARK_HEDGEHOG_SIGNALING",0.619047619047619,0.724738675958188,0.0639271933359996,-0.21095928022303,-0.402385986242714,19,"Dpysl2,Ets2,Pml,Cdk6,Vegfa,Ptch1,Myh9,Nf1,Unc5c,Slit1,Shh,Plg,Nrcam,Nkx6-1"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.641463414634146,0.733101045296167,0.0764767053228531,0.144511675854959,0.30068371032725,45,"Cd9,Cav1,Flnb,Hprt,Tjp3,Cxcl14,Gla,Idh2,Tiam1,Prkar2b,Cdc6,Abca3,Atp2b4,Llgl2"
"HALLMARK_P53_PATHWAY",0.701639344262295,0.783225314525353,0.052805004567129,-0.872246944233745,-1.10289365746327,62,"Cyfip2,Trp53"
"HALLMARK_ALLOGRAFT_REJECTION",0.742378048780488,0.791869918699187,0.0468819856878333,-0.840698273977311,-0.963009869437003,116,"Ccr5,Stat1,Cxcl13,Cd80,Stat4,Ccl7,Ccl2,Ifnar2,Was,Cd2"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.7375,0.791869918699187,0.0483117581055019,-0.836228614039346,-0.997170423773001,86,"Cd80,Nfkbie,Ccl2"
