"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Sign_logFDR","pct1_pct2"
"Cldn2",9.26585685127468e-57,0.869267081991663,0.329,0.201,4.63570818269272e-53,52.3338839106366,0.128
"Slc12a2",4.10163543280174e-33,0.534785592333985,0.396,0.29,2.05204820703071e-29,28.6878124409279,0.106
"Kcnq1",1.19758305161496e-24,0.528614544496679,0.32,0.235,5.99150800722966e-21,20.2224638559424,0.085
"Ccnd2",1.11485144402611e-29,0.696368961641052,0.227,0.143,5.57760177446262e-26,25.2535524964033,0.084
"B4galnt1",8.38427744579346e-20,0.37608223012158,0.39,0.308,4.19465400613047e-16,15.377303855914,0.082
"Cd44",4.2152799429478e-33,0.975914868047983,0.16,0.086,2.10890455545679e-29,28.675943075062,0.074
"Cd24a",2.37175796856356e-18,0.429451130209498,0.369,0.296,1.18659051167235e-14,13.9256991287314,0.073
"Hist2h2bb",1.28869670603717e-29,1.12765295473402,0.158,0.089,6.44734962030397e-26,25.1906187786718,0.069
"Srsf2",2.39711668973075e-14,0.312696900565867,0.381,0.312,1.19927747987229e-10,9.92108032145896,0.069
"Hspd1",6.51449926991655e-12,0.250078314847774,0.449,0.384,3.25920398473925e-08,7.48688845737029,0.065
"Hoxb8",5.42383419695569e-25,0.823759985864059,0.146,0.083,2.71354424873693e-21,20.5664630921514,0.063
"P4hb",8.27879395556189e-12,0.238673511970731,0.493,0.431,4.14188061596761e-08,7.38280242320541,0.062
"Hnrnpa1",6.50945152834748e-14,0.279967911004813,0.535,0.474,3.25667859963224e-10,9.48722509967696,0.0610000000000001
"Mki67",9.58478521640312e-31,1.10306220791758,0.115,0.054,4.79526804376648e-27,26.3191871118145,0.061
"Spdef",4.46394217429342e-25,0.910544917612465,0.131,0.072,2.233310269799e-21,20.6510509369819,0.059
"Adh5",1.04537298675969e-12,0.368791373815978,0.3,0.241,5.23000105275874e-09,8.2814982237126,0.059
"Ppp1r1b",1.96146926250623e-11,0.330742087548532,0.312,0.255,9.81323072031869e-08,7.00818799027353,0.057
"Gcnt3",2.1149903033992e-10,0.257981666493773,0.387,0.33,1.05812964879062e-06,5.97546111651185,0.057
"Hspa9",1.16617290894236e-10,0.289803753427014,0.343,0.287,5.83436306343864e-07,6.23400654889583,0.056
"Odc1",1.40215447018243e-10,0.319734020831675,0.323,0.269,7.01497881432269e-07,6.1539736362303,0.054
"Ccnd1",4.47303371021188e-14,0.502937117795259,0.185,0.132,2.237858765219e-10,9.65016732594956,0.053
"Srsf1",7.65903555422365e-11,0.324531813882915,0.291,0.238,3.83181548777809e-07,6.41659541153741,0.053
"Cldn8",1.28487676519738e-12,0.446386972472973,0.201,0.15,6.42823845628247e-09,8.19190802140358,0.051
"Ly6m",4.35224571499406e-21,1.08154086664598,0.117,0.066,2.17742853121153e-17,16.662056090745,0.051
