"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Sign_logFDR","pct1_pct2"
"Bcl2l1",0.0115257515559438,0.596805164719369,0.073,0.054,1,0,0.019
"Cd24a",0.118033878301774,0.142868755103742,0.177,0.158,1,0,0.019
"Pcbp3",3.71549014676765e-05,1.35980614999239,0.028,0.01,0.185885972042785,0.73075338319358,0.018
"Mmp9",0.000200960564525723,1.03537119949445,0.033,0.015,1,0,0.018
"Cxcl5",0.00134542172213449,0.927149798077318,0.042,0.024,1,0,0.018
"Myo5a",0.0260359500807965,0.32893997347636,0.079,0.061,1,0,0.018
"Rab6a",0.0752247857249144,0.157388158720953,0.129,0.111,1,0,0.018
"Zdhhc2",0.00268357916028315,0.734504720134921,0.046,0.028,1,0,0.018
"Ahi1",0.00141330505536683,0.837725440493692,0.043,0.025,1,0,0.018
"Cd36",0.0138376736216448,0.626668407915895,0.073,0.055,1,0,0.018
"Tufm",0.0186967266174694,0.513175057624351,0.073,0.055,1,0,0.018
"Hspa9",0.0936649719558161,0.229906168050503,0.158,0.14,1,0,0.018
"Ywhae",0.153590653666106,0.173196849890538,0.189,0.172,1,0,0.017
"Abca8a",6.66704781131361e-05,1.43976145457379,0.028,0.011,0.33355240200002,0.476835927529467,0.017
"Chmp3",0.0117267677168585,0.605574052694915,0.058,0.041,1,0,0.017
"Stxbp1",0.016939572515424,0.420760492643734,0.062,0.045,1,0,0.017
"Cav2",0.0354338138303263,0.39856976725368,0.09,0.073,1,0,0.017
"Pafah1b1",0.049851134338228,0.316237706917508,0.092,0.075,1,0,0.017
"Sept8",0.0691200345639053,0.231406866637624,0.108,0.091,1,0,0.017
"Ank2",0.00341183232440759,0.770814283836234,0.044,0.027,1,0,0.017
"F13a1",0.0132642270681867,0.710175390773181,0.059,0.042,1,0,0.017
"Grb10",0.0147051785837832,0.447981961378757,0.059,0.042,1,0,0.017
"Dctn2",0.021299572243363,0.373562964896987,0.074,0.057,1,0,0.017
"Map4",0.0948272908403864,0.220403093326975,0.145,0.128,1,0,0.017
"Fgf1",0.0020471048815377,0.9002419246138,0.035,0.019,1,0,0.016
"Mmp13",0.00471178478357257,1.44419370088905,0.042,0.026,1,0,0.016
"Sst",1.79218578472801e-07,4.33333939543764,0.018,0.002,0.000896630548099426,3.04738646885523,0.016
"Tyro3",0.000228903997806458,1.29471112177051,0.027,0.011,1,0,0.016
"Gas1",0.000396100295436086,1.22332648853374,0.029,0.013,1,0,0.016
"Tac1",0.0015237788599473,1.51139932866245,0.033,0.017,1,0,0.016
"Ptprn2",0.00571927301212917,0.869905846242842,0.041,0.025,1,0,0.016
"Angptl4",0.00614792904062532,0.575306125285667,0.046,0.03,1,0,0.016
"Sell",0.00792799448764176,0.64025439433887,0.05,0.034,1,0,0.016
"Gpx2",0.0118760607735431,0.504442450638753,0.049,0.033,1,0,0.016
"Pja2",0.0226803435094495,0.411425232496191,0.066,0.05,1,0,0.016
"Ccr2",0.0466956948544182,0.378586824268982,0.094,0.078,1,0,0.016
"Pakap",0.049999259783854,0.31785796799442,0.085,0.069,1,0,0.016
"Mtus1",0.0507695961415776,0.433335185414356,0.099,0.083,1,0,0.016
"Cd151",0.0641999165701769,0.274136590565103,0.1,0.084,1,0,0.016
"Nf1",0.069021952930907,0.251584748575254,0.103,0.087,1,0,0.016
"Itga1",0.074988209351963,0.316569272025848,0.112,0.096,1,0,0.016
"Ncam1",0.00151852129398667,0.713443104607092,0.036,0.02,1,0,0.016
"Sdhb",0.106422722102323,0.26515888289852,0.156,0.14,1,0,0.016
"Sort1",0.0281203877717106,0.53874742530194,0.058,0.043,1,0,0.015
"Fam129a",0.0331567070457911,0.362106837411559,0.067,0.052,1,0,0.015
"Rap1gap",0.00331202469371431,0.89320246615398,0.035,0.02,1,0,0.015
"Syn2",4.39902959556561e-07,3.15345726941715,0.017,0.002,0.00220083450666147,2.65741261330577,0.015
"Chrnb4",1.40709347270272e-06,2.75937938877395,0.017,0.002,0.00703968864393169,2.15244654870059,0.015
"Jag2",3.13294939847375e-07,3.42039612970686,0.016,0.001,0.00156741458405642,2.80481611664315,0.015
"Syn3",0.00145363164908092,1.14789059354261,0.031,0.016,1,0,0.015
"Cacna1c",0.00492161955310958,0.56457971869261,0.038,0.023,1,0,0.015
"Mapk8",0.0097629605356068,0.643902171354015,0.039,0.024,1,0,0.015
"Bmpr1a",0.0106322584453742,0.630481655591693,0.045,0.03,1,0,0.015
"Bcl7c",0.0154639600790627,0.449729623665025,0.049,0.034,1,0,0.015
"Hdac4",0.0160362335304599,0.525547518159412,0.054,0.039,1,0,0.015
"Bcr",0.0407179267008817,0.404480322742171,0.065,0.05,1,0,0.015
"Camk2d",0.0426577825607741,0.31343983799993,0.074,0.059,1,0,0.015
"Pitpnm1",0.0464265068177852,0.165550861263894,0.063,0.048,1,0,0.015
"Zbtb16",0.0653884885408867,0.434872420552754,0.088,0.073,1,0,0.015
"Dnm1l",0.0705342186126524,0.232857540506349,0.078,0.063,1,0,0.015
"Rab28",0.0765273130937388,0.182417065896619,0.083,0.068,1,0,0.015
"Micu2",0.0784176897884335,0.219555894382617,0.08,0.065,1,0,0.015
"Cltb",0.00724684929965649,0.613701933578315,0.043,0.028,1,0,0.015
"Sptan1",0.254788987789005,0.110179787142992,0.216,0.201,1,0,0.015
"Fzd1",0.105721055442402,0.236477856185046,0.085,0.071,1,0,0.014
"Cul3",0.179579373385567,0.120068364069736,0.116,0.102,1,0,0.014
"Scrib",0.0235658191186338,0.434639021961202,0.05,0.036,1,0,0.014
"Slc2a3",0.0393976854560665,0.355863759390326,0.058,0.044,1,0,0.014
"Il1rn",0.0430334151101186,0.646240413423215,0.066,0.052,1,0,0.014
"Pnpla2",0.0507265848169296,0.272343308742051,0.069,0.055,1,0,0.014
"Vip",0.00113332951665472,1.09324137150403,0.025,0.011,1,0,0.014
"Rgs9",0.0068961248095465,0.795905264799065,0.033,0.019,1,0,0.014
"Rnd2",0.00107243650759502,1.09546554665797,0.027,0.013,1,0,0.014
"Thbs2",0.00245365116280879,0.84170895441219,0.028,0.014,1,0,0.014
"Tubb2b",8.40579099832496e-06,2.22217001950116,0.018,0.004,0.0420541723646198,1.37619090961546,0.014
"Gpc3",0.000974886433133119,1.18822268757782,0.026,0.012,1,0,0.014
"Htt",0.0187376797759134,0.498000399118219,0.047,0.033,1,0,0.014
"Ano1",0.0222301217321376,0.425955655048758,0.051,0.037,1,0,0.014
"Hmcn2",0.0239623915800082,0.556439330103675,0.047,0.033,1,0,0.014
"Ddx42",0.0335646550599755,0.491050683270643,0.055,0.041,1,0,0.014
"Fgfr1",0.0405059093136999,0.380867765520221,0.062,0.048,1,0,0.014
"Abcc9",0.0839823301917793,0.362252087352874,0.08,0.066,1,0,0.014
"Pdap1",0.0852618872799828,0.380867765520221,0.096,0.082,1,0,0.014
"Mast2",0.0866618600885049,0.275073101497624,0.082,0.068,1,0,0.014
"Tmem109",0.126776833672112,0.196188997387882,0.084,0.071,1,0,0.013
"Blmh",0.0475433417118593,0.400767322957925,0.058,0.045,1,0,0.013
"Eed",0.0694447765559224,0.254011485969794,0.058,0.045,1,0,0.013
"Ecpas",0.0817706116697459,0.273064475985706,0.066,0.053,1,0,0.013
"Ric8a",0.0931720806579728,0.219504777581332,0.068,0.055,1,0,0.013
"Plk2",0.00606552579774113,0.923017182702404,0.032,0.019,1,0,0.013
"Rarg",0.0107920196785879,0.707368590197407,0.033,0.02,1,0,0.013
"Snrpn",0.0139672436708394,0.496344982940156,0.04,0.027,1,0,0.013
"Cers5",0.0194731748766525,0.610349611642988,0.042,0.029,1,0,0.013
"Celf6",1.67963521815945e-06,2.96583026624138,0.015,0.002,0.00840321499645173,2.07555452488017,0.013
"Pde1c",0.000109382335280294,1.5431391944191,0.019,0.006,0.54723982340731,0.261822305921098,0.013
"Syngr3",0.000109613718009658,1.61902750271499,0.019,0.006,0.54839743120232,0.260904588195564,0.013
"Ift122",0.00529135957010692,1.04644872644966,0.027,0.014,1,0,0.013
"Gdf10",7.29125490006955e-05,1.83152917452979,0.018,0.005,0.36478148265048,0.437967215811904,0.013
"Dagla",0.000160326037828445,1.69402565077985,0.018,0.005,0.802111167255709,0.0957654372270932,0.013
"Gpt2",0.00616111047472452,0.914549761297684,0.03,0.017,1,0,0.013
"Actr1a",0.0240730165903932,0.583175940813336,0.044,0.031,1,0,0.013
"Opa1",0.0336918018190906,0.411761773466004,0.048,0.035,1,0,0.013
"Nr1h2",0.0407999945246977,0.438353260180981,0.053,0.04,1,0,0.013
"Msmo1",0.0408099184838975,0.503351772045216,0.048,0.035,1,0,0.013
"Arrdc3",0.0440964604103674,0.473977169911702,0.052,0.039,1,0,0.013
"Cd84",0.109789277602995,0.216123003183589,0.077,0.064,1,0,0.013
"Mpc1",0.144917144180156,0.184175854515123,0.094,0.081,1,0,0.013
"Atp6ap2",0.152917894863525,0.275648453465724,0.105,0.092,1,0,0.013
"Ap2a2",0.172218124898057,0.133443196143395,0.107,0.094,1,0,0.013
"Fcgr2b",0.220042054699556,0.0572630928254751,0.122,0.109,1,0,0.013
"Bin1",0.0678073858711958,0.428173480298577,0.071,0.058,1,0,0.013
"Fbln1",0.180584632618739,0.249861753370211,0.085,0.073,1,0,0.012
"Lamp1",0.545990399734005,-0.00521294933994465,0.309,0.297,1,0,0.012
"Cyb561",0.0168713399489829,0.675611031081353,0.035,0.023,1,0,0.012
"Map2",0.0278773930085482,0.527088506371265,0.035,0.023,1,0,0.012
"Akt1s1",0.0304159847715228,0.527972059552432,0.042,0.03,1,0,0.012
"Dync1li1",0.0628317504979486,0.410251572301315,0.05,0.038,1,0,0.012
"Prkaa1",0.0892316251244288,0.36068988358259,0.056,0.044,1,0,0.012
"Cxcl1",0.00665917007139414,0.999438658884197,0.025,0.013,1,0,0.012
"Dio2",1.88998678801079e-06,4.65388625992664,0.012,0,0.00945560390041796,2.02431072887671,0.012
"Pcsk1",0.00313940292421622,1.10710695309337,0.024,0.012,1,0,0.012
"Cd163",0.0163212373730026,0.808288989254898,0.032,0.02,1,0,0.012
"Cers4",0.0208845161504027,0.603260186856668,0.032,0.02,1,0,0.012
"Zmpste24",0.0244463948695252,0.629895313360135,0.033,0.021,1,0,0.012
"Tnfsf12",0.0245118945307578,0.538107507331419,0.039,0.027,1,0,0.012
"Trib2",0.0308572638540246,0.532870858965271,0.037,0.025,1,0,0.012
"Tcaf1",0.0448034718234592,0.520798026664695,0.047,0.035,1,0,0.012
"Diablo",0.0472186911095175,0.504139140421954,0.046,0.034,1,0,0.012
"Egln1",0.0556790656595878,0.435729700554739,0.054,0.042,1,0,0.012
"Drosha",0.0875245164498803,0.364189024373591,0.054,0.042,1,0,0.012
"Sirt2",0.0986518519504852,0.32074677308265,0.059,0.047,1,0,0.012
"Trp53",0.142266146356089,0.304369628046177,0.076,0.064,1,0,0.012
"Plekha1",0.162478640275976,0.227244576407009,0.095,0.083,1,0,0.012
"Mbd3",0.193337565627701,0.172397720416142,0.127,0.115,1,0,0.012
"Erp44",0.204134017978407,0.182928387908312,0.103,0.091,1,0,0.012
"Kmt2e",0.274157726252403,0.118824562089477,0.127,0.115,1,0,0.012
"Coro1c",0.267618328796376,0.114673018793099,0.182,0.17,1,0,0.012
"Gstp1",0.164070304237307,0.325090308554974,0.082,0.071,1,0,0.011
"Immt",0.211746913036444,0.159203794106287,0.098,0.087,1,0,0.011
"Lsr",0.0158895463166248,0.736199018674798,0.029,0.018,1,0,0.011
"Slc9a1",0.0222475113442398,0.603260186856668,0.029,0.018,1,0,0.011
"Cyp27a1",0.0472081730134249,0.460302233014626,0.035,0.024,1,0,0.011
"Dlg4",0.0495257202880481,0.395367335215336,0.042,0.031,1,0,0.011
"Rybp",0.0821103885649106,0.387099719231736,0.049,0.038,1,0,0.011
"Pml",0.0955269468645574,0.349840869899596,0.054,0.043,1,0,0.011
"Capn1",0.100692539465838,0.326419981497844,0.057,0.046,1,0,0.011
"Laptm4b",0.107694563707407,0.35368293619399,0.065,0.054,1,0,0.011
"Kcnj8",0.108351361539368,0.535937162013054,0.055,0.044,1,0,0.011
"Anapc16",0.113709144665957,0.275073101497624,0.067,0.056,1,0,0.011
"Dpysl3",0.136354675643301,0.173542792272715,0.067,0.056,1,0,0.011
"Impad1",0.162264445994081,0.21601375362533,0.069,0.058,1,0,0.011
"Mmp3",0.00596748310679158,1.07969823079966,0.021,0.01,1,0,0.011
"Smg9",0.0101788139211799,0.795905264799065,0.025,0.014,1,0,0.011
"Tgfb2",0.0147126064170222,0.795905264799065,0.025,0.014,1,0,0.011
"Etv1",0.0148933315542756,0.724352003774031,0.025,0.014,1,0,0.011
"Abca8b",7.85009786458058e-06,3.60326018685667,0.012,0.001,0.0392740396164967,1.40589442613154,0.011
"Cacna1h",0.00108569961507735,1.41061510891427,0.019,0.008,1,0,0.011
"Dhx58",0.00232038177523762,1.24656667380863,0.018,0.007,1,0,0.011
"Plcb4",0.00559799112231043,0.984939089189082,0.023,0.012,1,0,0.011
"Agrn",0.0188348136780834,0.667171950676861,0.031,0.02,1,0,0.011
"Camk2b",0.0220817475582849,0.795905264799065,0.028,0.017,1,0,0.011
"Gramd1b",0.033532608401575,0.457103351347306,0.03,0.019,1,0,0.011
"Ldhb",0.0435882610795805,0.559837906565541,0.036,0.025,1,0,0.011
"Esd",0.0656170949530569,0.451950863581703,0.043,0.032,1,0,0.011
"Smc3",0.103040614122487,0.300136493407363,0.059,0.048,1,0,0.011
"Lpar1",0.108527194287944,0.332933288456519,0.06,0.049,1,0,0.011
"Sept5",0.144202737672979,0.290982262003026,0.073,0.062,1,0,0.011
"Srebf2",0.201431360045177,0.221831080220645,0.095,0.084,1,0,0.011
"Ccr1",0.253862173503533,0.0980894243880126,0.095,0.084,1,0,0.011
"Cetn3",0.181436739988439,0.311670255161194,0.069,0.059,1,0,0.01
"Plpp3",0.286655618794486,0.0494793413837922,0.1,0.09,1,0,0.01
"Odc1",0.29693761247512,0.173731684980836,0.136,0.126,1,0,0.01
"Map4k4",0.310156893522545,0.141040750847752,0.131,0.121,1,0,0.01
"Luc7l3",0.329804634100936,0.134279713050395,0.135,0.125,1,0,0.01
"Pdgfrb",0.331166069666727,0.111985904994493,0.156,0.146,1,0,0.01
"Col4a1",0.337184909817449,0.0820833347372252,0.323,0.313,1,0,0.01
"Hsd17b7",0.00180106585382161,1.24656667380863,0.017,0.007,1,0,0.01
"Aldh1a3",0.00251344923472157,1.27395256160371,0.017,0.007,1,0,0.01
"Rgs6",0.00322379609165721,1.22217001950116,0.017,0.007,1,0,0.01
"Yeats2",0.0168417301532446,0.678548314160905,0.025,0.015,1,0,0.01
"Pycrl",0.0294289750708789,0.699689949539762,0.025,0.015,1,0,0.01
"Ache",0.0328866787257894,0.719956411565766,0.028,0.018,1,0,0.01
"Gk",0.0371828462940909,0.498923527041933,0.029,0.019,1,0,0.01
"Nrg1",0.0505634304452391,0.670374382715206,0.034,0.024,1,0,0.01
"Piezo2",0.0513314893428548,0.513505534098339,0.032,0.022,1,0,0.01
"Psmd11",0.058757412128553,0.47772930477281,0.033,0.023,1,0,0.01
"Alpl",0.0685261012579547,0.585982195424833,0.033,0.023,1,0,0.01
"Cetn2",0.0859464268518732,0.395818106986193,0.042,0.032,1,0,0.01
"Enah",0.118695026668603,0.344209294941373,0.055,0.045,1,0,0.01
"Snx4",0.119592932866945,0.342393617705585,0.047,0.037,1,0,0.01
"Adgrl1",0.122262302162733,0.298405605328247,0.049,0.039,1,0,0.01
"Sdccag8",0.131755243283469,0.245431140463199,0.054,0.044,1,0,0.01
"Atp1b2",0.133120796205435,0.348446287827843,0.055,0.045,1,0,0.01
"Fbxw11",0.140481630760071,0.227621505224539,0.049,0.039,1,0,0.01
"Plekha5",0.143296106529979,0.44189719891778,0.061,0.051,1,0,0.01
"Ldlrad4",0.151211405971659,0.263684226149882,0.054,0.044,1,0,0.01
"Kmt2b",0.151425003879024,0.155948732257976,0.066,0.056,1,0,0.01
"Glo1",0.154915114732787,0.33747517000684,0.053,0.043,1,0,0.01
"Ndrg2",0.183099108735646,0.366220989555819,0.058,0.048,1,0,0.01
"Idh1",0.189247866314762,0.140816677687266,0.068,0.058,1,0,0.01
"Nlrp3",1.18189083358058e-05,4.31946722085608,0.01,0,0.0591299984040366,1.22819213272283,0.01
"Inhba",0.000260443685827539,2.28133209196931,0.012,0.002,1,0,0.01
"Ptprz1",0.000332164446056994,2.00535863042801,0.014,0.004,1,0,0.01
"Ntrk2",0.00189300792284418,1.55489716529527,0.016,0.006,1,0,0.01
"Lss",0.0242367450123539,0.623068667936849,0.024,0.014,1,0,0.01
"Adgrl2",0.0242907117410186,0.688990060882553,0.023,0.013,1,0,0.01
"Slc24a3",0.0243619693938883,0.678548314160905,0.023,0.013,1,0,0.01
"Sez6l2",0.0010771626130548,1.56144001116204,0.015,0.005,1,0,0.01
"Trem2",0.00215508906761545,1.46575666310673,0.015,0.005,1,0,0.01
"Kat8",0.0258057412161033,0.603260186856668,0.027,0.017,1,0,0.01
"Prkce",0.0278491335510099,0.688990060882553,0.027,0.017,1,0,0.01
"Polr2h",0.028099963842883,0.643902171354014,0.027,0.017,1,0,0.01
"Cops5",0.0448605033761344,0.50639864760408,0.031,0.021,1,0,0.01
"Gpc4",0.0502300802972765,0.499920437163984,0.037,0.027,1,0,0.01
"Kifap3",0.0563516604099234,0.52581610143132,0.03,0.02,1,0,0.01
"Lgr4",0.0639615040678589,0.581166416006051,0.031,0.021,1,0,0.01
"Usp22",0.0652310901154369,0.538409042506701,0.036,0.026,1,0,0.01
"Tspyl2",0.066171010878842,0.487782969436733,0.036,0.026,1,0,0.01
"Limk1",0.0782539159886671,0.429777366001168,0.039,0.029,1,0,0.01
"Adgra2",0.0994596429871526,0.34559229077269,0.043,0.033,1,0,0.01
