"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Sign_logFDR","pct1_pct2"
"Gmnn",0.0475599510466441,1.30515422222546,0.076,0.029,1,0,0.047
"Ly86",0.134117780787349,0.833649771287589,0.115,0.068,1,0,0.047
"Set",0.134117780787349,0.833649771287589,0.115,0.068,1,0,0.047
"Socs3",0.135983272871481,1.10053650261699,0.13,0.083,1,0,0.047
"Cd44",0.221199834994696,0.604167925164822,0.183,0.136,1,0,0.047
"Knstrn",0.250373226067918,0.399320933399985,0.183,0.136,1,0,0.047
"Rbbp4",0.405939260754023,0.157550108506556,0.382,0.335,1,0,0.047
"Gipc1",0.108439592769987,0.975005620533131,0.099,0.053,1,0,0.046
"Hlf",0.0191741030707336,1.97500562053313,0.061,0.015,1,0,0.046
"E2f3",0.0194797813723643,1.82300252708808,0.061,0.015,1,0,0.046
"Mctp2",0.0194797813723643,1.82300252708808,0.061,0.015,1,0,0.046
"Sgpl1",0.0194797813723643,1.82300252708808,0.061,0.015,1,0,0.046
"Mllt6",0.304002488457915,0.225656301911092,0.206,0.16,1,0,0.046
"Lats1",0.198062871121442,0.579076944201991,0.137,0.092,1,0,0.045
"Lif",0.045926789464532,1.52754664356191,0.069,0.024,1,0,0.045
"Cxxc1",0.0468897408564798,1.39004311981197,0.069,0.024,1,0,0.045
"Polk",0.0468897408564798,1.39004311981197,0.069,0.024,1,0,0.045
"Tepsin",0.0468897408564798,1.39004311981197,0.069,0.024,1,0,0.045
"Bad",0.0786850054554944,1.18359224234455,0.084,0.039,1,0,0.045
"Commd10",0.0808016310253895,1.06811502492461,0.084,0.039,1,0,0.045
"Vps25",0.0808016310253895,1.06811502492461,0.084,0.039,1,0,0.045
"Ltb4r1",0.0834348531146125,0.916111931479562,0.084,0.039,1,0,0.045
"Slc11a1",0.0863128630960974,0.778608407729627,0.084,0.039,1,0,0.045
"Supt5",0.241723889840876,0.549984032681665,0.176,0.131,1,0,0.045
"Ctcf",0.378648472714136,0.183592242344548,0.267,0.223,1,0,0.044
"Atp2b4",0.145705374316403,0.845722603588164,0.107,0.063,1,0,0.044
"Jup",0.150968640162089,0.740540366896107,0.107,0.063,1,0,0.044
"March2",0.155042819136687,0.653077525645768,0.107,0.063,1,0,0.044
"Fbxo3",0.200829387845365,0.727078107089545,0.13,0.087,1,0,0.043
"Tnpo1",0.378596056625061,0.179146337313356,0.252,0.209,1,0,0.043
"Pgam5",0.116542935012994,1.00100082906607,0.092,0.049,1,0,0.043
"Brip1",0.119940524126563,0.894085625149563,0.092,0.049,1,0,0.043
"Ubr7",0.123568894592731,0.768554743065704,0.092,0.049,1,0,0.043
"Map2k1",0.224942923078233,0.714478070309911,0.145,0.102,1,0,0.043
"Abcf1",0.23544943419385,0.515574001895833,0.145,0.102,1,0,0.043
"Sema4d",0.444601155498786,0.238040026366924,0.412,0.369,1,0,0.043
"Impad1",0.185457033216371,0.740540366896107,0.115,0.073,1,0,0.042
"Pnpla2",0.19137254165078,0.653077525645768,0.115,0.073,1,0,0.042
"Vwa8",0.191767861070105,0.570615365453795,0.115,0.073,1,0,0.042
"Ago2",0.243363728769723,0.653077525645768,0.168,0.126,1,0,0.042
"Cav2",0.0448452000510503,1.50107443220072,0.061,0.019,1,0,0.042
"Zfand2b",0.0841808925530774,1.11250914428307,0.076,0.034,1,0,0.042
"Cldn2",0.0894422188981,0.875469946982215,0.076,0.034,1,0,0.042
"Ankrd13a",0.396613150677621,0.181009081330545,0.221,0.18,1,0,0.041
"Sin3a",0.163101082082184,0.75999272956228,0.099,0.058,1,0,0.041
"Man2b2",0.167736288311089,0.653077525645768,0.099,0.058,1,0,0.041
"Gem",0.295515546702474,0.238040026366924,0.153,0.112,1,0,0.041
"Lgals9",0.32397742148067,0.390043119811974,0.206,0.165,1,0,0.041
"Tead1",0.0832394238484694,1.43068510430932,0.069,0.029,1,0,0.04
"Kcnk5",0.0867963672711163,1.16765069847553,0.069,0.029,1,0,0.04
"Ndst2",0.0867963672711163,1.16765069847553,0.069,0.029,1,0,0.04
"Nlk",0.0867963672711163,1.16765069847553,0.069,0.029,1,0,0.04
"Gna11",0.118911136312227,1.23804002636692,0.084,0.044,1,0,0.04
"Eloc",0.128271977442367,0.916111931479562,0.084,0.044,1,0,0.04
"Tiam1",0.128271977442367,0.916111931479562,0.084,0.044,1,0,0.04
"Fbl",0.131977609640816,0.778608407729627,0.084,0.044,1,0,0.04
"Slc16a1",0.144346119464499,0.331149430758406,0.084,0.044,1,0,0.04
"Wrnip1",0.237577862577689,0.653077525645768,0.137,0.097,1,0,0.04
"Nae1",0.263205119747947,0.441573420452056,0.137,0.097,1,0,0.04
"Prkaca",0.286969830492073,0.598629741623392,0.16,0.121,1,0,0.039
"Letmd1",0.196473822036973,0.833649771287589,0.107,0.068,1,0,0.039
"Cdc23",0.214442780437873,0.559968121254287,0.107,0.068,1,0,0.039
"Atf6",0.233824710628544,0.575075013644495,0.122,0.083,1,0,0.039
"Cd53",0.403499281174267,0.213377972132655,0.481,0.442,1,0,0.039
"Mbd2",0.47960608596201,0.150577185116585,0.374,0.335,1,0,0.039
"Cdx1",0.260212676458838,0.600610105751633,0.13,0.092,1,0,0.038
"Rab32",0.286249613227489,0.43068510430932,0.13,0.092,1,0,0.038
"Il17ra",0.293798554888047,0.377443083032341,0.13,0.092,1,0,0.038
"Cs",0.358416162459766,0.395919686148644,0.252,0.214,1,0,0.038
"Sgms2",0.00483187351982773,3.23804002636692,0.038,0,1,0,0.038
"Gpx2",0.040291866602565,1.82300252708808,0.053,0.015,1,0,0.038
"Ms4a7",0.0408876143974786,1.65307752564577,0.053,0.015,1,0,0.038
"Pxn",0.0408876143974786,1.65307752564577,0.053,0.015,1,0,0.038
"Sigmar1",0.0408876143974786,1.65307752564577,0.053,0.015,1,0,0.038
"Nedd4",0.51015681126157,0.154271668674326,0.275,0.238,1,0,0.037
"Elmo1",0.559546869797249,0.0779628108809591,0.328,0.291,1,0,0.037
"Psmd1",0.247758472002159,0.653077525645768,0.115,0.078,1,0,0.037
"Sgta",0.247758472002159,0.735539685837741,0.115,0.078,1,0,0.037
"Tcf3",0.256003696427206,0.565614684395429,0.115,0.078,1,0,0.037
"Hspa9",0.315094865779218,0.58268819775437,0.221,0.184,1,0,0.037
"Ap2a1",0.0881708881585035,1.23804002636692,0.061,0.024,1,0,0.037
"Cbx1",0.0881708881585035,1.23804002636692,0.061,0.024,1,0,0.037
"Cdc42ep4",0.0890871103294006,1.16765069847553,0.061,0.024,1,0,0.037
"Itgb4",0.0907001530525257,1.01564760503048,0.061,0.024,1,0,0.037
"Map2k3",0.13675121712894,0.942584142840754,0.076,0.039,1,0,0.037
"Tceal9",0.13675121712894,0.942584142840754,0.076,0.039,1,0,0.037
"Il1rn",0.13821799006565,0.894085625149563,0.076,0.039,1,0,0.037
"Arhgef12",0.214751283371158,0.845722603588164,0.099,0.063,1,0,0.036
"Plxnb2",0.22730422107955,0.653077525645768,0.099,0.063,1,0,0.036
"Fcgr2b",0.233122580847931,0.553541852094853,0.099,0.063,1,0,0.036
"Grpel1",0.233122580847931,0.553541852094853,0.099,0.063,1,0,0.036
"F2r",0.368260968996912,0.443624160016818,0.191,0.155,1,0,0.036
"Utrn",0.394792930798156,0.320502186558898,0.191,0.155,1,0,0.036
"Arhgef28",0.0343392177996291,1.87546994698222,0.046,0.01,1,0,0.036
"Ccl21b",0.0350837579878179,1.97500562053313,0.046,0.01,1,0,0.036
"Vps13a",0.314935790421033,0.532783291928056,0.153,0.117,1,0,0.036
"Knl1",0.336201927662689,0.421751979539312,0.153,0.117,1,0,0.036
"Ssrp1",0.469062796546057,0.11874109799458,0.206,0.17,1,0,0.036
"Ece1",0.305073691903962,0.653077525645768,0.137,0.102,1,0,0.035
"Maoa",0.139216206490908,1.50107443220072,0.069,0.034,1,0,0.035
"Bcl7a",0.14206437431191,1.11250914428307,0.069,0.034,1,0,0.035
"Itpr3",0.145177863831472,0.975005620533131,0.069,0.034,1,0,0.035
"Kdm4a",0.145177863831472,0.975005620533131,0.069,0.034,1,0,0.035
"Sun1",0.145177863831472,0.975005620533131,0.069,0.034,1,0,0.035
"Misp",0.178832294062686,1.01564760503048,0.084,0.049,1,0,0.035
"Cat",0.191134920240065,0.778608407729627,0.084,0.049,1,0,0.035
"Leo1",0.191134920240065,0.778608407729627,0.084,0.049,1,0,0.035
"Usp32",0.196031773815211,0.653077525645768,0.084,0.049,1,0,0.035
"Pclaf",0.436231058245394,0.266054402536521,0.244,0.209,1,0,0.035
"Cwc27",0.0875650915239632,1.33114943075841,0.053,0.019,1,0,0.034
"Dlg5",0.0875650915239632,1.33114943075841,0.053,0.019,1,0,0.034
"Etv5",0.0875650915239632,1.33114943075841,0.053,0.019,1,0,0.034
"Rundc1",0.0875650915239632,1.33114943075841,0.053,0.019,1,0,0.034
"Tgfb3",0.0875650915239632,1.33114943075841,0.053,0.019,1,0,0.034
"Tmem41b",0.0875650915239632,1.33114943075841,0.053,0.019,1,0,0.034
"Copg1",0.270718164370539,0.653077525645768,0.107,0.073,1,0,0.034
"Igf2r",0.278556996687401,0.483152524203456,0.107,0.073,1,0,0.034
"Scamp4",0.285892551544115,0.472505280003947,0.107,0.073,1,0,0.034
"Ctnnd1",0.293588325350652,0.331149430758406,0.107,0.073,1,0,0.034
"Smad4",0.385995369616069,0.331149430758406,0.16,0.126,1,0,0.034
"Gramd1a",0.434510659756289,0.331149430758406,0.252,0.218,1,0,0.034
"Sh3bp1",0.454282549774408,0.225656301911092,0.214,0.18,1,0,0.034
"Eln",0.240908874588497,0.75999272956228,0.092,0.058,1,0,0.034
"Slc8a1",0.253693193673099,0.559968121254287,0.092,0.058,1,0,0.034
"Cltc",0.338359986479123,0.483152524203456,0.282,0.248,1,0,0.034
"Nploc4",0.32951182590026,0.58268819775437,0.13,0.097,1,0,0.033
"Eif4e",0.379611226944419,0.238040026366924,0.13,0.097,1,0,0.033
"Atf6b",0.413476988885016,0.353517243786861,0.183,0.15,1,0,0.033
"Abracl",0.368357463549375,0.390043119811974,0.145,0.112,1,0,0.033
"Mdp1",0.377246821119071,0.331149430758406,0.145,0.112,1,0,0.033
"Lrp5",0.153215759400766,1.01564760503048,0.061,0.029,1,0,0.032
"Prdm1",0.156971296539142,0.823002527088081,0.061,0.029,1,0,0.032
"Eif2b1",0.197434878945855,1.0315891488995,0.076,0.044,1,0,0.032
"Kdm1a",0.206749807325287,0.790581049395703,0.076,0.044,1,0,0.032
"Rab4b",0.206749807325287,0.790581049395703,0.076,0.044,1,0,0.032
"Capn1",0.331053603358495,0.483152524203456,0.115,0.083,1,0,0.032
"Psen2",0.331053603358495,0.483152524203456,0.115,0.083,1,0,0.032
"Amd1",0.422597321920884,0.29050744626106,0.153,0.121,1,0,0.032
"Cttn",0.263088257187263,0.768554743065704,0.084,0.053,1,0,0.031
"Smurf1",0.263088257187263,0.768554743065704,0.084,0.053,1,0,0.031
"Lztr1",0.269744418777772,0.653077525645768,0.084,0.053,1,0,0.031
"Ogn",0.275873614591303,0.537600308225832,0.084,0.053,1,0,0.031
"Rnf2",0.282465964213196,0.43068510430932,0.084,0.053,1,0,0.031
"Acod1",0.0118640968558316,2.97500562053313,0.031,0,1,0,0.031
"Gpt2",0.0118640968558316,2.97500562053313,0.031,0,1,0,0.031
"Kif2c",0.0118640968558316,2.97500562053313,0.031,0,1,0,0.031
"Osr1",0.0118640968558316,2.97500562053313,0.031,0,1,0,0.031
"Tyro3",0.0118640968558316,2.97500562053313,0.031,0,1,0,0.031
"Itgam",0.0826815767121026,1.65307752564577,0.046,0.015,1,0,0.031
"Agtrap",0.0838041629246492,1.46043244770337,0.046,0.015,1,0,0.031
"B4galnt2",0.0838041629246492,1.46043244770337,0.046,0.015,1,0,0.031
"Lepr",0.0838041629246492,1.46043244770337,0.046,0.015,1,0,0.031
"Tgs1",0.0838041629246492,1.46043244770337,0.046,0.015,1,0,0.031
"Pecam1",0.295969425425176,0.653077525645768,0.099,0.068,1,0,0.031
"Appl2",0.304430518855357,0.553541852094853,0.099,0.068,1,0,0.031
"Ccnt1",0.304430518855357,0.553541852094853,0.099,0.068,1,0,0.031
"Slit3",0.309808881963481,0.565614684395429,0.099,0.068,1,0,0.031
"Vat1",0.37126325810887,0.591676980981624,0.137,0.107,1,0,0.03
"Rgs3",0.373843286909103,0.521832992367516,0.137,0.107,1,0,0.03
"Glg1",0.406653529360846,0.331149430758406,0.137,0.107,1,0,0.03
"Cdx2",0.20552807644659,1.29050744626106,0.069,0.039,1,0,0.03
"Myo6",0.219369388760747,0.916111931479562,0.069,0.039,1,0,0.03
"Dag1",0.223483731014304,0.805080619090818,0.069,0.039,1,0,0.03
"Lifr",0.223483731014304,0.805080619090818,0.069,0.039,1,0,0.03
"Ppp1r1b",0.223917975670972,0.790581049395703,0.069,0.039,1,0,0.03
"Fscn1",0.378087798704994,0.357621642119597,0.122,0.092,1,0,0.03
"Supt16",0.489086958245118,0.193645907008471,0.176,0.146,1,0,0.03
"Abca1",0.160290903362368,1.06811502492461,0.053,0.024,1,0,0.029
"Abhd4",0.160290903362368,1.06811502492461,0.053,0.024,1,0,0.029
"Abraxas2",0.160290903362368,1.06811502492461,0.053,0.024,1,0,0.029
"Sox9",0.160290903362368,1.06811502492461,0.053,0.024,1,0,0.029
"Cln8",0.163976277019369,0.845722603588164,0.053,0.024,1,0,0.029
"Thbs1",0.313613071490019,0.975005620533131,0.092,0.063,1,0,0.029
"Kdm6b",0.323823794221713,0.752613199196682,0.092,0.063,1,0,0.029
"Map3k5",0.33955329543626,0.446626648178342,0.092,0.063,1,0,0.029
"Smap1",0.33955329543626,0.446626648178342,0.092,0.063,1,0,0.029
"Myb",0.339650261755615,0.372969606453033,0.092,0.063,1,0,0.029
"Nras",0.360859442995059,0.472505280003947,0.107,0.078,1,0,0.029
"Lamb1",0.368840636443382,0.390043119811974,0.107,0.078,1,0,0.029
"Txnip",0.398605448279652,0.680558262067875,0.252,0.223,1,0,0.029
"Sqstm1",0.430690885779041,0.399320933399985,0.16,0.131,1,0,0.029
"Srsf4",0.448912044834761,0.331149430758406,0.16,0.131,1,0,0.029
"Rangap1",0.452125630453005,0.318658486575209,0.16,0.131,1,0,0.029
"Cct3",0.460998377539171,0.283843715980049,0.16,0.131,1,0,0.029
"Idi1",0.402367429139244,0.501074432200718,0.115,0.087,1,0,0.028
"Slc25a51",0.416254437101351,0.405150012202183,0.115,0.087,1,0,0.028
"Igf1r",0.430099146868573,0.377443083032341,0.13,0.102,1,0,0.028
"Sdc1",0.453758615997404,0.0401006487550153,0.115,0.087,1,0,0.028
"Ptgs2",0.0727302615656721,2.97500562053313,0.038,0.01,1,0,0.028
"Fermt1",0.0742141281322216,1.87546994698222,0.038,0.01,1,0,0.028
"Ephb4",0.0749830838499734,1.65307752564577,0.038,0.01,1,0,0.028
"Fancc",0.0749830838499734,1.65307752564577,0.038,0.01,1,0,0.028
"Gla",0.0749830838499734,1.65307752564577,0.038,0.01,1,0,0.028
"Mlph",0.0749830838499734,1.65307752564577,0.038,0.01,1,0,0.028
"Rgs9",0.0749830838499734,1.65307752564577,0.038,0.01,1,0,0.028
"Usp25",0.438809555585573,0.318658486575209,0.145,0.117,1,0,0.028
"Sec22b",0.442600136675919,0.344955230283436,0.145,0.117,1,0,0.028
"Atp2a2",0.545804311668732,0.14406387815791,0.344,0.316,1,0,0.028
"Pgk1",0.551241618011562,0.167650698475526,0.305,0.277,1,0,0.028
"Cx3cl1",0.162976510488571,1.33114943075841,0.046,0.019,1,0,0.027
"Pdgfa",0.162976510488571,1.50107443220072,0.046,0.019,1,0,0.027
"Atg9a",0.165388567337245,1.13850435281601,0.046,0.019,1,0,0.027
"Casp9",0.165388567337245,1.13850435281601,0.046,0.019,1,0,0.027
"Cd36",0.165388567337245,1.13850435281601,0.046,0.019,1,0,0.027
"Dbp",0.165388567337245,1.13850435281601,0.046,0.019,1,0,0.027
"Fgfr1op",0.165388567337245,1.13850435281601,0.046,0.019,1,0,0.027
"Gna14",0.165388567337245,1.13850435281601,0.046,0.019,1,0,0.027
"Medag",0.165388567337245,1.13850435281601,0.046,0.019,1,0,0.027
"Polr1e",0.165388567337245,1.13850435281601,0.046,0.019,1,0,0.027
"Rabep2",0.165388567337245,1.13850435281601,0.046,0.019,1,0,0.027
"Msr1",0.168939894028157,0.653077525645767,0.046,0.019,1,0,0.027
"Atraid",0.241334988592199,0.823002527088081,0.061,0.034,1,0,0.027
"Klc2",0.241334988592199,0.823002527088081,0.061,0.034,1,0,0.027
"Lamtor3",0.241334988592199,0.823002527088081,0.061,0.034,1,0,0.027
"Vcl",0.241334988592199,0.823002527088081,0.061,0.034,1,0,0.027
"Kcnq1",0.241875004827662,0.805080619090818,0.061,0.034,1,0,0.027
"Slc40a1",0.281957372585248,1.27456590239204,0.076,0.049,1,0,0.027
"Kat14",0.293968331658251,0.653077525645768,0.076,0.049,1,0,0.027
"Glo1",0.294187117126837,0.653077525645768,0.076,0.049,1,0,0.027
"March5",0.294187117126837,0.653077525645768,0.076,0.049,1,0,0.027
"Ly75",0.300422701417138,0.52754664356191,0.076,0.049,1,0,0.027
"Max",0.500502298151416,0.254528149155493,0.153,0.126,1,0,0.027
"Ccl11",0.51594162689577,0.359346322589058,0.153,0.126,1,0,0.027
"Sept9",0.621925576619261,0.10764338911125,0.26,0.233,1,0,0.027
"Klf5",0.380872431846352,0.508687616310593,0.099,0.073,1,0,0.026
"Egln1",0.401793369348153,0.372969606453033,0.099,0.073,1,0,0.026
"Fadd",0.363261601564127,0.537600308225832,0.084,0.058,1,0,0.026
"Camk4",0.0580763956644625,1.97500562053313,0.031,0.005,1,0,0.026
"Ccl17",0.0580763956644625,1.97500562053313,0.031,0.005,1,0,0.026
"Flt4",0.0580763956644625,1.97500562053313,0.031,0.005,1,0,0.026
"Gtf2b",0.0580763956644625,1.97500562053313,0.031,0.005,1,0,0.026
"Lgr4",0.0580763956644625,1.97500562053313,0.031,0.005,1,0,0.026
"Myh10",0.0580763956644625,1.97500562053313,0.031,0.005,1,0,0.026
"Nectin2",0.0580763956644625,1.97500562053313,0.031,0.005,1,0,0.026
"Nr2f2",0.0580763956644625,1.97500562053313,0.031,0.005,1,0,0.026
"Pcsk6",0.0580763956644625,1.97500562053313,0.031,0.005,1,0,0.026
"Pde8b",0.0580763956644625,1.97500562053313,0.031,0.005,1,0,0.026
"Tns2",0.0580763956644625,1.97500562053313,0.031,0.005,1,0,0.026
"Elf2",0.5190155409386,0.309123124428407,0.176,0.15,1,0,0.026
"Muc2",0.54685176776966,0.82816423220386,0.191,0.165,1,0,0.026
"Slk",0.569260681910602,0.160037514365651,0.191,0.165,1,0,0.026
"Stk4",0.641646446563288,0.0544400880275355,0.244,0.218,1,0,0.026
"Brd2",0.546773854181669,0.24782104715951,0.229,0.204,1,0,0.025
"Vil1",0.30697179123398,0.975005620533131,0.069,0.044,1,0,0.025
"Chd6",0.308274430134653,0.916111931479562,0.069,0.044,1,0,0.025
"Fcgrt",0.314574718367191,0.790581049395703,0.069,0.044,1,0,0.025
"Riox2",0.314574718367191,0.790581049395703,0.069,0.044,1,0,0.025
"Wwtr1",0.314574718367191,0.790581049395703,0.069,0.044,1,0,0.025
"Plxnd1",0.321197924336997,0.653077525645768,0.069,0.044,1,0,0.025
"Ryk",0.3274982200261,0.515574001895833,0.069,0.044,1,0,0.025
"Tmem120a",0.3274982200261,0.515574001895833,0.069,0.044,1,0,0.025
"Zkscan1",0.3274982200261,0.515574001895833,0.069,0.044,1,0,0.025
"Vcp",0.493610952997257,0.257148849314629,0.137,0.112,1,0,0.025
"Birc3",0.464373804979441,0.377443083032341,0.122,0.097,1,0,0.025
"Rnf220",0.470283903650875,0.348222944117347,0.122,0.097,1,0,0.025
"Rab28",0.480014557493941,0.28110874825881,0.122,0.097,1,0,0.025
"Ctsl",0.255786382404301,1.01564760503048,0.053,0.029,1,0,0.024
"Eif2s2",0.255786382404301,1.01564760503048,0.053,0.029,1,0,0.024
"Lpin2",0.255786382404301,1.01564760503048,0.053,0.029,1,0,0.024
"Cebpa",0.260222841793871,0.845722603588164,0.053,0.029,1,0,0.024
"Clcn4",0.260222841793871,0.845722603588164,0.053,0.029,1,0,0.024
"Cptp",0.260222841793871,0.845722603588164,0.053,0.029,1,0,0.024
"Gucy1a1",0.260222841793871,0.845722603588164,0.053,0.029,1,0,0.024
"Pik3r2",0.260222841793871,0.845722603588164,0.053,0.029,1,0,0.024
"Ptgr1",0.260222841793871,0.845722603588164,0.053,0.029,1,0,0.024
"Rhbdf2",0.260222841793871,0.845722603588164,0.053,0.029,1,0,0.024
"Usp14",0.260222841793871,0.845722603588164,0.053,0.029,1,0,0.024
"Clock",0.260877343237026,0.823002527088081,0.053,0.029,1,0,0.024
"Cgn",0.261640693221857,0.805080619090818,0.053,0.029,1,0,0.024
"Cd79a",0.265254811401839,0.653077525645768,0.053,0.029,1,0,0.024
"Inpp5e",0.265254811401839,0.653077525645768,0.053,0.029,1,0,0.024
"Pip4k2c",0.419249781337665,0.553541852094853,0.092,0.068,1,0,0.024
"Mad2l1",0.429761267900257,0.446626648178342,0.092,0.068,1,0,0.024
"Washc5",0.429761267900257,0.446626648178342,0.092,0.068,1,0,0.024
"Camk2d",0.440752868800271,0.483152524203456,0.107,0.083,1,0,0.024
"Ldah",0.440752868800271,0.483152524203456,0.107,0.083,1,0,0.024
"Edc4",0.450379309117699,0.405150012202183,0.107,0.083,1,0,0.024
"Sdccag8",0.462088642914757,0.238040026366924,0.107,0.083,1,0,0.024
"Defa5",0.499249498520018,0.390043119811974,0.16,0.136,1,0,0.024
"Sec24c",0.520052758157696,0.318658486575209,0.16,0.136,1,0,0.024
"Virma",0.546147561285003,0.222443171315906,0.16,0.136,1,0,0.024
"Cd24a",0.564707896020701,0.153506516155256,0.145,0.121,1,0,0.024
"Cmip",0.604617502999508,0.153506516155256,0.198,0.175,1,0,0.023
"Ppp4r3a",0.620274419170403,0.11874109799458,0.198,0.175,1,0,0.023
"Sept2",0.635755705908657,0.15264853513628,0.275,0.252,1,0,0.023
"Ctnnb1",0.672295502344046,0.135229220783149,0.275,0.252,1,0,0.023
"Snrpa",0.496255399989155,0.418612272008745,0.115,0.092,1,0,0.023
"Nbr1",0.528262930126333,0.216978410839094,0.115,0.092,1,0,0.023
