"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Sign_logFDR","pct1_pct2"
"B4galnt1",5.34399309637311e-48,0.238088845150667,0.286,0.24,2.67359974611547e-44,43.5729036086912,0.046
"Rtn3",6.916103702797e-43,0.201340202221142,0.3,0.254,3.46012668250934e-39,38.4609080004825,0.046
"Cs",2.4156347717902e-42,0.188725193644587,0.298,0.252,1.20854207632664e-38,37.917738224695,0.046
"Rac1",4.65888360415564e-39,0.174524161005736,0.348,0.302,2.33083946715907e-35,34.6324876367874,0.046
"Lmnb1",1.18723606934199e-91,0.584720343830427,0.137,0.092,5.939742054918e-88,87.2262324147087,0.045
"Cd38",6.34608094926468e-51,0.296574110234007,0.257,0.212,3.17494429891712e-47,46.4982638895484,0.045
"Defa5",8.16104991384033e-102,0.701324521357375,0.12,0.075,4.08297327189432e-98,97.3890234630618,0.045
"Srsf2",2.88254934766434e-36,0.15868593805122,0.367,0.322,1.44213943863647e-32,31.8409927462028,0.045
"Snx5",3.7936210328205e-52,0.285981179175156,0.223,0.179,1.8979486027201e-48,47.7217155526344,0.044
"Ccna2",5.91803271351619e-127,0.898578646001212,0.096,0.052,2.96079176657215e-123,122.528592135606,0.044
"Spdef",3.004588723766e-60,0.410048783172435,0.212,0.168,1.50319573850013e-56,55.8229844641133,0.044
"H2afx",3.39897786409014e-101,0.769673133325783,0.111,0.068,1.70050862540429e-97,96.7694211608756,0.043
"Cdx2",2.44228240290294e-36,0.179971777314311,0.323,0.28,1.22187388617234e-32,31.9129736168151,0.043
"Cdh1",3.75043529298597e-26,0.101977611862725,0.442,0.399,1.87634277708088e-22,21.7266878202234,0.043
"Canx",1.58367643944138e-33,0.158392461793011,0.327,0.285,7.92313322652522e-30,29.1011030414029,0.042
"Cdx1",8.68592534625821e-27,0.0909671874343406,0.649,0.607,4.34556845073298e-23,22.3619534047461,0.042
"Dek",1.3425007110987e-72,0.491740387683481,0.145,0.103,6.71653105762678e-69,68.1728549727069,0.042
"Cd44",1.32231881583595e-74,0.550622088355902,0.134,0.093,6.61556103562728e-71,70.1794333193759,0.041
"Mettl7b",6.59435230079544e-50,0.345238530103068,0.202,0.161,3.29915445608796e-46,45.48159735167,0.041
"Selenof",2.74398740208941e-39,0.216746070482144,0.247,0.206,1.37281689726533e-35,34.8623873839651,0.041
"Cct8",1.59184632382421e-33,0.160152755402521,0.296,0.255,7.9640071580925e-30,29.0988683582982,0.041
"Epcam",7.33439161824703e-15,0.0499691908269233,0.837,0.796,3.66939612660899e-11,10.4354054018134,0.0409999999999999
"Rpn1",2.80333077414214e-39,0.212812769022365,0.244,0.204,1.40250638630331e-35,34.8530951525103,0.04
"Hist1h4h",2.50783851251626e-65,0.490605484227468,0.151,0.111,1.25467160781188e-61,60.9014699296234,0.04
"Lmna",9.03466555317025e-49,0.311408555667867,0.204,0.164,4.52004317625108e-45,44.3448574167112,0.04
"Ywhae",7.11651190620394e-47,0.287749923235731,0.209,0.169,3.56039090667383e-43,42.4485023168329,0.04
"Tufm",2.74971150779376e-58,0.391996814000122,0.163,0.124,1.37568066734922e-54,53.8614823658847,0.039
"Ranbp1",2.03808025567124e-57,0.407897873824747,0.164,0.125,1.01965155191232e-53,52.99154821543,0.039
"Rbbp4",1.21211936890922e-38,0.229200077480911,0.222,0.183,6.06423320265282e-35,34.2172241060769,0.039
"Birc5",7.6657364362917e-103,0.811189942770277,0.09,0.051,3.83516793907674e-99,98.4162156138747,0.039
"Kpnb1",3.41021554551856e-38,0.218392068763184,0.235,0.196,1.70613083742293e-34,33.7679876673115,0.039
"Atp6ap2",1.28593519106813e-39,0.252659831314735,0.219,0.181,6.43353376091386e-36,35.1915504156752,0.038
"Glud1",4.87464587441031e-35,0.215276468295856,0.253,0.215,2.43878533096748e-31,30.612826425877,0.038
"Sdha",1.23785233455568e-29,0.160450186475974,0.297,0.259,6.19297522978209e-26,25.2081006570469,0.038
"Hnrnpm",3.38987392376463e-29,0.15851189233393,0.3,0.262,1.69595392405944e-25,24.7705859508992,0.038
"Rbbp7",2.57892886896117e-49,0.352871468489839,0.164,0.127,1.29023811314127e-45,44.8893301333593,0.037
"Maoa",1.19874168209901e-44,0.340060493502965,0.179,0.142,5.99730463554135e-41,40.2220438904361,0.037
"Hnrnpk",6.00414472896415e-37,0.232428624716069,0.228,0.191,3.00387360790077e-33,32.522318344819,0.037
"Top2a",4.49255101104708e-77,0.606576844525607,0.105,0.068,2.24762327082685e-73,72.6482764800745,0.037
"Cldn7",2.62989950196753e-20,0.0924999143285701,0.473,0.436,1.31573872083436e-16,15.8808303442827,0.037
"Hspa5",1.26445238874346e-16,0.0909602825982036,0.468,0.432,6.32605530088355e-13,12.1988670159038,0.036
"Bdh1",2.59059377121581e-54,0.456322107124942,0.139,0.103,1.29607406373927e-50,49.8873701801366,0.036
"Mbd3",8.74248601099446e-46,0.324592780015373,0.166,0.13,4.37386575130053e-42,41.359134551057,0.036
"Scarb2",1.70739352218225e-36,0.244558122056708,0.212,0.176,8.5420897914778e-33,32.0684358677326,0.036
"Kpna2",8.0041582560855e-52,0.382814521182483,0.148,0.112,4.00448037551957e-48,47.3974538303127,0.036
"Atp5f1",4.50570527584625e-16,0.0607063396550293,0.414,0.378,2.25420434950588e-12,11.6470067165774,0.036
"Cd24a",1.39290757154718e-31,0.26836340449938,0.468,0.433,6.96871658045054e-28,27.1568471979926,0.035
"Anxa2",9.64570821487014e-24,0.158220431608212,0.449,0.414,4.82574781989953e-20,19.3164353768507,0.035
"Slc12a2",6.1612002131358e-23,0.135414176071294,0.392,0.357,3.08244846663184e-19,18.5111041753468,0.035
"Sdhc",2.05238623640512e-22,0.121515121346594,0.318,0.283,1.02680883407348e-18,17.9885104035642,0.035
"Trim28",1.12202479876005e-38,0.277593532200398,0.186,0.151,5.61349006819653e-35,34.2507670414036,0.035
"Adh5",3.44864913654714e-38,0.280942968644217,0.193,0.158,1.72535916301453e-34,33.7631204853565,0.035
"Actr2",1.64333237954107e-22,0.114391253703209,0.312,0.277,8.22159189484397e-19,18.085044084624,0.035
"Pcna",6.33362450941795e-72,0.65282440326284,0.101,0.067,3.1687123420618e-68,67.4991171845792,0.034
"Arf6",2.32138426334898e-30,0.192300376937571,0.222,0.188,1.1613885469535e-26,25.9350224610816,0.034
"Eif2b1",1.0414819093344e-48,0.423779907918625,0.144,0.11,5.21053399240001e-45,44.2831177665145,0.034
"Pa2g4",6.8781249025296e-46,0.365846326182402,0.151,0.117,3.44112588873556e-42,41.4632994390376,0.034
"Gcnt3",3.64498683261876e-28,0.213912205207766,0.3,0.266,1.82358691235917e-24,23.7390735333327,0.034
"Hoxb8",1.12128557748773e-64,0.591907891378466,0.098,0.065,5.60979174417113e-61,60.2510532610319,0.033
"Impad1",2.91864047577694e-41,0.313913622834061,0.151,0.118,1.46019583003121e-37,36.8355888961343,0.033
"Dpy30",2.10051549378907e-39,0.300830428045565,0.162,0.129,1.05088790154267e-35,34.9784436077947,0.033
"Gstp1",1.42024112669286e-36,0.28615469869721,0.171,0.138,7.10546635684435e-33,32.1484074125208,0.033
"Smdt1",1.2037886172402e-25,0.147778337053415,0.247,0.214,6.02255445205273e-22,21.2202192647013,0.033
"Knstrn",7.79472104788374e-89,0.823746553443758,0.075,0.042,3.89969894025624e-85,84.4089689195459,0.033
"Cct5",4.14567336793808e-17,0.0849015628000178,0.322,0.29,2.07408038597942e-13,12.6831744154924,0.032
"Stom",4.78702802842922e-95,0.93689719430866,0.069,0.037,2.39495012262314e-91,90.6207035267985,0.032
"Mboat1",4.87202439582486e-32,0.255319259281883,0.192,0.16,2.43747380523118e-28,27.6130600428313,0.032
"Mbd2",2.13354840567445e-22,0.131882327625695,0.252,0.22,1.06741426735893e-18,17.9716669965916,0.032
"Sdhb",5.68804926620581e-21,0.123179729961471,0.287,0.255,2.84573104788277e-17,16.5458061478005,0.032
"Got2",1.6629380422316e-45,0.399245550759055,0.125,0.094,8.31967902528468e-42,41.0798934285454,0.031
"Cdc37",1.36157639243229e-33,0.258829868652233,0.173,0.142,6.81196669133874e-30,29.1667274842859,0.031
"Rad23b",3.11987391663491e-30,0.222393121812345,0.191,0.16,1.56087292049245e-26,25.8066324538726,0.031
"Pdap1",1.64788338721698e-39,0.33299984437809,0.142,0.111,8.24436058624655e-36,35.0838430216002,0.031
"Itgb1",4.43683052850438e-18,0.117829880285755,0.278,0.248,2.21974631341074e-14,13.653696656622,0.03
"Ywhaz",1.36177782590051e-08,0.0378474851151311,0.656,0.626,6.81297446298023e-05,4.16666323892022,0.03
"Gar1",3.12859311090661e-50,0.499932663303543,0.105,0.075,1.56523513338658e-46,45.8054204124551,0.03
"Hopx",1.305473754373e-35,0.345537623520805,0.156,0.126,6.53128519312811e-32,31.1850013520534,0.03
"Ddb1",1.15653037112065e-32,0.253695567555709,0.169,0.139,5.78612144671663e-29,28.2376124550494,0.03
"Phb2",5.07677590671324e-25,0.194593736749321,0.223,0.193,2.53991098612863e-21,20.5951815034236,0.03
"Eif4ebp2",1.23887594801307e-24,0.182434752286916,0.208,0.178,6.19809636790937e-21,20.2077416756402,0.03
"Polr2f",9.98265537675285e-36,0.312665279915629,0.146,0.116,4.99432248498945e-32,31.3015234185466,0.03
"Txnip",5.23050334447524e-26,0.250201597219774,0.202,0.173,2.61682082324096e-22,21.5822260129894,0.029
"Akr1b3",3.59616635634546e-41,0.410998756378,0.116,0.087,1.79916202807963e-37,36.744929723407,0.029
"Idh2",1.42726136795602e-37,0.342714037730708,0.132,0.103,7.14058862388399e-34,33.1462659863236,0.029
"Pclaf",3.4086162136928e-76,0.807160883319835,0.069,0.04,1.70533069171051e-72,71.7681913916514,0.029
"Cenpa",5.67186066487299e-76,0.847312193273755,0.067,0.038,2.83763189063596e-72,71.5470439437039,0.029
"Hmga1",1.49155068833552e-57,0.619058560417009,0.083,0.054,7.46222809374258e-54,53.1271314802564,0.029
"Eif3i",2.4439686596383e-29,0.223257595105161,0.172,0.143,1.22271752041704e-25,24.9126738647087,0.029
"Eif4a3",3.69366085827202e-27,0.225656244619223,0.173,0.144,1.84793852739349e-23,22.7333124799005,0.029
"Acaa2",2.09088772321115e-29,0.266857363298937,0.164,0.136,1.04607112792254e-25,24.9804387844802,0.028
"Tpi1",1.65977991692179e-18,0.131187826305457,0.247,0.219,8.30387892435971e-15,14.080718991729,0.028
"Sf1",3.29311616174222e-18,0.132208367772823,0.24,0.212,1.64754601571963e-14,13.7831624467831,0.028
"Dsg2",1.7962566483584e-17,0.137344018446274,0.233,0.206,8.98667201173707e-14,13.0464011085477,0.027
"Pnpla2",1.2082271016773e-34,0.338286988716283,0.117,0.09,6.04476018969151e-31,30.2186209239777,0.027
"Adamdec1",6.38973013516797e-32,0.350577655245963,0.135,0.108,3.19678198662453e-28,27.4952869806299,0.027
"Bub1b",2.02046867077114e-63,0.715229843651692,0.068,0.041,1.0108404759868e-59,58.9953173764219,0.027
"Ruvbl2",4.85076038830338e-44,0.487767434676835,0.097,0.07,2.42683542226818e-40,39.6149596746876,0.027
"Cbx5",3.45824949629538e-40,0.441881499688794,0.107,0.08,1.73016222299658e-36,35.7619131747618,0.027
"Cyb5r3",7.56688862535749e-36,0.339510684672763,0.12,0.093,3.78571437926635e-32,31.4218521553452,0.027
"Abcd3",1.06209312274914e-26,0.251828690957022,0.159,0.132,5.31365189311395e-23,22.2746069004059,0.027
"Mtch2",1.67743704830429e-25,0.237829113666203,0.174,0.147,8.39221755266637e-22,21.0761232663901,0.027
"Rab1a",1.08491568066877e-20,0.160606200994976,0.197,0.17,5.42783315038584e-17,16.2653735108613,0.027
"Tcp1",2.23511482904426e-17,0.137698616219475,0.253,0.226,1.11822794897085e-13,12.9514696571926,0.027
"Khsrp",1.32917846979199e-28,0.282363941425768,0.142,0.115,6.6498798843693e-25,24.1771861992122,0.027
"Prpf19",3.41096458365208e-24,0.230302732836905,0.171,0.145,1.70650558120113e-20,19.7678922870039,0.026
"Rhoa",2.47418013279617e-13,0.0694819662703818,0.262,0.236,1.23783232043792e-09,8.90733818184308,0.026
"Ybx3",1.13313955508079e-12,0.0835755432552368,0.309,0.283,5.66909719406919e-09,8.24648609716566,0.026
"Cpt1a",4.02043196321167e-33,0.349256772081354,0.117,0.091,2.0114221111948e-29,28.6964967800618,0.026
"Ezr",6.37646046079062e-26,0.251109219872088,0.153,0.127,3.19014316853355e-22,21.4961898260623,0.026
"Ppp1cc",1.83925709726032e-24,0.220539240716738,0.152,0.126,9.20180325759337e-21,20.0361270565586,0.026
"Mlec",2.31050988758076e-11,0.0736139101382478,0.357,0.331,1.15594809675665e-07,6.93706166574095,0.026
"Sdcbp",7.68835731128664e-12,0.0750388594085623,0.277,0.252,3.8464851628367e-08,7.41493593844021,0.025
"Ndufa9",1.2000318733497e-31,0.373473724223966,0.111,0.086,6.00375946236857e-28,27.2215767158722,0.025
"Kit",1.95946421237995e-44,0.570095448907866,0.078,0.053,9.80319945453688e-41,40.0086321611768,0.025
"Cks1b",5.78724559874181e-51,0.640575177706952,0.071,0.046,2.89535897305053e-47,46.5382975838018,0.025
"Grpel1",1.54871459364856e-40,0.482699696186435,0.091,0.066,7.74821911202373e-37,36.110798106358,0.025
"Ctbp1",7.78408447205119e-18,0.141109802487712,0.195,0.17,3.89437746136721e-14,13.4095619569135,0.025
"Aldoa",1.40676456177825e-08,0.0322610891183757,0.368,0.343,7.03804310257658e-05,4.15254807777451,0.025
"Gmds",1.51757302638262e-11,0.0814695724168888,0.307,0.283,7.59241785099227e-08,7.11961989839603,0.024
"Elf3",8.68680726242797e-10,0.0444847193632008,0.306,0.282,4.34600967339272e-06,5.36190931135733,0.024
"Gipc1",5.93353529281882e-32,0.397028545566239,0.106,0.082,2.96854770699726e-28,27.5274559672132,0.024
"Ssr2",2.4580362720601e-26,0.283962397054986,0.122,0.098,1.22975554691167e-22,21.9101812098439,0.024
"Skp1a",1.42085515433408e-24,0.247825921710235,0.144,0.12,7.1085383371334e-21,20.1482196900404,0.024
"Hdac1",4.00370772700568e-23,0.230178826340317,0.146,0.122,2.00305497582094e-19,18.6983071309021,0.024
"H2afy",1.5405476243234e-20,0.20975077592602,0.159,0.135,7.70735976448995e-17,16.1130943685232,0.024
"Gdpd1",2.48606574017478e-18,0.159400382642551,0.173,0.149,1.24377868980944e-14,13.9052568884113,0.024
"Idh1",5.06769505245721e-18,0.15909576796007,0.184,0.16,2.53536783474434e-14,13.5959590237031,0.024
"Chd4",1.60287185027579e-16,0.132573532111952,0.206,0.182,8.01916786692979e-13,12.0958706952508,0.024
"Pdcd4",6.47379899296479e-14,0.111902679020259,0.245,0.221,3.23884163618029e-10,9.48961028638761,0.024
"Sec61a1",2.21966521308515e-18,0.168780609686703,0.166,0.143,1.1104985061065e-14,13.954482021348,0.023
"Taf15",1.73166620619046e-17,0.160043795048593,0.166,0.143,8.66352602957086e-14,13.0623053154285,0.023
"Ctnnb1",9.13462136796932e-09,0.06332793875511,0.343,0.32,4.57005107039505e-05,4.34007894665513,0.023
"Anp32e",6.61686384163227e-35,0.464567804201486,0.082,0.059,3.31041697996863e-31,30.480117299066,0.023
"Stub1",5.80426970799584e-26,0.295064767987496,0.116,0.093,2.90387613491032e-22,21.5370219124459,0.023
"Lsr",8.57893578196921e-26,0.291633510497872,0.116,0.093,4.2920415717192e-22,21.3673360802101,0.023
"Cops2",1.83144389112104e-22,0.225385118999454,0.136,0.113,9.16271378727858e-19,18.0379758791391,0.023
"Atf6b",9.38593392259506e-22,0.237943394336078,0.136,0.113,4.69578274147431e-18,17.3282920046824,0.023
"Cenpf",5.02702327229176e-49,0.657586020243564,0.063,0.04,2.51501974312757e-45,44.5994586013446,0.023
"Thrap3",1.43669434838747e-30,0.351920634109668,0.108,0.085,7.18778182498249e-27,26.1434051137618,0.023
"Mapkapk2",3.72749634357192e-30,0.324361220872369,0.103,0.08,1.86486642068903e-26,25.7293522710056,0.023
"Ncl",2.3579545151405e-23,0.268973826439047,0.124,0.101,1.17968464392479e-19,18.928234073802,0.023
"Ubtf",2.85545445257204e-21,0.208287352490058,0.141,0.118,1.42858386262179e-17,16.8450942600031,0.023
"Ankrd13a",1.37223789347043e-18,0.163757554388756,0.162,0.139,6.86530618103255e-15,14.1633400891967,0.023
"Hexa",4.06246096235482e-18,0.183041882579082,0.178,0.155,2.03244921946612e-14,13.6919802964011,0.023
"Akt1",1.16496597954136e-16,0.157524319392769,0.175,0.152,5.82832479564544e-13,12.2344562542551,0.023
"Amd1",1.37964414822627e-14,0.142309747619596,0.195,0.173,6.90235967357603e-11,10.1610024138971,0.022
"Twf1",5.35184302170365e-14,0.133419039116146,0.199,0.177,2.67752706375833e-10,9.57226613073644,0.022
"Bex3",8.04214176675954e-41,0.568345149999473,0.069,0.047,4.0234835259098e-37,36.3953977725453,0.022
"Ssrp1",4.0920494337963e-31,0.415923839102435,0.097,0.075,2.04725233172829e-27,26.6888286255722,0.022
"Psmb6",5.68843130656862e-23,0.255811995811991,0.127,0.105,2.84592218267628e-19,18.5457769791977,0.022
"Vcp",2.03546934845404e-22,0.223783734907302,0.129,0.107,1.01834531503155e-18,17.9921049302673,0.022
"G3bp1",1.764340791398e-21,0.252818774559052,0.127,0.105,8.82699697936421e-18,17.05418702203,0.022
"Cdc20",3.30135170814937e-65,0.945664656362018,0.047,0.025,1.65166625958713e-61,60.7820777029372,0.022
"Cd47",4.74007904779398e-26,0.302388862697109,0.106,0.084,2.37146154761133e-22,21.6249839128825,0.022
"Anapc5",2.98146980315e-18,0.18430334153802,0.15,0.128,1.49162934251595e-14,13.8263390820234,0.022
"Plxnb2",2.03240824928133e-17,0.168037185242908,0.156,0.134,1.01681384711545e-13,12.9927585481298,0.022
"Abhd17c",8.43214188594105e-17,0.143169284213338,0.16,0.138,4.21860058553631e-13,12.3748315914015,0.022
"Ddx6",4.03667783510104e-10,0.072572830492496,0.246,0.224,2.01954992090105e-06,5.69474540711202,0.022
"Gfpt1",3.95192434512418e-08,0.0726996444698464,0.334,0.313,0.000197714774986563,3.70396087517104,0.021
"Cetn3",1.33732737452561e-30,0.428462939662022,0.085,0.064,6.6906488547516e-27,26.1745317625949,0.021
"Tgm2",8.58199425313329e-29,0.395419444094252,0.081,0.06,4.29357172484259e-25,24.3671812777418,0.021
"Mybbp1a",1.56770523762909e-24,0.338198307931013,0.1,0.079,7.84322930385833e-21,20.1055050878148,0.021
"Gstk1",9.55959604701104e-49,0.749768811851172,0.051,0.03,4.78266590231962e-45,44.320329956123,0.021
"Suz12",2.12463108744396e-29,0.392940958251093,0.089,0.068,1.06295293304821e-25,24.9734859653638,0.021
"Tceal9",2.38088804395486e-27,0.375134094064262,0.091,0.07,1.19115828839061e-23,22.9240305229783,0.021
"Plp2",4.02776266405407e-18,0.196247495143723,0.141,0.12,2.01508966082625e-14,13.6957056252868,0.021
"Bclaf1",4.94426427919718e-17,0.174910428524753,0.155,0.134,2.47361541888235e-13,12.6066678206488,0.021
"Cul3",2.08651122730592e-16,0.176447605238926,0.15,0.129,1.04388156702115e-12,11.9813487711679,0.021
"Tgfbr2",1.37119038475485e-15,0.127926620285321,0.156,0.135,6.86006549492851e-12,11.1636717379448,0.021
"Kcnq1",2.13115561686185e-14,0.152122152974767,0.182,0.161,1.06621715511598e-10,9.97215433408617,0.021
"Lasp1",7.83033465475059e-14,0.132262510705347,0.175,0.154,3.91751642777172e-10,9.40698917367861,0.021
"Cdkn1b",3.81372771848751e-11,0.0895952601582186,0.239,0.218,1.9080079775593e-07,6.71941981380239,0.021
"Lamtor2",2.13768174697149e-13,0.117225825348231,0.169,0.149,1.06948217800984e-09,8.97082644817191,0.02
"Jpt1",6.61097509795602e-12,0.103047726155256,0.2,0.18,3.3074708415074e-08,7.48050397584137,0.02
"Ppp2r5c",6.39360712171777e-11,0.0988706525843224,0.2,0.18,3.1987216429954e-07,6.49502355115406,0.02
"Kras",1.00185818917042e-10,0.0957644401312128,0.227,0.207,5.0122965204196e-07,6.29996324466656,0.02
"Cdca8",1.39104764045943e-44,0.665673236948173,0.056,0.036,6.95941134521853e-41,40.1574274931962,0.02
"Timm50",1.04680033476434e-37,0.546217881771473,0.065,0.045,5.23714207482602e-34,33.2809056442623,0.02
"Dnmt1",1.5063040743313e-35,0.527532302766343,0.066,0.046,7.53603928387947e-32,31.1228568463182,0.02
"Tmem109",1.31776228847564e-25,0.333396038878051,0.091,0.071,6.59276472924361e-22,21.1809324223019,0.02
"Wls",1.09419215957193e-21,0.278914878582484,0.109,0.089,5.47424337433838e-18,17.2616758985988,0.02
"Smc1a",1.2606882063204e-20,0.241447729663747,0.113,0.093,6.30722309622095e-17,16.2001618070685,0.02
"Vasp",8.96977699200904e-20,0.264806761009158,0.112,0.092,4.48757942910212e-16,15.3479878514352,0.02
"Slc25a20",4.33634410619235e-18,0.205529436827216,0.128,0.108,2.16947295632803e-14,13.6636457592203,0.02
"Tbl1xr1",1.09580417034532e-16,0.189337695752456,0.133,0.113,5.48230826423762e-13,12.261036548203,0.02
"Cldn8",3.19166424079903e-30,0.455498365231043,0.078,0.058,1.59678961967175e-26,25.7967522992869,0.02
"Emc6",3.07888755538115e-25,0.359441059473537,0.088,0.068,1.54036744395719e-21,20.8123756688724,0.02
"Ddx21",4.33878740728192e-21,0.293590076572313,0.105,0.085,2.17069533986315e-17,16.6634011261084,0.02
"Fkbp5",2.90461019681544e-19,0.26577123402129,0.12,0.1,1.45317648146676e-15,14.8376816394715,0.02
"Appl1",3.95304292520604e-16,0.174659486067958,0.141,0.121,1.97770737548058e-12,11.7038379668417,0.02
"Sumo3",9.46013230999429e-15,0.156352712399866,0.153,0.133,4.73290419469014e-11,10.3248722866029,0.02
"Ctdsp1",1.26711270495594e-13,0.138689314453475,0.178,0.158,6.33936486289459e-10,9.1979542516384,0.02
"Lin7c",6.81617279202947e-13,0.120508133747522,0.179,0.159,3.41013124785235e-09,8.46722890572272,0.02
"Immt",1.19893706694644e-12,0.131058826872884,0.185,0.165,5.99828214593303e-09,8.2219731098436,0.02
"Tpr",2.40295234164862e-12,0.119597970789486,0.184,0.164,1.20219705652681e-08,7.92002433969774,0.02
"Rap1gap",6.2789029069486e-12,0.137969345312034,0.252,0.232,3.14133512434638e-08,7.50288572966622,0.02
"Mcu",5.74153167757231e-10,0.0906095118951913,0.245,0.225,2.87248829828943e-06,5.54174173182982,0.02
"Kif5b",1.07660883446718e-09,0.0645612378373004,0.242,0.222,5.38627399883931e-06,5.26871155787637,0.02
"Csnk1a1",1.71437638963114e-09,0.0671990894365444,0.249,0.229,8.5770250773246e-06,5.06666332013947,0.02
"Cltc",9.17227157458537e-09,0.0567448642284401,0.245,0.225,4.58888746876506e-05,4.33829259218409,0.02
"Ldha",1.00980087063786e-06,0.00812820373047773,0.286,0.266,0.00505203375580119,2.29653375631362,0.02
"Gpa33",0.0417103982456858,-0.0156857927861111,0.572,0.552,1,0,0.0199999999999999
"Mta2",3.98982926636018e-12,0.126655295724301,0.17,0.151,1.99611158196e-08,7.69981518545594,0.019
"Vdac2",1.10547295252542e-08,0.0567105465564384,0.229,0.21,5.53068118148466e-05,4.25722137590304,0.019
"Mtch1",5.66409059982686e-08,0.0461858685130112,0.254,0.235,0.000283374452709338,3.54763930563223,0.019
"Fadd",2.1748120846568e-26,0.386081231619903,0.083,0.064,1.0880584859538e-22,21.9633477595603,0.019
"Gatd3a",3.85752958659738e-23,0.377929020676598,0.09,0.071,1.92992205217467e-19,18.7144602314036,0.019
"Etv5",1.45545465505438e-21,0.333254647127544,0.097,0.078,7.28163963923709e-18,17.1377708176519,0.019
"Ephb2",5.75654875170267e-20,0.287228426651249,0.105,0.086,2.88000134047685e-16,15.5406073101013,0.019
"Snrpa",1.35634755989706e-19,0.258198793899833,0.11,0.091,6.78580684216498e-16,15.1683985066974,0.019
"Thap12",1.94415033190139e-19,0.238734724686111,0.11,0.091,9.72658411050267e-16,15.0120396533005,0.019
"Smarca5",3.15029703011692e-19,0.258604525218134,0.109,0.09,1.57609360416749e-15,14.80241799334,0.019
"Igf2r",1.52795211801608e-18,0.269367477105773,0.111,0.092,7.64434444643445e-15,14.1166597523057,0.019
"Rab27b",9.3603778037163e-18,0.278423572815895,0.116,0.097,4.68299701519926e-14,13.329476119024,0.019
"Ap1b1",2.07753981277829e-16,0.203294727883833,0.13,0.111,1.03939316833298e-12,11.983220142011,0.019
"Pfkl",7.92244115193408e-16,0.200351956273714,0.13,0.111,3.96359730831262e-12,11.4019104751912,0.019
"Plk1",7.07084964994372e-66,1.11993437047047,0.036,0.017,3.53754607986684e-62,61.4512978943365,0.019
"Mcm2",2.43097816943717e-36,0.565727753110871,0.06,0.041,1.21621837816941e-32,31.9149884382879,0.019
