"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Sign_logFDR","pct1_pct2"
"Pdap1",4.82800965845749e-05,3.10281080558378,0.386,0.024,0.241545323212628,0.617001366882126,0.362
"Kif5b",0.00688899858787815,0.780882710696413,0.477,0.167,1,0,0.31
"Akt1",0.00214549182196084,1.74024072619907,0.386,0.095,1,0,0.291
"Vasp",0.00243392263545541,1.59585081686389,0.386,0.095,1,0,0.291
"Cdc37",0.00314936649609446,1.51784830486262,0.409,0.119,1,0,0.29
"Hspa9",0.00819227605548431,1.11731037527889,0.455,0.167,1,0,0.288
"Ankrd13a",0.00253613226629384,1.93288580414146,0.341,0.071,1,0,0.27
"Yy1",0.00317337754606385,1.6109577092541,0.341,0.071,1,0,0.27
"Ywhaz",0.00142263588588031,0.883976203660517,0.864,0.595,1,0,0.269
"Ddx6",0.00535151545131761,1.58496250072116,0.409,0.143,1,0,0.266
"Litaf",0.00137713962218842,2.74024072619907,0.273,0.024,1,0,0.249
"Pa2g4",0.00378914922069787,2.10281080558378,0.318,0.071,1,0,0.247
"Epcam",0.103106348978193,0.258655965323219,0.818,0.571,1,0,0.247
"Ccnd1",0.00857118299112158,1.34792330342031,0.341,0.095,1,0,0.246
"Hnrnpdl",0.0101495784786886,1.37345839552744,0.364,0.119,1,0,0.245
"Sdcbp",0.0123801722067826,1.38034478111268,0.432,0.19,1,0,0.242
"Hist2h2bb",0.0162342533922292,1.01088831614274,0.432,0.19,1,0,0.242
"H2afz",0.0459971678282834,0.726434926674037,0.477,0.238,1,0,0.239
"Srsf2",0.0391011350620845,0.762960802699151,0.5,0.262,1,0,0.238
"Rac1",0.0411631058472812,0.799619273277999,0.523,0.286,1,0,0.237
"Cldn7",0.0753142905037219,0.589998090618454,0.545,0.31,1,0,0.235
"Hspd1",0.0405769701375976,0.669851398307669,0.636,0.405,1,0,0.231
"Akr1b3",0.00278999576978008,2.51784830486262,0.25,0.024,1,0,0.226
"Ep400",0.00775444993805055,1.83977639974998,0.295,0.071,1,0,0.224
"Tpr",0.0136813887921354,1.59585081686389,0.341,0.119,1,0,0.222
"Idh1",0.017592747335291,1.29545588352617,0.341,0.119,1,0,0.222
"Pycard",0.0307773624065889,1.00327513203286,0.386,0.167,1,0,0.219
"Tmprss2",0.0371863917389031,0.721381698947751,0.386,0.167,1,0,0.219
"Hnrnpm",0.044512252953604,0.817408586721527,0.455,0.238,1,0,0.217
"Kras",0.0497754706629412,0.756008042057384,0.455,0.238,1,0,0.217
"Gsdmd",0.00524824396994481,2.39231742277876,0.227,0.024,1,0,0.203
"Hnrnpa1",0.077207657464268,0.52898886246782,0.727,0.524,1,0,0.203
"Cbfb",0.0097302894149722,1.93288580414146,0.25,0.048,1,0,0.202
"Cd151",0.0097302894149722,1.93288580414146,0.25,0.048,1,0,0.202
"Cd44",0.0114173707977473,1.63332552228256,0.25,0.048,1,0,0.202
"App",0.0268931733841028,0.932885804141462,0.273,0.071,1,0,0.202
"Pbrm1",0.0185333624289223,1.6109577092541,0.295,0.095,1,0,0.2
"Ube2b",0.0231327042560722,1.34792330342031,0.295,0.095,1,0,0.2
"Slc12a2",0.0219556221411907,1.58496250072116,0.318,0.119,1,0,0.199
"Ldah",0.0290059395416072,1.25481389902883,0.318,0.119,1,0,0.199
"Cct7",0.0319060737158561,1.12553088208386,0.318,0.119,1,0,0.199
"Rbbp4",0.0431066271372651,1.01088831614274,0.364,0.167,1,0,0.197
"Cct3",0.0535920384606745,0.858885222697686,0.364,0.167,1,0,0.197
"Gpx2",0.0263951694714284,1.4183126313117,0.386,0.19,1,0,0.196
"Vil1",0.0585420465392042,0.876302275775096,0.386,0.19,1,0,0.196
"Cdh1",0.0977201116398286,0.368984918948137,0.386,0.19,1,0,0.196
"Odc1",0.0437394216869548,1.10281080558378,0.409,0.214,1,0,0.195
"Sept2",0.107807332943305,0.418312631311705,0.409,0.214,1,0,0.195
"Ctnnb1",0.0470436987216159,1.03980100805797,0.432,0.238,1,0,0.194
"Ddit4",0.088782729864579,0.545862681032216,0.432,0.238,1,0,0.194
"Cct5",0.0640566949035331,0.833350130590549,0.455,0.262,1,0,0.193
"Ceacam1",0.125063517504947,0.39231742277876,0.523,0.333,1,0,0.19
"Cdx1",0.325339227103747,0.121330893554573,0.614,0.429,1,0,0.185
"Nr3c1",0.00408328550677103,3.10281080558378,0.182,0,1,0,0.182
"Park7",0.00976452874227077,2.25481389902883,0.205,0.024,1,0,0.181
"Smyd2",0.00976452874227077,2.25481389902883,0.205,0.024,1,0,0.181
"Ets2",0.0176281202077357,1.8073549220576,0.227,0.048,1,0,0.179
"F11r",0.0176281202077357,1.8073549220576,0.227,0.048,1,0,0.179
"Myo1c",0.0202890488164081,1.51784830486262,0.227,0.048,1,0,0.179
"Casp1",0.0250698806570173,1.74024072619907,0.25,0.071,1,0,0.179
"Dctn1",0.0250698806570173,1.63332552228256,0.25,0.071,1,0,0.179
"Hopx",0.0250698806570173,1.63332552228256,0.25,0.071,1,0,0.179
"Brd8",0.0254349771819785,1.0703893278914,0.227,0.048,1,0,0.179
"Mapk1",0.0270472029873148,1.51784830486262,0.25,0.071,1,0,0.179
"Lmna",0.0341291951527865,1.4183126313117,0.273,0.095,1,0,0.178
"Cldn2",0.0390979110579452,1.25481389902883,0.273,0.095,1,0,0.178
"Eea1",0.0413981342386823,1.15527822547791,0.273,0.095,1,0,0.178
"Smarca5",0.043383380447637,1.25481389902883,0.295,0.119,1,0,0.176
"Chd4",0.0556350037781756,1.0203486453918,0.295,0.119,1,0,0.176
"Mcu",0.056156619123646,0.932885804141463,0.295,0.119,1,0,0.176
"Mboat1",0.0508795582285383,1.18081331758505,0.318,0.143,1,0,0.175
"Lin7c",0.0584605233037329,1.10281080558378,0.318,0.143,1,0,0.175
"Gpa33",0.644294185802314,-0.439082973245495,0.568,0.405,1,0,0.163
"Atr",0.00760716378868756,2.93288580414146,0.159,0,1,0,0.159
"Dusp11",0.00760716378868756,2.93288580414146,0.159,0,1,0,0.159
"Map4k4",0.00760716378868756,2.93288580414146,0.159,0,1,0,0.159
"Mbtd1",0.00760716378868756,2.93288580414146,0.159,0,1,0,0.159
"Brpf3",0.01743250982897,2.25481389902883,0.182,0.024,1,0,0.158
"Npepps",0.01743250982897,2.25481389902883,0.182,0.024,1,0,0.158
"Pparg",0.01743250982897,2.25481389902883,0.182,0.024,1,0,0.158
"Dbnl",0.0179821273511225,2.10281080558378,0.182,0.024,1,0,0.158
"Ddah1",0.0179821273511225,2.10281080558378,0.182,0.024,1,0,0.158
"Gipc1",0.0179821273511225,2.10281080558378,0.182,0.024,1,0,0.158
"Myo1e",0.0179821273511225,2.10281080558378,0.182,0.024,1,0,0.158
"Polr2e",0.0179821273511225,2.10281080558378,0.182,0.024,1,0,0.158
"Ruvbl2",0.0299204915199898,1.8073549220576,0.205,0.048,1,0,0.157
"Hmga1",0.0314580458997723,1.66985139830767,0.205,0.048,1,0,0.157
"Ndufa9",0.0314580458997723,1.66985139830767,0.205,0.048,1,0,0.157
"Slc25a51",0.0314580458997723,1.66985139830767,0.205,0.048,1,0,0.157
"Ncor1",0.0398109951240432,1.74024072619907,0.227,0.071,1,0,0.156
"Ccnd3",0.0436941534243822,1.51784830486262,0.227,0.071,1,0,0.156
"Gnai3",0.0436941534243822,1.63332552228256,0.227,0.071,1,0,0.156
"Elavl1",0.0466789067632263,1.39231742277876,0.227,0.071,1,0,0.156
"Fat1",0.0466789067632263,1.39231742277876,0.227,0.071,1,0,0.156
"Lratd2",0.0466789067632263,1.39231742277876,0.227,0.071,1,0,0.156
"Myb",0.0466789067632263,1.39231742277876,0.227,0.071,1,0,0.156
"Rab8a",0.0466789067632263,1.39231742277876,0.227,0.071,1,0,0.156
"Cops2",0.0540300966049782,1.0703893278914,0.227,0.071,1,0,0.156
"Eif2a",0.0540300966049782,1.0703893278914,0.227,0.071,1,0,0.156
"Hist1h4h",0.0540300966049782,1.0703893278914,0.227,0.071,1,0,0.156
"Marcksl1",0.0568577901594928,1.43538614467065,0.25,0.095,1,0,0.155
"Plec",0.0578182094899139,1.31139742739519,0.25,0.095,1,0,0.155
"Vcp",0.0578182094899139,1.31139742739519,0.25,0.095,1,0,0.155
"Ranbp1",0.0720804445071415,0.932885804141463,0.25,0.095,1,0,0.155
"Prkab1",0.0717005684775255,1.15527822547791,0.273,0.119,1,0,0.154
"Tufm",0.0717005684775255,1.15527822547791,0.273,0.119,1,0,0.154
"Nqo1",0.0995025700732056,0.740240726199067,0.273,0.119,1,0,0.154
"Tjp3",0.123269150190184,0.463400520840243,0.273,0.119,1,0,0.154
"Phb2",0.0802606779788027,0.858885222697686,0.295,0.143,1,0,0.152
"Erp44",0.10774134811367,0.740240726199067,0.295,0.143,1,0,0.152
"Lsm14a",0.110378939991924,0.762960802699151,0.295,0.143,1,0,0.152
"Cd177",0.115814027125674,0.0259952085329445,0.295,0.143,1,0,0.152
"Dnm2",0.118214641138142,0.669851398307669,0.295,0.143,1,0,0.152
"Cdx2",0.109589475969382,0.858885222697686,0.341,0.19,1,0,0.151
"Jpt1",0.141125044177175,0.669851398307669,0.341,0.19,1,0,0.151
"Ctnnd1",0.141192048335819,0.643379186946478,0.341,0.19,1,0,0.151
"Smad4",0.153073336577206,0.560917026754505,0.341,0.19,1,0,0.151
"Ogdh",0.0900641254915252,1.0203486453918,0.318,0.167,1,0,0.151
"Rock2",0.11558674624757,0.762960802699151,0.318,0.167,1,0,0.151
"Vdac2",0.124650053301078,0.669851398307669,0.318,0.167,1,0,0.151
"Acly",0.152766616000129,0.624763508779131,0.386,0.238,1,0,0.148
"Lamp1",0.226623508764711,0.39231742277876,0.432,0.286,1,0,0.146
"Muc2",0.265966506371177,0.404954248456686,0.455,0.31,1,0,0.145
"Klf5",0.188377361161079,0.579248849526762,0.5,0.357,1,0,0.143
"Atp5f1",0.324881566658949,0.254813899028825,0.523,0.381,1,0,0.142
"Anxa2",0.0737594458134931,0.797956224055355,0.614,0.476,1,0,0.138
"Abracl",0.0140901928970153,2.74024072619907,0.136,0,1,0,0.136
"Acacb",0.0140901928970153,2.74024072619907,0.136,0,1,0,0.136
"Ddx58",0.0140901928970153,2.74024072619907,0.136,0,1,0,0.136
"Hgs",0.0140901928970153,2.74024072619907,0.136,0,1,0,0.136
"Hoxb3",0.0140901928970153,2.74024072619907,0.136,0,1,0,0.136
"Naip5",0.0140901928970153,2.74024072619907,0.136,0,1,0,0.136
"Fam136a",0.0319321529180858,2.10281080558378,0.159,0.024,1,0,0.135
"Rxrb",0.0319321529180858,2.10281080558378,0.159,0.024,1,0,0.135
"Sulf2",0.0319321529180858,2.10281080558378,0.159,0.024,1,0,0.135
"Golga5",0.0328056373776646,1.93288580414146,0.159,0.024,1,0,0.135
"Hoxb6",0.0328056373776646,1.93288580414146,0.159,0.024,1,0,0.135
"Rhot2",0.0328056373776646,1.93288580414146,0.159,0.024,1,0,0.135
"Stk39",0.0328056373776646,1.93288580414146,0.159,0.024,1,0,0.135
"Vamp2",0.0328056373776646,1.93288580414146,0.159,0.024,1,0,0.135
"Lgr4",0.0511476304219926,1.8073549220576,0.182,0.048,1,0,0.134
"Plxnb2",0.0511476304219926,1.93288580414146,0.182,0.048,1,0,0.134
"Paip1",0.052896711441667,1.66985139830767,0.182,0.048,1,0,0.134
"Thap12",0.052896711441667,1.8073549220576,0.182,0.048,1,0,0.134
"Gstk1",0.0552755590595856,1.51784830486262,0.182,0.048,1,0,0.134
"Nploc4",0.0552755590595856,1.51784830486262,0.182,0.048,1,0,0.134
"Pclaf",0.0552755590595856,1.51784830486262,0.182,0.048,1,0,0.134
"Pkp4",0.0552755590595856,1.51784830486262,0.182,0.048,1,0,0.134
"Taf12",0.0552755590595856,1.51784830486262,0.182,0.048,1,0,0.134
"Igdcc4",0.0712950337397189,1.51784830486262,0.205,0.071,1,0,0.134
"Blmh",0.0789688905523962,1.25481389902883,0.205,0.071,1,0,0.134
"Fdx1",0.0789688905523962,1.25481389902883,0.205,0.071,1,0,0.134
"Lmnb1",0.0789688905523962,1.25481389902883,0.205,0.071,1,0,0.134
"Mkln1",0.0789688905523962,1.25481389902883,0.205,0.071,1,0,0.134
"Rangap1",0.0789688905523962,1.25481389902883,0.205,0.071,1,0,0.134
"Amfr",0.0896913799756189,0.932885804141463,0.205,0.071,1,0,0.134
"Ifngr1",0.0896913799756189,0.932885804141463,0.205,0.071,1,0,0.134
"Rnf14",0.0896913799756189,0.932885804141463,0.205,0.071,1,0,0.134
"Skp1a",0.0896913799756189,0.932885804141463,0.205,0.071,1,0,0.134
"Grb2",0.10248426119493,1.0703893278914,0.227,0.095,1,0,0.132
"Sec22b",0.10446753127467,1.0483630215614,0.227,0.095,1,0,0.132
"Capn1",0.115886615143167,0.807354922057604,0.227,0.095,1,0,0.132
"Rad23b",0.126201218702711,0.710493382805015,0.227,0.095,1,0,0.132
"Cftr",0.125119550285281,0.932885804141463,0.25,0.119,1,0,0.131
"Ireb2",0.125119550285281,0.932885804141463,0.25,0.119,1,0,0.131
"Paxbp1",0.125119550285281,0.932885804141463,0.25,0.119,1,0,0.131
"Hibadh",0.125277241551709,0.932885804141463,0.25,0.119,1,0,0.131
"Adam10",0.132976316804148,0.825970600224951,0.25,0.119,1,0,0.131
"Sorl1",0.143862713976978,0.740240726199067,0.25,0.119,1,0,0.131
"Ilkap",0.161461759762589,0.517848304862619,0.25,0.119,1,0,0.131
"Adamdec1",0.166545856708967,0.380344781112684,0.25,0.119,1,0,0.131
"Grn",0.162401155000779,0.762960802699151,0.273,0.143,1,0,0.13
"Csnk1a1",0.177793998716018,0.69842055050444,0.318,0.19,1,0,0.128
"Mbnl1",0.288928721945318,0.232446086000371,0.318,0.19,1,0,0.128
"Trim28",0.129488942445431,1.0203486453918,0.295,0.167,1,0,0.128
"Wapl",0.15045586642568,0.839776399749981,0.295,0.167,1,0,0.128
"Luc7l3",0.160175883495259,0.85042364394949,0.295,0.167,1,0,0.128
"Blnk",0.230216616265317,0.554374180887733,0.341,0.214,1,0,0.127
"Snx5",0.319141079968504,0.27392272197653,0.386,0.262,1,0,0.124
"Azi2",0.250451449860899,0.456447760198476,0.432,0.31,1,0,0.122
"Cs",0.46542634799928,-0.00822050680496822,0.455,0.333,1,0,0.122
"Epb41l1",0.0259704540530931,2.74024072619907,0.114,0,1,0,0.114
"Epn3",0.0259704540530931,2.74024072619907,0.114,0,1,0,0.114
"Usp14",0.0259704540530931,2.74024072619907,0.114,0,1,0,0.114
"Atxn10",0.0260132004053787,2.51784830486262,0.114,0,1,0,0.114
"Cldn12",0.0260132004053787,2.51784830486262,0.114,0,1,0,0.114
"Hprt",0.0260132004053787,2.51784830486262,0.114,0,1,0,0.114
"Med1",0.0260132004053787,2.51784830486262,0.114,0,1,0,0.114
"Med24",0.0260132004053787,2.51784830486262,0.114,0,1,0,0.114
"Mllt6",0.0260132004053787,2.51784830486262,0.114,0,1,0,0.114
"Mtrex",0.0260132004053787,2.51784830486262,0.114,0,1,0,0.114
"Mxd1",0.0260132004053787,2.51784830486262,0.114,0,1,0,0.114
"Rab24",0.0260132004053787,2.51784830486262,0.114,0,1,0,0.114
"Rtf1",0.0260132004053787,2.51784830486262,0.114,0,1,0,0.114
"Smarca2",0.0260132004053787,2.51784830486262,0.114,0,1,0,0.114
"Smurf1",0.0260132004053787,2.51784830486262,0.114,0,1,0,0.114
"Snap29",0.0260132004053787,2.51784830486262,0.114,0,1,0,0.114
"Tnfaip3",0.0260132004053787,2.51784830486262,0.114,0,1,0,0.114
"Bex3",0.0579431716131165,1.93288580414146,0.136,0.024,1,0,0.112
"Lamtor1",0.0579431716131165,1.93288580414146,0.136,0.024,1,0,0.112
"Mpc2",0.0579431716131165,1.93288580414146,0.136,0.024,1,0,0.112
"Mta3",0.0579431716131165,1.93288580414146,0.136,0.024,1,0,0.112
"Tln1",0.0579431716131165,1.93288580414146,0.136,0.024,1,0,0.112
"Cmip",0.0593454199662199,1.74024072619907,0.136,0.024,1,0,0.112
"Dgat1",0.0593454199662199,1.74024072619907,0.136,0.024,1,0,0.112
"Dicer1",0.0593454199662199,1.74024072619907,0.136,0.024,1,0,0.112
"Ephb4",0.0593454199662199,1.74024072619907,0.136,0.024,1,0,0.112
"Ext2",0.0593454199662199,1.74024072619907,0.136,0.024,1,0,0.112
"Gar1",0.0593454199662199,1.74024072619907,0.136,0.024,1,0,0.112
"Grpel1",0.0593454199662199,1.74024072619907,0.136,0.024,1,0,0.112
"Gtpbp2",0.0593454199662199,1.74024072619907,0.136,0.024,1,0,0.112
"Maz",0.0593454199662199,1.74024072619907,0.136,0.024,1,0,0.112
"Rsf1",0.0593454199662199,1.74024072619907,0.136,0.024,1,0,0.112
"Tcf7l2",0.0593454199662199,1.74024072619907,0.136,0.024,1,0,0.112
"Usp47",0.0593454199662199,1.74024072619907,0.136,0.024,1,0,0.112
"Ezr",0.0656433060182243,1.34792330342031,0.136,0.024,1,0,0.112
"Prkacb",0.0669044098570325,1.15527822547791,0.136,0.024,1,0,0.112
"Dag1",0.0919136369462095,1.51784830486262,0.159,0.048,1,0,0.111
"Hoxb8",0.0919136369462095,1.51784830486262,0.159,0.048,1,0,0.111
"Polg",0.0919136369462095,1.51784830486262,0.159,0.048,1,0,0.111
"Vps13a",0.0919136369462095,1.51784830486262,0.159,0.048,1,0,0.111
"Cd82",0.0955621659695313,1.34792330342031,0.159,0.048,1,0,0.111
"Ep300",0.0955621659695313,1.34792330342031,0.159,0.048,1,0,0.111
"Max",0.0955621659695313,1.34792330342031,0.159,0.048,1,0,0.111
"Mcm2",0.0955621659695313,1.34792330342031,0.159,0.048,1,0,0.111
