"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"HALLMARK_TGF_BETA_SIGNALING",0.0487804878048781,0.296577946768061,0.282013350011725,0.999195818254926,4.18149698848028,29,"Thbs1"
"HALLMARK_COAGULATION",0.0714285714285714,0.296577946768061,0.234392647294686,0.99919322307382,3.94881691401718,45,"Thbs1"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.186792452830189,0.296577946768061,0.138022242496643,0.99838023891476,3.48978962090154,64,"Cxcl2"
"HALLMARK_COMPLEMENT",0.189035916824197,0.296577946768061,0.137250779610133,0.998379910895099,3.46947537098497,65,"Cxcl2"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.182994454713494,0.296577946768061,0.138022242496643,0.998580121703854,3.27728408928609,73,"Thbs1,Cxcl2"
"HALLMARK_IL2_STAT5_SIGNALING",0.0770676691729323,0.296577946768061,0.222056046145248,0.999391357273281,3.22085973782372,74,"Mapkapk2"
"HALLMARK_ALLOGRAFT_REJECTION",0.0261361727776028,0.296577946768061,0.352487857583619,1,2.61107443542805,116,"Nlrp3"
"HALLMARK_INFLAMMATORY_RESPONSE",0.0261361727776028,0.296577946768061,0.352487857583619,1,2.61107443542805,116,"Nlrp3"
"HALLMARK_MYC_TARGETS_V1",0.121904761904762,0.296577946768061,0.175204047558551,0.375346953880985,1.55151385193274,37,"Hnrnpa1,Odc1,Srsf2,Psmd14,Pgk1,Vdac1,Got2,Snrpa,Hdac2,Psmd3,Rad23b,Hspd1,Myc,Psmd1,Srsf1,Ccna2,Ncbp2,Sf3a1,Canx,Psma4,Apex1,Cdc20,Cdk4"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.0870406189555126,0.296577946768061,0.211400189384923,0.369928700542278,1.51569616520809,24,"Hspa9,Vegfa,Atf4,Dctn1,Ccl2,Ddit4,Hspa5,Eif4a3,Ern1,Cnot2,Ywhaz,Mtrex,Atf6,Cks1b,Edc4"
