"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"HALLMARK_COAGULATION",0.00528783203911322,0.0288666456306797,NA,-0.207050333916006,-1.6173870419971,45,"Mmp14,Cd9,Itgb3,C3,Hnf4a,Fn1,F3,Cfb,Lrp1,Plau,C2,Pecam1,Mmp2,Fyn,Itga2,Pdgfb,P2ry1,Ctsl,Ctsk,Apoa1"
"HALLMARK_FATTY_ACID_METABOLISM",0.00524754379500569,0.0288666456306797,NA,-0.236031634092283,-1.74393757327352,40,"Hadhb,Aldoa,Hadh,Fasn,Fh1,Eno2,Mlycd,Hsd17b4,Hsd17b7,Acsl1,Car4,Me1,Ldha,Acaa2,Maoa,Acss1,Cpox,Ppara,Acsl4"
"HALLMARK_IL2_STAT5_SIGNALING",0.00523756747600378,0.0288666456306797,NA,-0.184150066073377,-1.83932564736067,74,"Cd79b,P2rx4,Cd81,Ptch1,Ccnd2,Bmpr2,Tiam1,Bhlhe40,Csf1,Bcl2l1,Igf1r,Myc,Nt5e,Itgae,Il10ra,Cdkn1c,Pth1r,Il2rb,Enpp1,Ctla4,Cd86,Bmp2,Tnfsf10,Tnfrsf1b,Sell,Itgav,Icos,Col6a1,Cish,Cd48,Tnfsf11,Tnfrsf9,Tnfrsf4,Tnfrsf18"
"HALLMARK_HYPOXIA",0.00535984531591048,0.0288666456306797,NA,-0.201245824053452,-1.85236137630295,64,"Col5a1,Cdkn1a,Aldoa,Gpi1,Irs2,Efna1,Bhlhe40,Cxcr4,F3,Eno2,Ndst1,Vegfa,Ets1,Ddit3,Hspa5,Myh9,Hexa,Eno1,Cav1,Cdkn1c,Ndst2,Ak4,Ldha"
"HALLMARK_KRAS_SIGNALING_UP",0.00528783203911322,0.0288666456306797,NA,-0.208293104475833,-1.99057895251925,68,"Id2,Ccnd2,Cab39l,Cxcr4,Il7r,Il33,C3ar1,Ets1,Cfb,Cbl,Tph1,Il10ra,Akt2,Ptgs2,Plau,Hbegf,Gucy1a1,Flt4,F13a1,Bmp2,Sema3b,Pecam1,Tnfrsf1b,Igfbp3,Prkg2,Itga2,Cd37,Btc,Birc3,Adam17,Wnt7a,Tnnt2,Tlr8"
"HALLMARK_GLYCOLYSIS",0.00532874369899031,0.0288666456306797,NA,-0.238916986984962,-2.14379964239447,60,"Col5a1,Aldoa,Il13ra1,Pygl,Srd5a3,Irs2,Cxcr4,Prps1,Eno2,Vegfa,Hspa5,Gfpt1,Eno1,Agl,Nt5e,Tgfa,Idua,Aurka,Cacna1h,Vcan,Me1,Ak4,Ldha,Igfbp3,Gusb,Agrn"
"HALLMARK_KRAS_SIGNALING_DN",0.00541249605575243,0.0288666456306797,NA,-0.266277835851627,-2.21094186242474,51,"Zbtb16,Cldn8,Prodh,Edn1,Idua,Cd80,Lfng,Fgfr3,Tshb,Wnt16,Tgfb2,Sstr4,Slc6a3,Ryr2,Ryr1,Ptgfr,Prkn,Pde6b,Pdcd1,Pax4,Ntf3,Npy4r,Myh7,Mthfr,Il5,Il12b,Ifng,Htr1d,Htr1b,Hc,Grid2,Fshb,Fgf22,Fgf16,Epha5,Edar,Dcc,Cyp11b2,Cldn16,Chrng,Cd40lg,Ccna1,Cacng1,Bmpr1b,Atp4a,Alox12b,Actc1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",0.00524754379500569,0.0288666456306797,NA,-0.227071327213229,-2.21927136835491,70,"Cdkn1a,Tap1,Adar,Ripk1,Hif1a,Il15,Nod1,Cfb,Ptpn1,Itgb7,Pla2g4a,Ptpn6,Il10ra,Cd274,Zbp1,Stat4,Ptgs2,Il2rb,Fcgr1,Ciita,Cd86,Cd40,Irf9,Stat3,Casp7,Vcam1,Tnfsf10,Socs3,Isg15,Gch1"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.00519803866486413,0.0288666456306797,NA,-0.253583039261997,-2.52239483942916,73,"Col5a1,Col1a1,Id2,Sfrp1,Mmp14,Col6a3,Col4a1,Itgb3,Col4a2,Fn1,Il15,Eno2,Vegfa,Col1a2,Lrp1,Cxcl12,Itgb5,Notch2,Slit3,Nt5e,Wnt5a,Fgf2,Vcan,Sgcd,Lama3,Lama2,Cadm1,Vcam1,Mmp2,Itga5,Igfbp3,Itgav,Itga2,Slit2"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.0478011472275335,0.229445506692161,0.287857117255149,-0.1490249774158,-1.6110888592742,86,"Marcks,Cdkn1a,Id2,Cflar,Tap1,Irs2,Tlr2,Efna1,Edn1,Bhlhe40,Csf1,Il7r,Rela,Nr4a1,F3,Egr1,Vegfa,Myc,Per1,Ptgs2,Plau,Hbegf,Cd80,Bmp2,Birc2,Socs3,Plpp3,Gch1,Fut4,Tnf,Relb,Dusp1,Birc3"
"HALLMARK_APICAL_JUNCTION",0.0540540540540541,0.235872235872236,0.282013350011725,0.160370751297874,1.36624974092704,83,"Vasp,Cldn7,Cdh1,Ctnnd1,Actn1,Itga3,Nectin3,Exoc4,Cx3cl1,Lamb3,Parva,Zyx,Nectin2,Itgb4,Mmp9,Vwf,Plcg1,Pten,Ikbkg,Tjp1,Nf1,Jup,Gnai2,Itgb1,Irs1,Tnfrsf11b,Icam1,Mapk14,Epb41l2,Pik3cb,Ptk2,Shc1,Dlg1,Actc1,Actg2,Actn2,Adra1b,Akt3,Amh,Cadm3,Cd276,Cdh3,Cdh4,Cldn14,Cldn19,Cldn6,Cldn9"
"HALLMARK_MYC_TARGETS_V1",0.0990147215001601,0.236875691312856,NA,0.459579192563486,3.02620428230979,37,"Srsf2,Hspd1,Hnrnpa1,Odc1,Rad23b,Hprt,Mcm2,Got2,Cdk2,Psmd1,Srsf1,Pgk1,Canx,Glo1,Psma4,Psmd3,Ywhae,Vdac1,Apex1,Cdc20,Prpf31,Psmd14,Snrpa,Mad2l1,Dut,Ncbp2,Cul1,Ccna2,Eif4e"
