"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.00311765416083464,0.149647399720063,0.431707695803346,0.914029172229647,1.25042602720839,41,"Ccnd1,Cd44,Tgm2,Gja1,Cldn7"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.00713484818060772,0.171236356334585,0.407017918923954,0.905055902958503,1.2539036571188,45,"Ccnd1,Cd44,Cdc20,Cdc6,Idh2,Cdh1,Hprt"
"HALLMARK_KRAS_SIGNALING_DN",0.0112706784795287,0.18033085567246,0.380730400722792,0.887397964760175,1.23715847081471,51,"Cldn8,Zbtb16,Sphk2"
"HALLMARK_MYC_TARGETS_V1",0.0291153415453527,0.349384098544233,0.282013350011725,0.893216529316659,1.21495067625488,37,"Ccna2,Odc1,Pcna,Mad2l1,Cdc20,Srsf1,Hnrnpa1,Pgk1,Hspd1,Vdac1,Ywhae,Got2,Apex1,Mcm2,Srsf2,Canx,Rad23b,Dut,Psmd3,Snrpa,Hprt,Cdk4"
"HALLMARK_G2M_CHECKPOINT",0.0535117056856187,0.499442586399108,0.204294756516886,0.851892290623267,1.19464277865633,54,"Ccna2,Ccnd1,Birc5,Odc1,Mad2l1,Plk1,Cdc20,Srsf1,Cdk1,Aurka,Cks1b,Cdc6,Mcm2,Srsf2,Rad23b,E2f2,E2f1,Ncl,Slc12a2,Smc1a,Cdk4,Cdkn2c,Cul3,Amd1,Cdc27,Notch2,Ttk,Rad54l"
"HALLMARK_XENOBIOTIC_METABOLISM",0.0624303232998885,0.499442586399108,0.188204146308491,0.844772231767141,1.18465803411796,54,"Maoa,Arg1,Adh5,Cd36,Hprt,Idh1,Fah,Epha2,Gart,Aldh9a1,Jup,Bcar1,Ddc,Ets2,Tnfrsf1a"
"HALLMARK_MITOTIC_SPINDLE",0.0902004454342984,0.534509371554575,0.154190966581424,0.841322487883747,1.1719068811939,50,"Birc5,Plk1,Cdk1,Aurka,Ywhae,Arf6,Ezr,Smc1a,Cdc27,Flna,Notch2,Ttk,Epb41l2,Bcar1,Marcks,Smc3,Fbxo5,Espl1,Rock1,Apc,Tiam1"
"HALLMARK_KRAS_SIGNALING_UP",0.11135611907387,0.534509371554575,0.136490437780413,0.820162066718073,1.17031540515887,68,"Ccnd2,Arg1,Ephb2,Jup,Il33,Tfpi,Aldh1a3,Abcb1a,Cab39l,Igfbp3,Ereg,Tnfrsf1b,Snap25,Angptl4,F13a1"
"HALLMARK_NOTCH_SIGNALING",0.097813578826237,0.534509371554575,0.150169802128406,0.903251985118317,1.16074022453071,20,"Ccnd1"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.109604519774011,0.534509371554575,0.139599673451922,0.861038050323959,1.15502013922988,32,"Hspa9,Vdac1,Got2,Atp5o,Cs,Idh2,Cyb5r3,Polr2f,Glud1,Cpt1a,Ndufa9,Sdha,Acaa2,Sdhc,Sdhb,Idh1,Fh1"
"HALLMARK_ADIPOGENESIS",0.127946127946128,0.558310376492195,0.127505315300183,0.831889798579275,1.15282029686854,48,"Sod1,Atp5o,Cs,Acaa2,Sdhc,Cd36,Sdhb,Cdkn2c,Idh1,Pfkl,Cpt2,Fah,Agpat3,Ephx2,Ifngr1,Aldoa,Ywhag,Aifm1,Abcb8,Angptl4"
"HALLMARK_BILE_ACID_METABOLISM",0.161434977578475,0.598271326568959,0.11146266692298,0.84276533005449,1.14528886510677,36,"Sod1,Gstk1,Idh2,Abcd3,Idh1,Aldh9a1,Abca8b,Ephx2,Acsl1"
"HALLMARK_APOPTOSIS",0.202643171806167,0.598271326568959,0.096240602328129,0.798673871155213,1.14352786352611,76,"Ccnd2,Sod1,Ccnd1,Cd44,Cd38,Lmna"
"HALLMARK_IL2_STAT5_SIGNALING",0.205268935236004,0.598271326568959,0.0952879846194844,0.798837754354587,1.14093854146979,74,"Ccnd2,Odc1,Cd44,Cdc6,Mapkapk2,Tgm2,Igf2r,Cdkn1c,Fah"
"HALLMARK_MYOGENESIS",0.219162995594714,0.598271326568959,0.0916795246008379,0.797527348558523,1.138017530591,71,"Cd36,Itgb1,Plxnb2,Cacna1h,Myh11,App,Acsl1,Fst,Igfbp3,Gnao1,Ephb3,Sorbs1,Des,Itgb4,Bdkrb2"
"HALLMARK_E2F_TARGETS",0.20066889632107,0.598271326568959,0.09754492162472,0.817867663401371,1.13707183369135,49,"Birc5,Pcna,Mad2l1,Plk1,Cdc20,Bub1b,Srsf1,Cdk1,Aurka,Cks1b,Mcm2,Srsf2,Dnmt1,Dut,Ung,Smc1a,Cdk4,Cdkn2c,Diaph3,Nbn,Rpa1,Msh2,Trp53,Cdkn1b,Smc3,Cnot9"
"HALLMARK_DNA_REPAIR",0.22435174746336,0.598271326568959,0.0916795246008379,0.836983809706612,1.12254778195733,31,"Pcna,Fen1,Polr2f,Ddb1,Dut,Polr2e,Hprt,Rad51,Sec61a1,Polr2h,Itpa,Rala,Ercc1,Trp53,Vps28,Gtf2a2,Taf12"
"HALLMARK_SPERMATOGENESIS",0.206349206349206,0.598271326568959,0.096887770327544,0.848239668896547,1.11998734932065,28,"Cdk1,Aurka,Slc12a2,Ttk"
"HALLMARK_ANDROGEN_RESPONSE",0.314645308924485,0.794893412019752,0.0741758965588009,0.840226702145907,1.08780882954302,22,"Ccnd1,Akt1,Xrcc5,Aldh1a3,Gnai3"
"HALLMARK_MTORC1_SIGNALING",0.367256637168142,0.81447963800905,0.0647943366000727,0.773611643186957,1.09703179027095,59,"Plk1,Pgk1,Hspd1,Hspa9,Aurka,Rpn1,Mcm2,Canx,Dhfr,Eno1,Ung,Hprt,Tpi1,Idh1,Hspa5,Psmd14,Pfkl,Psmd13,Lta4h,Rpa1,Psat1,Nfyc,Psmc2,Psmd12"
"HALLMARK_FATTY_ACID_METABOLISM",0.36568848758465,0.81447963800905,0.065981614400873,0.79720664968062,1.09092404624614,40,"Odc1,Maoa,Apex1,Cpt1a,Sdha,Acaa2,Sdhc,Cd36,Idh1,Cpox,Cpt2,Ehhadh,Fh1,Nbn,Aldh9a1,Acss1,Gpd1,Acsl1,Aldoa,Hadhb,Car4"
"HALLMARK_TGF_BETA_SIGNALING",0.373303167420814,0.81447963800905,0.0650877566917313,0.816738916578521,1.08307587561038,29,"Cdh1,Hdac1,Cdkn1c,Xiap,Rhoa,Id1,Bmpr1a,Ctnnb1,Apc,Smad3,Smurf2"
"HALLMARK_GLYCOLYSIS",0.401993355481728,0.815154994259472,0.0605092988656667,0.761123854136386,1.07883723841368,60,"Sod1,Cd44,Pkm,Pgk1,Cdk1,Aurka,Got2,Sdhc,Eno1,Tpi1,Idh1,Hspa5"
"HALLMARK_PROTEIN_SECRETION",0.407577497129736,0.815154994259472,0.0615706755421678,0.823212853893869,1.06217568526845,21,"Sod1,Igf2r"
"HALLMARK_UV_RESPONSE_DN",0.451612903225806,0.867096774193548,0.0552495663125249,0.746064695090112,1.0581701425343,63,"Kit,Gja1,Tgfbr2,Notch2,Id1,Tfpi,Cdkn1b,Cav1,Bmpr1a,Erbb2,Plpp3,Smad3,Ltbp1,Prkca,Myc,Acvr2a,Lpar1"
"HALLMARK_PEROXISOME",0.507328072153326,0.936605671667679,0.0504983044100709,0.781876459247232,1.04863878478162,31,"Sod1,Gstk1,Idh2,Abcd3,Idh1,Ctbp1,Ehhadh,Aldh9a1,Msh2,Ercc1,Slc25a17,Abcb1a,Ephx2"
"HALLMARK_APICAL_SURFACE",0.578327444051826,0.955900821701532,0.0465084048719156,0.81659651232712,1.01241520638159,14,"Flot2,Gas1,App,Ephb4"
"HALLMARK_UV_RESPONSE_UP",0.606904231625835,0.955900821701532,0.0417397034728504,0.711362994755726,0.990881856347255,50,"Fen1,Maoa,Rpn1,Cdkn1c,Amd1,Polr2h,Cltb,Prkaca,Cdc5l,Abcb1a,Aldoa,E2f5,Mapk8ip2"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.587319243604004,0.955900821701532,0.0431901998334182,0.698612874898948,0.990570024129326,62,"Cdk1,Rac1,E2f1,Cdk4,Akt1,Grb2,Cdkn1b,Mapk1,Eif4e,Cab39l,Cltc,Tnfrsf1a,Tiam1"
"HALLMARK_P53_PATHWAY",0.617352614015573,0.955900821701532,0.0409055783172035,0.687298022625842,0.974526584490725,62,"Ccnd2,Gpx2,Pcna,Jag2,Sec61a1,Plxnb2,Zbtb16,Prkab1,Epha2,Bax,Trp53"
"HALLMARK_HEDGEHOG_SIGNALING",0.543478260869565,0.955900821701532,0.160801401070022,-0.600083431691021,-0.915017961010653,19,"Vegfa"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.650723025583982,0.976084538375973,0.0384786917635432,0.675418279658475,0.957832660861231,64,"Cd44,Cd38,Cd36,Grb2,Ifngr1,Lepr,Tnfrsf1a,Tnfrsf1b,Cd9"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.711386696730552,0.979138233573796,0.0349401058848478,0.693838592902611,0.939670466453825,35,"Ccnd2,Jag2,Ncstn,Axin2,Trp53,Ctnnb1,Hdac2,Tcf7,Rbpj"
"HALLMARK_APICAL_JUNCTION",0.687361419068736,0.979138233573796,0.0357690767485421,0.650833834206182,0.935947142260384,83,"Cldn8,Cdh1,Cldn7,Vasp,Itgb1,Parva,Jup,Epb41l2"
"HALLMARK_ANGIOGENESIS",0.790454016298021,0.979138233573796,0.0314209215415833,0.735484780305192,0.926475312885785,17,"Ccnd2,Jag2"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.724557522123894,0.979138233573796,0.0331626424471441,0.634270914722981,0.915384749316202,86,"Ccnd1,Cd44"
"HALLMARK_HYPOXIA",0.746384872080089,0.979138233573796,0.0319980480340634,0.633147628821436,0.897887274147609,64,"Pgk1,Tgm2,Eno1,Tpi1,Hexa,Hspa5,Pfkl,Cdkn1c,Pklr,Cdkn1b,Cav1,Efna1,Igfbp3,Aldoa,Hk1,Angptl4,Rbpj,Ldha,Nagk"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.863586358635864,0.979138233573796,0.0239329549624917,0.55695627412595,0.794410698786628,73,"Cd44,Tgm2,Gja1,Itgb1,Flna,Notch2,Cxcl5,Gas1,Igfbp3,Tnc,Cdh2,Plod3,Inhba,Cxcl2"
"HALLMARK_HEME_METABOLISM",0.873303167420814,0.979138233573796,0.0248493879589072,0.589886982022023,0.782247970062591,29,"E2f2,Cpox,Cdc27,Adipor1,Arhgef12,Epb41,Abcg2"
"HALLMARK_ALLOGRAFT_REJECTION",0.916201117318436,0.979138233573796,0.0214353576364558,0.531506256482362,0.777435404881347,116,"Ccnd2,Cd47,Akt1,Il11,Flna,Ccl11,Ifngr1"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.904109589041096,0.979138233573796,0.0234376252595191,0.572105171515511,0.747523494214392,24,"Hspa9,Cks1b,Eif4a3,Hspa5,Psat1,Dctn1,Eif4e,Ywhaz,Shc1,Eif4g1"
"HALLMARK_COAGULATION",0.938340807174888,0.979138233573796,0.0201955124804332,0.508784083155292,0.704891510531924,45,"Rac1,Lta4h"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.929061784897025,0.979138233573796,0.0220116482772519,0.529902929495978,0.686044711545409,22,"Cd47,Casp8"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",0.924731182795699,0.979138233573796,0.149207542435322,-0.433111895589455,-0.647879922006297,70,"Ciita,Tap1,Casp1,Stat1,Ifnar2,Ccl2,Stat4,Tnfaip3,Nod1"
"HALLMARK_PANCREAS_BETA_CELLS",0.902097902097902,0.979138233573796,0.118815039412263,-0.457393730506698,-0.689853170256263,17,"Akt3,Foxa2"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.877862595419847,0.979138233573796,0.126875729929857,-0.46766764933449,-0.71487310981042,21,"Hmgcr,Cxcl16,Chka"
"HALLMARK_INFLAMMATORY_RESPONSE",0.959776536312849,0.980197313681208,0.0185498307405843,0.484942947862339,0.709327147926476,116,"Sgms2,Itgb8,Cxcl5,Gnai3,Ereg,Tnfrsf1b,Olr1,Inhba,Calcrl,Myc,Acvr2a,Lpar1,Nlrp3,Il1a"
"HALLMARK_COMPLEMENT",0.983314794215795,0.983314794215795,0.0165979932903048,0.443590790630327,0.630132928952499,65,"Cd36,Hspa5,Lta4h,Grb2,Gnai3,Gnai2,Olr1,Cxcl2"
