"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"HALLMARK_ANGIOGENESIS",0.2825,0.886686190583465,0.128142916898415,0.969992139694135,2.0960779420547,17,"Jag2,Nrp1"
"HALLMARK_HEDGEHOG_SIGNALING",0.320512820512821,0.886686190583465,0.120985142145252,0.904841059077518,1.88900061095523,19,"Nrp1"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.370491803278689,0.886686190583465,0.128142916898415,0.965889205770687,1.64165022506799,35,"Jag2,Notch4"
"HALLMARK_FATTY_ACID_METABOLISM",0.285714285714286,0.886686190583465,0.153158808683073,0.991335885553093,1.55830959711031,40,"Car4,Cd36,Apex1"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.382585751978892,0.886686190583465,0.11101149245045,0.655633526161324,1.33032601363583,21,"Plaur"
"HALLMARK_GLYCOLYSIS",0.46218487394958,0.886686190583465,0.130105630751129,0.805409741893284,1.1425732572888,60,"Igfbp3"
"HALLMARK_P53_PATHWAY",0.582278481012658,0.886686190583465,0.114266502484433,0.707069966743745,0.984687263740083,62,"Jag2,Zbtb16"
"HALLMARK_HYPOXIA",0.676595744680851,0.886686190583465,0.105125131597001,0.636006192485132,0.882699956638451,64,"Igfbp3,Plaur"
"HALLMARK_MYOGENESIS",0.700440528634361,0.886686190583465,0.105125131597001,0.656223315731146,0.868750182883402,71,"Igfbp3,Cd36,Fst"
"HALLMARK_KRAS_SIGNALING_UP",0.788793103448276,0.886686190583465,0.0965629554309422,0.590243893254758,0.799401988014469,68,"Igfbp3,F13a1,Inhba,Nrp1,Plaur"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.561904761904762,0.886686190583465,0.0985499803531691,0.336784600683967,0.590225108266217,32,"Acaa2,Hadhb,Sdhc,Got2,Gpi1,Echs1,Cs,Ldhb,Hspa9,Aifm1,Ndufs1,Cpt1a,Cyb5r3,Idh2,Ndufa9"
"HALLMARK_PEROXISOME",0.552715654952077,0.886686190583465,0.0999276973731092,0.293916902395349,0.522079950419263,31,"Sod1,Acox1,Ercc1,Abcd3,Abcb1a,Acsl4,Gstk1,Slc25a17,Cdk7,Mlycd,Idh2,Cadm1,Idi1,Acsl1,Ephx2,Cacna1b,Abcb4,Abcc8,Abcd2"
