"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"KEGG_ABC_TRANSPORTERS",0.0146264825088939,0.267699858854401,NA,0.507772239587733,2.48829134744916,19,"Abca3,Abca1,Abcc9,Abca7,Abcg2,Abcg8,Abcd3,Abcb1a,Abca13,Abca4,Abca8b,Abcb4,Abcc6,Abcc8,Abcd2"
"KEGG_CELL_ADHESION_MOLECULES_CAMS",0.0992253911203732,0.267699858854401,NA,0.274375841005237,2.26953452114307,84,"Nectin3,L1cam,Ocln,Ptprf,Glg1,Selplg,Itgb2,Itgb1,Cd274,Cldn8,Itgb7,Cadm3,Cd86,Icosl,Cadm1,Madcam1,Ncam1,Vcan,Cldn7,Nectin2,Icam1,Jam2,Cd34,Cntnap1,Itga9,Itgam,Cd2,Cd22,Cd226,Cd276,Cd28,Cd4,Cd40,Cd40lg,Cd6,Cd80,Cd8a,Cd8b1,Cdh2,Cdh3,Cdh4,Cdh5,Cldn1,Cldn10,Cldn14,Cldn16,Cldn17,Cldn19,Cldn6,Cldn9,Cntn1,Cntn2,Ctla4"
"KEGG_RNA_DEGRADATION",0.0354556666959333,0.267699858854401,NA,0.490272853399106,2.07426558748035,13,"Cnot2,Exosc9,Mtrex,Ddx6,Cnot9,Cnot4,Edc4,Cnot8,Wdr61,Hspd1"
"KEGG_NUCLEOTIDE_EXCISION_REPAIR",0.0155368444907753,0.267699858854401,NA,0.505159286716089,2.05173040818875,12,"Ddb1,Rpa1,Xpa,Cdk7,Ercc6,Ercc1,Gtf2h1,Pcna,Cetn2"
"KEGG_CELL_CYCLE",0.0905242237838891,0.267699858854401,NA,0.245980601259395,1.979470345417,80,"Mcm2,Cdk6,Ccna2,Abl1,Mdm2,Bub1b,Ywhae,Gadd45a,Stag2,Ep300,Rbl1,Ywhag,Anapc4,Cdc23,Cdc25a,Smc1a,Atr,E2f1,Plk1,Cdk2,Cdk7,Bub1,Cdkn2b,Tgfb3,Anapc11,Ccnb1,Pttg1,E2f3,Cdk1,E2f4,Cdc6,Tgfb2,Pcna,Mad1l1,Ccnd1,Smad3,Rbl2,Atm,Cdk4"
"KEGG_ECM_RECEPTOR_INTERACTION",0.0463849579051344,0.267699858854401,NA,0.261673741661613,1.95331336060717,56,"Col6a2,Tnc,Itga3,Col4a2,Agrn,Itgb1,Col1a1,Thbs4,Lamc1,Lama4,Thbs2,Lamb1,Col6a1,Itgb7,Itga1,Cd36,Tnxb,Itgb6,Thbs1,Dag1,Itga7,Col5a1,Lama5,Vwf,Itga2b,Col6a3,Itga5,Col1a2"
"KEGG_PPAR_SIGNALING_PATHWAY",0.0344629080284472,0.267699858854401,NA,0.305017986708128,1.90246603776133,33,"Lpl,Acox1,Sorbs1,Cd36,Rxra,Pdpk1,Me1,Ppara,Angptl4,Ilk,Gk,Pltp,Cyp27a1,Ehhadh,Nr1h3,Cpt1a,Acsl6,Adipoq,Cpt1c,Cyp7a1,Cyp8b1,Fabp3,Fabp7"
"KEGG_STEROID_HORMONE_BIOSYNTHESIS",0.0154726426540365,0.267699858854401,NA,0.419508633278928,1.80522250474922,14,"Srd5a3,Hsd17b7,Comt,Cyp11a1,Cyp11b2,Cyp17a1,Cyp19a1,Cyp1a1,Cyp1b1,Cyp21a1,Cyp7a1"
"KEGG_CARDIAC_MUSCLE_CONTRACTION",0.0332012601430127,0.267699858854401,NA,0.347601846277343,1.74866846799383,20,"Slc8a1,Atp2a2,Atp1b2,Cacna1d,Cacna2d1,Cacnb1,Actc1,Cacna1c,Cacna1s,Cacna2d2,Cacng1,Cacng2,Cacng3,Cox7a1"
"KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC",0.0667896179569844,0.267699858854401,NA,0.235532685344006,1.7474401572515,53,"Des,Slc8a1,Sgcd,Itga3,Gja1,Itgb1,Ctnna1,Atp2a2,Tcf7l2,Dsp,Itgb7,Itga1,Cacna1d,Tcf7,Itgb6,Dag1,Itga7,Cacna2d1,Itga2b,Itga5,Cacnb1,Itga9,Actn2,Cacna1c,Cacna1s,Cacna2d2,Cacng1,Cacng2,Cacng3,Cdh2"
"KEGG_HEMATOPOIETIC_CELL_LINEAGE",0.0541569124333073,0.267699858854401,NA,0.223227941648994,1.74492476412018,63,"Kit,Itga3,Csf1r,Csf1,Il1r1,Itga1,Cd36,Csf3r,Cd55,Cd9,Cd3e,Il11,Itga2b,Cd38,Itga5,Cd34,Itgam,Cd19,Cd2,Cd22,Cd33,Cd37,Cd3g,Cd4,Cd5,Cd59b,Cd8a,Cd8b1,Cr2,Csf2,Csf3,Epo,Epor,Flt3,Flt3l,Il1a,Il2ra,Il3,Il3ra,Il4,Il5,Il5ra,Il7r"
"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS",0.015221054968605,0.267699858854401,NA,0.328391828182294,1.7283415890902,23,"C3,Fcgr4,Cd86,Snrpd1,Trim21,C2,Actn2,C6,C7,Cd28,Cd40,Cd40lg,Cd80,Grin2a,Grin2b,Hc,Ifng,Il10"
"KEGG_ALLOGRAFT_REJECTION",0.0148881889553751,0.267699858854401,NA,0.363040041528043,1.69686587069656,17,"Cd86,Cd28,Cd40,Cd40lg,Cd80,Fasl,Gzmb,Ifng,Il10,Il12a,Il12b,Il2,Il4,Il5"
"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",0.0677822449754533,0.267699858854401,NA,0.213004336003528,1.57322455969625,55,"Des,Slc8a1,Sgcd,Itga3,Itgb1,Atp2a2,Prkab1,Itgb7,Itga1,Tgfb3,Cacna1d,Ace,Prkaa1,Itgb6,Dag1,Itga7,Cacna2d1,Itga2b,Tgfb2,Itga5,Cacnb1,Itga9,Actc1,Cacna1c,Cacna1s,Cacna2d2,Cacng1,Cacng2,Cacng3"
"KEGG_ARACHIDONIC_ACID_METABOLISM",0.0584795321637427,0.267699858854401,0.261663521711573,0.316226457149225,1.51899761444933,18,"Hpgds,Lta4h,Pla2g6,Cyp2e1,Ptgs2,Ephx2,Ptgs1,Alox15,Alox12,Alox12b,Alox5"
"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",0.0699588477366255,0.267699858854401,0.245041785430996,0.353969477416371,1.4975879266672,13,"Maoa,Shmt1,Cth,Srr,Cbs,Psat1,Agxt2,Bhmt,Dao,Gldc,Maob"
"KEGG_BASE_EXCISION_REPAIR",0.0684647302904564,0.267699858854401,0.248911114434702,0.366526414212249,1.48866587078366,12,"Parp2,Fen1,Parp1,Xrcc1,Neil1,Pcna,Polb,Apex1"
"KEGG_ARGININE_AND_PROLINE_METABOLISM",0.0712909441233141,0.267699858854401,0.234392647294686,0.293758779851495,1.47780203420666,20,"Maoa,Got2,Cps1,Pycrl,Otc,Arg1,Aldh9a1,Nos2,Odc1,Arg2,Ckb,Azin2"
"KEGG_FOCAL_ADHESION",0.0585480093676815,0.267699858854401,0.287857117255149,0.182061423229837,1.47079623063494,139,"Col6a2,Flna,Rhoa,Tnc,Itga3,Vcl,Shc1,Rapgef1,Col4a2,Rap1a,Diaph1,Rock2,Itgb1,Grb2,Col1a1,Thbs4,Lamc1,Cav1,Bcar1,Lama4,Thbs2,Birc3,Lamb1,Col6a1,Pik3r2,Itgb7,Pik3cb,Itga1,Tnxb,Bad,Prkca,Itgb6,Pdpk1,Thbs1,Akt2,Itga7,Tln1,Erbb2,Pxn,Col5a1,Lama5,Vav2,Vwf,Capn2,Itga2b,Kdr,Pik3cd,Vegfc,Arhgap35,Pak2,Mapk9,Ccnd1,Zyx,Ilk,Col6a3,Igf1r,Itga5,Col1a2,Pdgfrb,Hgf,Itga9,Pdgfb,Pdgfra"
"KEGG_MELANOMA",0.0756223141935325,0.267699858854401,NA,0.191944590031248,1.46499236285783,61,"Cdk6,Mdm2,Fgf12,Fgfr1,E2f1,Pik3r2,Pik3cb,Bad,Map2k2,Akt2,E2f3,Pik3cd,Ccnd1,Igf1r,Cdk4,Pdgfrb,Hgf,Pdgfb,Pdgfra,Akt3,Cdkn2a,Fgf10,Fgf15,Fgf16,Fgf17,Fgf18,Fgf2,Fgf21,Fgf22,Fgf23,Fgf3,Fgf4,Fgf5,Fgf7,Fgf8,Fgf9"
"KEGG_SPHINGOLIPID_METABOLISM",0.072289156626506,0.267699858854401,0.237793834423688,0.322876980148386,1.46335428975672,16,"Neu1,Sphk2,Sptlc2,Galc,Sgms2,Gla,Ugt8a,Gba,Sgpl1"
"KEGG_DILATED_CARDIOMYOPATHY",0.0656902003774455,0.267699858854401,NA,0.194154187921672,1.45962543265554,59,"Des,Slc8a1,Sgcd,Itga3,Itgb1,Atp2a2,Itgb7,Itga1,Tgfb3,Cacna1d,Itgb6,Dag1,Itga7,Cacna2d1,Itga2b,Tgfb2,Itga5,Cacnb1,Itga9,Actc1,Adcy1,Adcy3,Adcy8,Adrb1,Cacna1c,Cacna1s,Cacna2d2,Cacng1,Cacng2,Cacng3"
"KEGG_HOMOLOGOUS_RECOMBINATION",0.0933609958506224,0.267699858854401,0.211400189384923,0.352133840913645,1.43020969455299,12,"Rpa1,Rad54l,Mus81,Rad51b,Mre11a,Nbn"
"KEGG_AUTOIMMUNE_THYROID_DISEASE",0.0854870775347912,0.267699858854401,0.216542836735348,0.304015950543876,1.42098455160469,17,"Cd86,Cd28,Cd40,Cd40lg,Cd80,Cga,Ctla4,Fasl,Gzmb,Il10,Il2,Il4,Il5"
"KEGG_RETINOL_METABOLISM",0.0916666666666667,0.267699858854401,0.213927855492356,0.361487470862471,1.41910335589328,11,"Dgat1,Aldh1a2,Bco1,Cyp1a1,Cyp1a2,Cyp26a1,Cyp26b1,Cyp2a5"
"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION",0.0909186648461283,0.267699858854401,NA,0.175161184176701,1.39938009782034,79,"Rhoa,Ezr,Ctnnd1,Vcl,Ocln,Rap1a,Cxcl12,Rock2,Itgb2,Itgb1,Cldn8,Bcar1,Ctnna1,Gnai1,Pik3r2,Pik3cb,Ncf1,Prkca,Pxn,Plcg2,Vav2,Pik3cd,Arhgap35,Ptpn11,Cldn7,Msn,Mmp2,Icam1,Jam2,Cxcr4,Itgam,Actn2,Cdh5,Cldn1,Cldn10,Cldn14,Cldn16,Cldn17,Cldn19,Cldn6,Cldn9"
"KEGG_TYPE_I_DIABETES_MELLITUS",0.101364522417154,0.267699858854401,0.195789002148949,0.289512983394628,1.39067911993532,18,"Cd86,Hspd1,Cd28,Cd80,Fasl,Gad1,Gad2,Gzmb,Ifng,Il12a,Il12b,Il1a,Il2,Lta"
"KEGG_ASTHMA",0.12448132780083,0.267699858854401,0.181383128498408,0.330227743271222,1.3412369530047,12,"Cd40,Cd40lg,Epx,Il10,Il13,Il3,Il4,Il5,Il9,Ms4a2"
"KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.138157289933887,0.267699858854401,0.249246554383295,0.156426222790949,1.33926378165791,122,"Rhoa,Shc1,Hck,Arrb2,Rap1a,Cxcl12,Arrb1,Cx3cl1,Rock2,Grk5,Grb2,Bcar1,Gnai1,Pik3r2,Gsk3a,Pik3cb,Ccl7,Ncf1,Akt2,Pxn,Vav2,Dock2,Ccl21a,Cx3cr1,Cxcl2,Pik3cd,Xcr1,Csk,Prkcz,Lyn,Tiam1,Ccr2,Ccr5,Cxcr4,Fgr,Plcb2,Adcy1,Adcy3,Adcy8,Akt3,Ccl1,Ccl17,Ccl19,Ccl2,Ccl20,Ccl24,Ccl3,Ccr10,Ccr3,Ccr4,Ccr6,Ccr7,Ccr9,Cxcl1,Cxcl10,Cxcl13,Cxcl3,Cxcl5,Cxcr1,Cxcr2,Cxcr3,Cxcr5,Cxcr6"
